time_s,current_A,preview_current_A,fan_duty,direction,hotspot_C,gradient_C,objective,true_T1_C,estimated_T1_C,true_T2_C,estimated_T2_C,true_T3_C,estimated_T3_C,true_T4_C,estimated_T4_C,true_T5_C,estimated_T5_C
0.0,11.063780260707633,11.063780260707633,0.09,-1,56.344319167389415,2.01214223764093,125.64896700517824,54.332176929748485,54.582176929748485,54.774501300954036,54.748127691346845,55.21682567215959,55.21682567215959,55.7805724197745,55.6555724197745,56.344319167389415,56.23643491365237
1.0,12.436487430167599,12.436487430167599,0.15,-1,56.33202445486395,1.9797503793284221,45.53209937088516,54.352274075535526,54.52617987267498,54.78344948067588,54.67069926150375,55.223867122284965,55.14751669299341,55.781571589035266,55.66576338472001,56.33202445486395,56.239001033822944
2.0,16.823789571694604,16.823789571694604,0.15,-1,56.298469553577696,1.9372291594787328,34.81673798910492,54.361240394098964,54.516476480034676,54.77902649928313,54.652037190146814,55.21472388616745,55.11120549698599,55.763646685316104,55.49679023223174,56.298469553577696,56.08933311738045
3.0,16.823789571694604,16.823789571694604,0.15,-1,56.28274119844039,1.8952737371579431,36.048464566962124,54.38746746128245,54.51549071882301,54.79225425200281,54.645505725368864,55.223032673126106,55.09577002485551,55.76314671185619,55.57646723956242,56.28274119844039,56.09266650079782
4.0,16.823789571694604,16.823789571694604,0.15,-1,56.267295837414295,1.8538699364334903,42.44555645881825,54.413425900980805,54.71353588049986,54.8055864920535,54.73310418643135,55.23126012201804,55.286719509798196,55.762542579706526,55.87620552011518,56.267295837414295,56.1893517997989
5.0,16.823789571694604,16.823789571694604,0.15,-1,56.252126524657726,1.81300412508822,47.4906420542407,54.439122399569506,54.64285269109778,54.81901383527822,54.698933910799724,55.23940907799162,55.22458516110238,55.76184123122176,55.97367634214686,56.252126524657726,56.20822166569538
6.0,16.823789571694604,16.823789571694604,0.15,-1,56.23722655672165,1.772663190926174,44.5968798443605,54.46456336579548,54.817613568814366,54.832527381345095,54.78197272024555,55.24748224684624,55.372909268370556,55.76104929919291,56.0508815596965,56.23722655672165,56.20858130285471
7.0,16.823789571694604,16.823789571694604,0.15,-1,56.222589462987486,1.7328345191389474,43.11579979373663,54.48975494384854,54.79491923923966,54.84611869002276,54.77121792011101,55.25548220275341,55.345639846976454,55.7601731193425,56.05294745755978,56.222589462987486,56.18735590656174
8.0,16.823789571694604,16.823789571694604,0.15,-1,56.20820899648671,1.6935059706847682,42.70896961670322,54.51470302580194,54.733319164801486,54.8597797586248,54.7382913268976,55.26341139552422,55.29028804960099,55.7592187423532,56.050008805632324,56.20820899648671,56.16951938263219
9.0,16.823789571694604,16.823789571694604,0.15,-1,56.19407912508766,1.6546658616348466,38.16886236017075,54.539413263452815,54.738603165035975,54.87350300056463,54.74019973604842,55.27127215745051,55.2776479497228,55.7581919454454,56.00609459806001,56.19407912508766,56.124260639747064
10.0,16.823789571694604,16.823789571694604,0.15,-1,56.18019402303526,1.6163029434434506,36.53567148124429,54.56389107959181,54.71407298026856,54.887281224965186,54.72487281647195,55.27906670974551,55.25159755843737,55.75709824351817,55.99001822671451,56.18019402303526,56.099661473769864
11.0,16.84460544692738,16.84460544692738,0.15,-1,56.16654806283003,1.578406384100127,35.07778562763999,54.588141678729905,54.77212544871428,54.90110761727075,54.76410940006774,55.28679716860799,55.295430706459605,55.75594289986834,56.01482268985532,56.16654806283003,56.09343132695122
12.0,16.847742085661082,16.847742085661082,0.15,-1,56.153221906891076,1.5409657501244283,33.88980993783747,54.61225615676665,54.90176465580767,54.91506182026874,54.857759305153735,55.294551650390595,55.3948453400489,55.754817035959526,56.069151852540465,56.153221906891076,56.10038955210264
13.0,16.869128258845443,16.869128258845443,0.15,-1,56.14013699633823,1.5039709893652713,36.3117138178597,54.63616600697296,54.92539041915063,54.9290644128218,54.881559278464955,55.30225877324136,55.42828878795784,55.753652137602934,56.122736328611296,56.14013699633823,56.12807898316911
14.0,16.823789571694604,16.823789571694604,0.15,-1,56.12736374338051,1.4674124145686918,34.78318499531989,54.65995132881182,54.95072490506208,54.943185092764665,54.904875274739844,55.309995861737974,55.442119184590986,55.75252826406269,56.119730160918216,56.12736374338051,56.11450989995299
15.0,16.823789571694604,16.823789571694604,0.15,-1,56.114620988259475,1.431280687679461,31.188079218218256,54.683340300580014,54.99253949425908,54.95714212488325,54.94031520252174,55.31748841549382,55.4522483623163,55.75117352105925,56.08701725998377,56.114620988259475,56.07322633105857
16.0,16.823789571694604,16.823789571694604,0.15,-1,56.10209195090758,1.3955668048435683,30.07970965630274,54.70652514606401,54.95192835323746,54.97111828410704,54.90939963897801,55.324926071925056,55.42305663584594,55.74978002785518,56.065115926929955,56.10209195090758,56.06000704722322
17.0,16.823789571694604,16.823789571694604,0.15,-1,56.089772040208715,1.3602620820800624,30.110556418059506,54.72950995812865,54.96505251252381,54.985108656774145,54.92728146696775,55.332310426093194,55.43486056261436,55.748351741333735,56.0705017583186,56.089772040208715,56.06200016952464
18.0,16.873405493482313,16.873405493482313,0.15,-1,56.07765681490429,1.3253581415921474,31.580744362068128,54.75229867331214,54.91401669357215,54.999108593986456,54.88687171733635,55.339643001692835,55.41316555838877,55.746892431136295,56.06833406220647,56.07765681490429,56.07547966877787
19.0,16.823789571694604,16.823789571694604,0.15,-1,56.06594725077265,1.290846898688784,28.838550373359137,54.77510035208387,55.02679243429249,55.013318971658165,55.00067623217519,55.34713052783703,55.46801374593743,55.74561096050839,56.06769309421273,56.06594725077265,56.04743483461803
20.0,16.823789571694604,16.823789571694604,0.15,-1,56.05422820945364,1.2567205492893478,27.88943907328086,54.79750766016429,55.08019875432044,55.02732465260612,55.05956333448301,55.35436341703555,55.4942013974202,55.7440997682472,56.06457463580019,56.05422820945364,56.034509044696804
21.0,16.823789571694604,16.823789571694604,0.15,-1,56.0427013725672,1.2229715579851828,25.561513247911503,54.81972981458202,55.08508273781067,55.04132741430909,55.06597205129664,55.36154870803729,55.4838456654032,55.74256781542,56.032794663843475,56.0427013725672,56.00372440207235
22.0,16.823789571694604,16.823789571694604,0.15,-1,56.031362842161876,1.1895926466329456,21.44647340021812,54.84177019552893,55.00152585897412,55.055323543351086,54.97032727434069,55.36868767459377,55.41090011204868,55.741018197909064,55.95384329768102,56.031362842161876,55.9435322482169
23.0,16.823789571694604,16.823789571694604,0.15,-1,56.02020884319644,1.1565767834558969,19.5363814140614,54.863632059740546,55.052462901213474,55.06930953223244,55.03035403032719,55.37578153586713,55.42354600980681,55.73945386050554,55.932499811829544,56.02020884319644,55.909677508165785
24.0,16.823789571694604,16.823789571694604,0.15,-1,56.00923571878758,1.1239171726302501,20.887480483723735,54.88531854615733,55.02823511780797,55.08328206926312,55.01512307442057,55.38283145923444,55.429466087819655,55.73787760330359,55.94781326332778,56.00923571878758,55.95314572179623
25.0,16.823789571694604,16.823789571694604,0.15,-1,55.99843992565035,1.0916072443348739,19.837057845910433,54.90683268131548,55.07268035205522,55.09723802894761,55.07421267788019,55.38983856293334,55.446889602388936,55.73629208783935,55.94025698652006,55.99843992565035,55.940616934384565
26.0,16.823789571694604,16.823789571694604,0.15,-1,55.987818029723734,1.0596406452434195,19.058106027504248,54.928177384480314,55.16203963735321,55.111174462837155,55.18943152808231,55.396803918558284,55.48401046520296,55.73469984298429,55.93891813739818,55.987818029723734,55.92015965602852
27.0,16.823789571694604,16.823789571694604,0.15,-1,55.97736670197373,1.0280112294391017,18.35980363384403,54.94935547253463,55.15814735729508,55.12508859082646,55.18806009214112,55.4037285534163,55.48028923266061,55.733103270601994,55.92430368528417,55.97736670197373,55.91857843735931
28.0,16.823789571694604,16.823789571694604,0.15,-1,55.96708271436691,0.9967130497330103,17.580640740529425,54.9703696646339,55.16142680592183,55.13897779287286,55.19554490331411,55.41061345275061,55.47800882384507,55.73150465097735,55.90844103638309,55.96708271436691,55.912510664185476
29.0,16.823789571694604,16.823789571694604,0.15,-1,55.956962936007535,0.9657403493679908,16.953884785648086,54.991222586639545,55.14724740381011,55.15283960111739,55.179493624474425,55.41745956183983,55.46735397270988,55.729906148026664,55.889037699283485,55.956962936007535,55.90870476125327
30.0,16.823789571694604,16.823789571694604,0.15,-1,55.947004329431564,0.9350875540906145,16.114633273992585,55.01191677534095,55.129457426538536,55.166671692387965,55.15659117261193,55.42426778798018,55.45098634017736,55.72830981429697,55.863220737224424,55.947004329431564,55.895943498901595
31.0,16.823789571694604,16.823789571694604,0.15,-1,55.937203947051245,0.9047492645748392,14.612253769954261,55.032454682476406,55.08217955266388,55.18047188106591,55.08661446438473,55.43103900235755,55.41109567562379,55.72671759576261,55.816969674991086,55.937203947051245,55.8613182432858
32.0,16.823789571694604,16.823789571694604,0.15,-1,55.92755892774415,0.8747202491814434,12.833643988774782,55.05283867856271,55.08912106572298,55.19423811229818,55.09607332973608,55.43777404181589,55.395841963151796,55.72513133642673,55.782066998694354,55.92755892774415,55.820398383603816
33.0,16.823789571694604,16.823789571694604,0.15,-1,55.91806649358082,0.8449954370382784,13.393284589357146,55.07307105654254,55.087415532905396,55.20796845553821,55.10405607376465,55.44447371052805,55.39847942089145,55.72355278273528,55.77849071076445,55.91806649358082,55.84085598356102
34.0,16.823789571694604,16.823789571694604,0.15,-1,55.9087239466853,0.8155699114268344,14.612631509744004,55.093154035258465,55.08865928637284,55.221661098399494,55.11892423342701,55.45113878157475,55.40675600506237,55.72198358781068,55.782395634338165,55.9087239466853,55.87433919400053
35.0,16.823789571694604,16.823789571694604,0.15,-1,55.89952866622328,0.7864389034614518,10.590831590988927,55.11308976276183,55.144766359510186,55.235314340806504,55.19239528515476,55.45776999843709,55.391219291561896,55.720425315512074,55.724403494085045,55.89952866622328,55.76075584201708
36.0,16.823789571694604,16.823789571694604,0.15,-1,55.89047810551248,0.7575977860479455,13.136324367682173,55.13288031946453,55.12324057585654,55.2489265894285,55.17776481816786,55.46436807640764,55.404857819508145,55.71887944432897,55.74665642761123,55.89047810551248,55.84620021079626
37.0,16.823789571694604,16.823789571694604,0.15,-1,55.88156978925036,0.729042068109166,13.902241560590626,55.15252772114119,55.13835612007828,55.26249635238248,55.21148331632895,55.47093370392483,55.414834019142106,55.717347371114755,55.74687188776724,55.88156978925036,55.867755284089135
38.0,16.823789571694604,16.823789571694604,0.15,-1,55.87280131085444,0.7007673890655681,12.805873625976886,55.172033921788874,55.15313492298502,55.27602223419205,55.234509610853,55.47746754383515,55.40856599227118,55.71583041466629,55.72334357592275,55.87280131085444,55.8403401253533
39.0,16.823789571694604,16.823789571694604,0.15,-1,55.86417032991048,0.6727695135592029,11.696897571296947,55.191400816351276,55.16974716435256,55.28950293098991,55.25938118504552,55.48397023458732,55.401533382741455,55.71432981915565,55.697705138381544,55.86417032991048,55.80743075003352
40.0,16.85800744878957,16.85800744878957,0.15,-1,55.85567456972413,0.6450443264103356,10.118640425659276,55.210630243313794,55.20537714688435,55.30293722595202,55.30933451859615,55.49044239136239,55.39121223559818,55.712846757419776,55.65743733045948,55.85567456972413,55.7322477533203
41.0,16.83434008379889,16.83434008379889,0.15,-1,55.84745336636662,0.617587827796207,9.20131396470548,55.229865538570415,55.19030752222154,55.31646553634689,55.27612918600436,55.49702615853818,55.36904029181659,55.71152388550847,55.624474869300315,55.84745336636662,55.701769356613305
42.0,16.823789571694604,16.823789571694604,0.15,-1,55.83926479870406,0.5903961286419914,10.39315290105064,55.248868670062066,55.216620354673815,55.32984704168312,55.33241519896825,55.503482342985286,55.387608313792114,55.71012247798976,55.63174646601978,55.83926479870406,55.738126760872284
43.0,16.823789571694604,16.823789571694604,0.15,-1,55.83116125311321,0.5634654462143942,10.475412311650027,55.267695806898814,55.241274301401866,55.34313524665175,55.372859098136885,55.50986598190472,55.38765078176781,55.708697997724684,55.6123154162356,55.83116125311321,55.71375430448704
44.0,16.823789571694604,16.823789571694604,0.15,-1,55.823184413964334,0.5367920999088582,9.630849878985385,55.286392314055476,55.22765723151241,55.356372969937986,55.33953698362578,55.51622133629454,55.36690412132106,55.7072950912007,55.58175760364011,55.823184413964334,55.685591800110856
45.0,16.823789571694604,16.823789571694604,0.15,-1,55.81533228977088,0.5103725072216676,10.17718014357171,55.30495978254921,55.20485532594674,55.36955936879662,55.30509016477891,55.52254891995178,55.36403601283432,55.70591461933209,55.58390804014405,55.81533228977088,55.74022300316495
46.0,16.823789571694604,16.823789571694604,0.15,-1,55.80760294002371,0.4842031798986852,11.159042686069535,55.32339976012503,55.20570321386362,55.38269366440348,55.31484590769759,55.52884922903355,55.36934691340183,55.7045573887531,55.58706322836637,55.80760294002371,55.781752747881676
47.0,16.823789571694604,16.823789571694604,0.15,-1,55.79999447335756,0.458280720252759,10.741073639384588,55.3417137531048,55.23606198976772,55.395775138625595,55.36590356998778,55.53512274283085,55.366100436059654,55.70322415425919,55.56140081608863,55.79999447335756,55.73356071125205
48.0,16.823789571694604,16.823789571694604,0.15,-1,55.792505045791415,0.43260181764232186,10.089663674022116,55.35990322814909,55.22640842396683,55.40880313094708,55.34048849515005,55.54136992450248,55.34885557831668,55.70191562114571,55.536381844113265,55.792505045791415,55.71193549021998
49.0,16.823789571694604,16.823789571694604,0.15,-1,55.78513285903986,0.4071632451038596,10.921026402644173,55.377969613936,55.2596690602648,55.42177703554327,55.40524526667163,55.547591221771214,55.35744067710945,55.70063244744818,55.52667069716187,55.78513285903986,55.70213447286955
