time_s,current_A,preview_current_A,fan_duty,direction,hotspot_C,gradient_C,objective,true_T1_C,estimated_T1_C,true_T2_C,estimated_T2_C,true_T3_C,estimated_T3_C,true_T4_C,estimated_T4_C,true_T5_C,estimated_T5_C
0.0,7.902700186219738,7.902700186219738,0.08451748471013175,-1,56.344319167389415,2.01214223764093,,54.332176929748485,54.582176929748485,54.774501300954036,54.916181913229906,55.21682567215959,55.21682567215959,55.7805724197745,55.6555724197745,56.344319167389415,56.13880064787382
1.0,8.883205307262571,8.883205307262571,0.09333369592999727,-1,56.30265282380741,1.9726798405888744,,54.32997298321854,54.51976133205501,54.75941506121303,54.824109365956915,55.19809937567626,55.14302039087339,55.754001900202645,55.72928624242018,56.30265282380741,56.23458717380457
2.0,12.01699255121043,12.01699255121043,0.09750941283707625,-1,56.258789453706505,1.9313602202894984,,54.32742923341701,54.33689282666644,54.74379049899947,54.69352820549032,55.17803434103191,54.960365556980456,55.7254479825684,55.803877522683806,56.258789453706505,56.26591207990977
3.0,12.01699255121043,12.01699255121043,0.09809062166037999,-1,56.22405661827884,1.8894623307044114,,54.334594287574426,54.323568420822056,54.73798152290882,54.67631513332081,55.16730841074528,54.941857952476525,55.705917206037704,55.80789137745924,56.22405661827884,56.24817129193179
4.0,12.01699255121043,12.01699255121043,0.09305871621583897,-1,56.189249847764046,1.847958702147757,,54.34129114561629,54.488726905324086,54.732038389026094,54.742496285428025,55.156224349744804,55.07021751774037,55.68596587131714,55.66805681878015,56.189249847764046,56.15515697452459
5.0,12.01699255121043,12.01699255121043,0.08333528595760165,-1,56.158191336316165,1.808343797749231,,54.349847538566934,54.55160833513151,54.72864148225911,54.7646579231359,55.14784668716028,55.079110859425406,55.66904753362066,55.390254275694396,56.158191336316165,56.00080731970179
6.0,12.01699255121043,12.01699255121043,0.09129144173998836,-1,56.134049956920066,1.7718361571552137,,54.36221379976485,54.370575764464775,54.73002325369122,54.67700229184012,55.14472800571662,54.950726201407434,55.65803645084641,55.59563278636369,56.134049956920066,56.08779287253831
7.0,12.01699255121043,12.01699255121043,0.08789512162371338,-1,56.104752813241966,1.7336692946134278,,54.37108351862854,54.46658568409247,54.727697573935764,54.717451879478304,55.13722282989118,55.00621306096836,55.642080577602144,55.515179261542,56.104752813241966,56.02005639220813
8.0,12.01699255121043,12.01699255121043,0.09058689626353082,-1,56.07804172974605,1.6968828174246013,,54.381158912321446,54.46263848234935,54.727101880666325,54.71161422043824,55.13152950386126,55.01115821792464,55.62815764327094,55.57955213996202,56.07804172974605,56.03572008119393
9.0,12.01699255121043,12.01699255121043,0.0909420872905926,-1,56.04976261320844,1.6598380779198223,,54.38992453528862,54.48108328087,54.72530941093441,54.71685515902395,55.12432929881625,55.02141057680972,55.61253764795727,55.58598602265775,56.04976261320844,56.019583894582645
