time_s,current_A,preview_current_A,fan_duty,direction,hotspot_C,gradient_C,objective,true_T1_C,estimated_T1_C,true_T2_C,estimated_T2_C,true_T3_C,estimated_T3_C,true_T4_C,estimated_T4_C,true_T5_C,estimated_T5_C
0.0,6.32216014897579,6.32216014897579,0.01609198279411443,-1,56.344319167389415,2.01214223764093,,54.332176929748485,54.582176929748485,54.774501300954036,54.749945239523285,55.21682567215959,55.21682567215959,55.7805724197745,55.6555724197745,56.344319167389415,56.604314877732115
1.0,7.106564245810056,7.106564245810056,0.015401191933919135,-1,56.345757328890215,1.9912752262481845,,54.35448210264203,54.57566067547973,54.78848279886044,54.737527412873455,55.231725731547584,55.20313786685438,55.79236733067971,55.537277980869575,56.345757328890215,56.41282449677991
2.0,9.613594040968344,9.613594040968344,0.03185793872875306,-1,56.350483121087336,1.9709091777215377,,54.3795739433658,54.81468353009238,54.805587751485795,54.89982978833628,55.249577474016526,55.4207749312553,55.807109887751224,55.45513414177511,56.350483121087336,56.33516733784216
3.0,9.613594040968344,9.613594040968344,0.032867219094171424,-1,56.3548534454064,1.9463875348169353,,54.40846591058946,54.83636355350105,54.82567907914163,54.92424393328142,55.269111972590316,55.42587424771743,55.822348657196386,55.4406887169036,56.3548534454064,56.3098693642128
4.0,9.613594040968344,9.613594040968344,0.036481395190378255,-1,56.35881685861799,1.9219324789383805,,54.43688437967961,54.8934240029341,54.84551574074053,54.96438623941533,55.288128477985445,55.46596929209144,55.836956276190165,55.47198931082539,56.35881685861799,56.30585971148649
5.0,9.613594040968344,9.613594040968344,0.03388346906674326,-1,56.36086715479528,1.8968349670296263,,54.46403218776565,54.835402825204355,54.86411766986148,54.95137532978858,55.30548394983771,55.42155164418872,55.849613477300466,55.62426962119315,56.36086715479528,56.36224180960053
6.0,9.613594040968344,9.613594040968344,0.03806477222994637,-1,56.36458850257867,1.872770846915401,,54.49181765566327,54.906955015175676,54.88379449765241,54.99726416175434,55.32391207297975,55.46937555840709,55.86348559715234,55.61749703279857,56.36458850257867,56.342834327258146
7.0,9.613594040968344,9.613594040968344,0.03737102807782667,-1,56.36606106539113,1.8479001289638362,,54.51816093642729,54.882515762919965,54.902006512393015,54.99654303150084,55.34043125249965,55.4505463217349,55.87512722775613,55.68072015256022,56.36606106539113,56.36225324043372
8.0,9.613594040968344,9.613594040968344,0.029318284442692938,-1,56.36809947343946,1.823536052196907,,54.54456342124255,54.72693453193972,54.92056865104878,54.92410756130002,55.35719035033322,55.33294123636917,55.88702587983813,55.73031212306097,56.36809947343946,56.38967270496205
9.0,9.613594040968344,9.613594040968344,0.03330876990920285,-1,56.37494479615718,1.8016373744559573,,54.57330742170122,54.78616336645072,54.94223107114777,54.966244848058246,55.377437581120404,55.37998402177303,55.902936558779494,55.766858191052975,56.37494479615718,56.397354184021516
10.0,9.613594040968344,9.613594040968344,0.03261876656241964,-1,56.379631133179856,1.7789511458118028,,54.60067998736805,54.78439102825945,54.962476069242555,54.97066057934275,55.395862265111454,55.3630109445081,55.91672475904805,55.732580155590504,56.379631133179856,56.36829718806023
11.0,9.625488826815644,9.625488826815644,0.04288416363045699,-1,56.3848617058269,1.7567314212375535,,54.628130284589346,54.960905302033844,54.983052577943305,55.089885923767845,55.41453243394218,55.49399536047769,55.93078190698686,55.792793177536026,56.3848617058269,56.37567049211881
12.0,9.627281191806333,9.627281191806333,0.04080042264024904,-1,56.38434948444622,1.7320520472567082,,54.65229743718951,54.94731559004726,54.99988053068784,55.08208941682795,55.42864810584809,55.45593977535324,55.93956274210418,55.728516622987904,56.38434948444622,56.321235513212024
13.0,9.639501862197395,9.639501862197395,0.04154649948758477,-1,56.385199875655815,1.7082219379836303,,54.676977937672184,54.96580746409351,55.01755937788545,55.09796320480986,55.443636557066505,55.456782302025296,55.94934135480672,55.719516256595895,56.385199875655815,56.29956833694308
14.0,9.613594040968344,9.613594040968344,0.04179433479248896,-1,56.38580990123849,1.684476275921483,,54.701333625317005,54.947231793448246,55.03505702811226,55.08894865587832,55.45828476932555,55.450894431591486,55.95871395768066,55.74756266085214,56.38580990123849,56.312662054425275
