time_s,current_A,preview_current_A,fan_duty,direction,hotspot_C,gradient_C,objective,true_T1_C,estimated_T1_C,true_T2_C,estimated_T2_C,true_T3_C,estimated_T3_C,true_T4_C,estimated_T4_C,true_T5_C,estimated_T5_C
0.0,6.32216014897579,6.32216014897579,0.1,-1,56.344319167389415,2.01214223764093,67.99560151359539,54.332176929748485,54.582176929748485,54.774501300954036,54.806350016147775,55.21682567215959,55.21682567215959,55.7805724197745,55.6555724197745,56.344319167389415,56.35534196153772
1.0,7.106564245810056,7.106564245810056,0.2,-1,56.29055348297898,1.9643274532504904,27.114102379490852,54.32622602972849,54.53347308736022,54.75245392994586,54.74128400822945,55.19128487989333,55.15269087957123,55.7458634547918,55.62170821015121,56.29055348297898,56.30031913207324
2.0,9.613594040968344,9.613594040968344,0.30000000000000004,-1,56.17668014106151,1.8921689047506618,16.79619168432389,54.28451123631085,54.50268985395996,54.68914149899793,54.688680568696974,55.11787662783382,55.091615041910806,55.65677626798304,55.50030505445056,56.17668014106151,56.15763859383734
3.0,9.613594040968344,9.613594040968344,0.30000000000000004,-1,56.010514157434564,1.7962590129130263,16.269653924336748,54.21425514452154,54.34740105117477,54.59198352367323,54.547981640606245,55.00410132738652,54.91099674817692,55.52090333125125,55.499295334500076,56.010514157434564,56.05131436883511
4.0,9.613594040968344,9.613594040968344,0.30000000000000004,-1,55.8460341584578,1.7022100965246878,14.503824876317807,54.14382406193311,54.23331675509576,54.495645232143715,54.42806611571083,54.89089416820748,54.76247495404783,55.385672006867715,55.3515426511287,55.8460341584578,55.87326360862192
5.0,9.613594040968344,9.613594040968344,0.2,-1,55.68320669489832,1.6099652716920474,12.429936503402123,54.07324142320627,54.031251407836194,54.4000939226502,54.264969790522166,54.77825910205194,54.50714644331305,55.25110023987612,54.96135677881682,55.68320669489832,55.58676030796623
6.0,9.613594040968344,9.613594040968344,0.2,-1,55.584503851685575,1.543979630226417,8.17959845847843,54.04052422145916,54.18366522937502,54.34926834412841,54.30115162895442,54.71624680102289,54.60668934931034,55.17352134232578,54.91099677759449,55.584503851685575,55.47919467650536
7.0,9.613594040968344,9.613594040968344,0.2,-1,55.48667290507578,1.4791381567490234,8.034163854771894,54.007534748326755,54.212461147959544,54.29880336106545,54.2853219140101,54.654387721311906,54.635933571384605,55.096132352740305,55.0445350311822,55.48667290507578,55.475609416578905
8.0,9.613594040968344,9.613594040968344,0.2,-1,55.38969511993724,1.4154068251817762,9.67016610145626,53.97428829475546,54.03470127133202,54.24867877009412,54.158040954734325,54.59268673946717,54.48158453111826,55.01894696926518,55.0362225073011,55.38969511993724,55.42285979488447
9.0,9.613594040968344,9.613594040968344,0.2,-1,55.29355256155169,1.352753265757059,6.6879178532631665,53.94079929579463,54.13485070593171,54.19887580331927,54.18585041831909,54.53114834833242,54.50902601461459,54.94197791181379,54.906388029860764,55.29355256155169,55.276382223806365
10.0,9.613594040968344,9.613594040968344,0.2,-1,55.19822805261587,1.2911466673246537,6.7070587589025115,53.907081385291214,54.13333086043009,54.14937703061704,54.163791495680485,54.46977668598283,54.51400717582386,54.86523697908603,54.97349685406957,55.19822805261587,55.26369133364715
11.0,9.625488826815644,9.625488826815644,0.2,-1,55.10370513265296,1.2305576856969722,6.286730904651923,53.87314744695599,54.084041585264664,54.10016626856766,54.1075949668997,54.40857556234035,54.441498029028935,54.7887351024923,54.88292708786152,55.10370513265296,55.1583546641269
12.0,9.627281191806333,9.627281191806333,0.2,-1,55.01001751620199,1.1709583576557208,6.361807184369318,53.83905915854627,54.078696206064706,54.051277992065806,54.08984771496814,54.3475979801617,54.446518044393194,54.71253189363648,54.934557555925146,55.01001751620199,55.151808902726195
13.0,9.639501862197395,9.639501862197395,0.2,-1,54.91710782630362,1.112322020266653,5.679415231972975,53.80478580603697,54.04276169860813,54.002656024828795,54.0365605780118,54.28680492721941,54.33586887123179,54.63659446214905,54.71809099950329,54.91710782630362,54.94728255034495
14.0,9.613594040968344,9.613594040968344,0.1,-1,54.82500490891915,1.0546232351711637,5.1076553611948095,53.770381673747984,54.006884098678114,53.95433081416381,53.99322345527241,54.22624274559326,54.28127576568893,54.56097480976729,54.65307964516099,54.82500490891915,54.86213266668566
15.0,9.613594040968344,9.613594040968344,0.1,-1,54.79430319305369,1.021222993247413,3.5004085275266914,53.77308019980628,54.05314586860797,53.949198480278575,54.0265164469923,54.21468529727368,54.27947787737257,54.540442189233225,54.59374171929867,54.79430319305369,54.78692519054282
16.0,9.613594040968344,9.613594040968344,0.1,-1,54.763891049203636,0.9882927543916722,4.5303967659807505,53.775598294811964,54.01788645633231,53.94410805649525,54.002528807311684,54.203094327345724,54.28325390903098,54.51992452941574,54.64636204748236,54.763891049203636,54.83425924577833
17.0,9.613594040968344,9.613594040968344,0.1,-1,54.73376175362916,0.9558204575647835,2.6674577328004125,53.77794129606438,54.044551041292024,53.93905280251729,54.0144698520653,54.1914726753563,54.238318871435105,54.4994268568429,54.525358750803875,54.73376175362916,54.69750199217855
18.0,9.641945996275608,9.641945996275608,0.1,-1,54.70390885887611,0.9237945988304475,2.7569020478649686,53.780114260045664,53.99706126406417,53.934026475850736,53.96721926737083,54.17982300982161,54.194863447128085,54.4789538762804,54.48502055161128,54.70390885887611,54.65979587386185
19.0,9.613594040968344,9.613594040968344,0.1,-1,54.67444417976407,0.8922041994511147,2.799342848196745,53.78223998031296,53.987199576165395,53.92914129835483,53.960705879802994,54.168265840073,54.1903263193055,54.458627988039474,54.485816139772915,54.67444417976407,54.65694118292964
20.0,9.613594040968344,9.613594040968344,0.1,-1,54.64512554076012,0.8610387758963753,2.378600185067904,53.784086764863744,54.02300622606139,53.92415568567778,54.00124556374688,54.15656728784555,54.20992008246703,54.43821706508472,54.49327045803788,54.64512554076012,54.649651195419416
21.0,9.613594040968344,9.613594040968344,0.1,-1,54.616065482715925,0.8302883116483244,2.9092449858013585,53.7857771710676,53.95981631813465,53.919182937441384,53.93645770021213,54.144847816697244,54.17313867105881,54.4178431879922,54.4737601268294,54.616065482715925,54.6431172959283
22.0,9.613594040968344,9.613594040968344,0.1,-1,54.58725853112983,0.7999432306952556,2.1618941296165666,53.78731530043457,53.93614245963968,53.91421849023062,53.89692131475672,54.133109521523004,54.105835301456935,54.39750993998972,54.37092877659602,54.58725853112983,54.51880665465677
23.0,9.613594040968344,9.613594040968344,0.1,-1,54.558699425063686,0.7699943726116345,1.854599096752947,53.78870505245205,53.9725782257031,53.90925813242089,53.94447489920181,54.1213543773889,54.1252962202171,54.377220661276944,54.37858649252077,54.558699425063686,54.51526349266234
24.0,9.613594040968344,9.613594040968344,0.1,-1,54.53038310650321,0.7404329691285056,2.31794082610501,53.7899501373747,53.91136598402115,53.904297980541656,53.878101462180965,54.109584247563916,54.09561336221263,54.35697846247903,54.36555734460018,54.53038310650321,54.5210216774199
25.0,9.613594040968344,9.613594040968344,0.1,-1,54.50230471027842,0.7112506221043233,3.3105263926819144,53.7910540881741,53.87046680990159,53.899334457210216,53.84658044631736,54.097800890948776,54.104445563537396,54.33678623741317,54.40302107839039,54.50230471027842,54.59202066701541
26.0,9.613594040968344,9.613594040968344,0.1,-1,54.474459554515285,0.6824392828115222,2.2890639041674077,53.79202027170376,53.85051367875737,53.89436427052998,53.804259186690125,54.08600596894961,54.03235741001706,54.31664667519931,54.296104295044,54.474459554515285,54.444891558450266
27.0,9.613594040968344,9.613594040968344,0.1,-1,54.44684313159084,0.6539912324594326,2.1535639093550194,53.792851899131406,53.845926223320035,53.88938439485483,53.803527870320806,54.074201051840575,54.021503023766684,54.29656227174495,54.27917001892879,54.44684313159084,54.42552478625527
28.0,9.613594040968344,9.613594040968344,0.1,-1,54.41945109956563,0.6258990638787836,2.63729081174233,53.793552035686844,53.80995315553524,53.88439205282799,53.76881303688489,54.06238762465587,54.01271086022502,54.27653534063336,54.28242978924388,54.41945109956563,54.45187776583755
29.0,9.613594040968344,9.613594040968344,0.1,-1,54.39227927406839,0.5981556642977282,1.7247980473607647,53.794123609770665,53.86547608023797,53.879384698609904,53.84338169290828,54.050567092648194,54.01533512112022,54.25656802344299,54.255019618607434,54.39227927406839,54.38940716372547
30.0,9.613594040968344,9.613594040968344,0.1,-1,54.36532362060934,0.5707541991433942,1.5659272698748494,53.794569421465944,53.86465437262228,53.87436000221567,53.841333687821844,54.038740786347894,53.99503326235701,54.23666229952529,54.22085900709847,54.36532362060934,54.34114269675416
31.0,9.613594040968344,9.613594040968344,0.1,-1,54.338580247299355,0.5436880968071378,1.4089307911728186,53.79489215049222,53.91481335315433,53.86931583488783,53.920982050629405,54.02690996625412,54.01735231130672,54.216819995266796,54.225896772439135,54.338580247299355,54.33675532082434
32.0,9.613594040968344,9.613594040968344,0.1,-1,54.312045397953845,0.5169510343152339,1.7305675774384397,53.79509436363861,53.82747769796737,53.86425025543551,53.800094601147286,54.015075827186735,53.97541458574776,54.1970427928604,54.20173079067463,54.312045397953845,54.34673382051433
33.0,9.613594040968344,9.613594040968344,0.1,-1,54.285715445560754,0.4905369238504633,1.616406346698542,53.79517852171029,53.79749166367059,53.85916149747542,53.74583063525658,54.0032395023256,53.92298995256477,54.17733223860989,54.134570961494475,54.285715445560754,54.25037683387735
34.0,9.613594040968344,9.613594040968344,0.1,-1,54.25958688609349,0.4644399000731241,1.6360219337860835,53.79514698602036,53.8891356566054,53.854047957514794,53.88860773054919,53.99140206696143,53.94895331041683,54.15768975079059,54.12525327380329,54.25958688609349,54.201081865526405
35.0,9.613594040968344,9.613594040968344,0.1,-1,54.23365633265041,0.4386543081933425,1.5173892489877963,53.79500202445707,53.80888328651827,53.84890818382024,53.77285603451962,53.979564541980714,53.91351311897884,54.138116627088166,54.106909060799886,54.23365633265041,54.22204423765921
36.0,9.613594040968344,9.613594040968344,0.1,-1,54.20792050990355,0.4131746927493509,1.6126048517387979,53.7947458171542,53.77872538367144,53.843740866020376,53.73832234591674,53.9677278971052,53.9022599040452,54.11861405163671,54.101712146765216,54.20792050990355,54.242504929072936
37.0,9.613594040968344,9.613594040968344,0.1,-1,54.18237624883992,0.38799578704905,1.4999443801741703,53.79438046179087,53.83103141947127,53.83854482539355,53.826911984740114,53.955893053904866,53.91109997552109,54.09918310167616,54.086479825044854,54.18237624883992,54.19997724104926
38.0,9.613594040968344,9.613594040968344,0.1,-1,54.15702048177994,0.36311250323502264,1.6455846554492441,53.793907978544915,53.85067277349296,53.833319005795346,53.862504645625606,53.94406088860181,53.90859238673667,54.0798247538484,54.06925303695836,54.15702048177994,54.1714911076731
39.0,9.613594040968344,9.613594040968344,0.1,-1,54.131850237658035,0.3385199229353191,1.5768047401874485,53.793330314722716,53.812518828586356,53.82806246518351,53.80199258456583,53.93223223468104,53.88166194949896,54.06053989015044,54.044047937269454,54.131850237658035,54.1577437576404
40.0,9.633147113594042,9.633147113594042,0.1,-1,54.10686263755139,0.31421328846469976,1.8128860440718515,53.79264934908669,53.83911441983297,53.822774367700795,53.85124105166493,53.920407885322795,53.882156125740345,54.04132930356219,54.027966032269525,54.10686263755139,54.12770554317798
41.0,9.619622905027937,9.619622905027937,0.1,-1,54.08213626854829,0.2901879945432171,1.7197623803175834,53.79194827400507,53.81094065078691,53.81753535438381,53.80740195867389,53.908669973774906,53.86196181386595,54.02227508147048,54.008207667702656,54.08213626854829,54.12036562434952
42.0,9.613594040968344,9.613594040968344,0.1,-1,54.057530590387586,0.26643958050097183,1.7402378459655157,53.791091009886614,53.81706111600638,53.81220694690743,53.82859528583349,53.89688138612155,53.863680535116394,54.003240021349264,54.00428611010423,54.057530590387586,54.12849740266111
43.0,9.613594040968344,9.613594040968344,0.1,-1,54.033074291696984,0.24296372293972723,1.77511600964093,53.79011056875726,53.8027771698881,53.806819901172645,53.80643223013097,53.885074123299724,53.84614835927085,53.98425599555117,53.98223366685578,54.033074291696984,54.1074229831515
44.0,9.613594040968344,9.613594040968344,0.0,-1,54.00878996171819,0.21975622882391121,0.8886233773609856,53.78903373289428,53.82743266675626,53.801398876607074,53.8457779264501,53.87327397827326,53.83235563368575,53.965348631124066,53.94549069873868,54.00878996171819,54.03024759603098
45.0,9.613594040968344,9.613594040968344,0.1,-1,54.0437904737894,0.2185086264671341,1.6814782271298918,53.825281847322266,53.79852113180646,53.83870095443424,53.77650820243506,53.909697237706325,53.85485503774165,54.00023307169793,53.992453461917655,54.0437904737894,54.1324615997653
46.0,9.613594040968344,9.613594040968344,0.1,-1,54.019601810369664,0.19554179447759168,1.6123902469747542,53.82406001589207,53.756228389836586,53.83312644751241,53.713598870402514,53.897815969108585,53.83763975788469,53.98136879234169,53.98748841350253,54.019601810369664,54.167296929029185
47.0,9.613594040968344,9.613594040968344,0.1,-1,53.9955812666698,0.17283778390621762,1.626642542095683,53.822743482763585,53.756285828413084,53.827519670778486,53.719166794634745,53.88594376204656,53.821738720634116,53.9625799055427,53.96244823092337,53.9955812666698,54.12799629816736
48.0,9.613594040968344,9.613594040968344,0.0,-1,53.97172643068194,0.15039259411590677,1.3390108717320008,53.82133383656603,53.78466619293851,53.82188021906635,53.769356896905784,53.87408115831448,53.8063212881222,53.9438668500678,53.921785968232854,53.97172643068194,54.034275285051486
49.0,9.613594040968344,9.613594040968344,0.0,-1,54.00707529735336,0.14975755406063485,0.4439895488212848,53.857317743292725,53.861262099704696,53.859006693558406,53.879240326789755,53.910445972648,53.84652673769447,53.9789012471933,53.938626336196265,54.00707529735336,54.000541731815304
50.0,9.613594040968344,9.613594040968344,0.0,-1,54.042416740796895,0.1490899406667694,0.2593102828015898,53.893326800130126,53.90744517232709,53.89609020438889,53.93153574897098,53.94679767893493,53.87801564278991,54.013972024208165,53.958083744121296,54.042416740796895,53.99345142498983
51.0,9.613594040968344,9.613594040968344,0.0,-1,54.0777517531783,0.14839225593388505,0.9272760540685985,53.92935949724441,53.939908747046026,53.93313295465772,53.977891320313496,53.98313672898181,53.93381226710031,54.049077108418516,54.02273711763397,54.0777517531783,54.108918731844426
52.0,9.613594040968344,9.613594040968344,0.0,-1,54.113081258145165,0.14766685033808358,1.2362369133816666,53.96541440780708,53.97113222442659,53.97013702530671,54.00791370018363,54.01946355730893,53.96971344193737,54.084214552084944,54.05819610504818,54.113081258145165,54.149559566538976
