object_index,noise_seed,C_th_scale,K_cool_scale,K_node_scale,load_input_scale,coolant_offset_C,single_hotspot_rmse_C,single_mean_node_rmse_C,single_maximum_absolute_error_C,single_q95_absolute_error_C,single_hotspot_position_accuracy,gated_hotspot_rmse_C,gated_mean_node_rmse_C,gated_maximum_absolute_error_C,gated_q95_absolute_error_C,gated_hotspot_position_accuracy,hotspot_improvement_percent
6,8,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.7839596328979079,1.054175354872492,2.4366196995700733,2.123310669964019,0.8688524590163934,0.18405535531075454,0.19767841906610614,0.4291346573799615,0.3454702015092707,0.8524590163934426,76.52234278563634
6,9,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.7755983080288715,1.0535420179665163,2.418763649287584,2.135554603329659,0.8360655737704918,0.1688794830211129,0.19231457598427243,0.41892717880951125,0.33300403469708906,0.8524590163934426,78.22590878900856
7,0,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.5491168916815296,0.5487539501743575,1.3187943584217692,1.1260093214472877,0.21311475409836064,0.09456652328502489,0.09569024879327002,0.25,0.199664556119852,0.8524590163934426,82.77843484372895
7,1,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.5649677792223183,0.563720081837946,1.2935302912489064,1.131194929882861,0.21311475409836064,0.09774255907245455,0.10433922542106176,0.26725760004161714,0.18400917445270865,0.819672131147541,82.69944540784294
7,2,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.5591867430435397,0.5582726815906316,1.295819993319462,1.1299554119211976,0.22950819672131148,0.11301520118327915,0.11911896010685308,0.32564213278232046,0.22570015303366664,0.7868852459016393,79.78936328709075
7,3,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.566432463378749,0.5677019481126965,1.315828744623765,1.1557428291057321,0.18032786885245902,0.10213036837865047,0.11046648017506185,0.25,0.2052278463748351,0.8032786885245902,81.96954182861509
7,4,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.5506129380894687,0.5525196340995997,1.2915493529582562,1.123575790885954,0.19672131147540983,0.08592458690598642,0.09344017412679638,0.25,0.18149097536417574,0.8524590163934426,84.39473885155518
7,5,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.564838136853952,0.5637043972535176,1.3129476382014502,1.162196865472052,0.2459016393442623,0.09948705154590264,0.10184851115592639,0.26060887263077603,0.20392651450200106,0.8524590163934426,82.38662635281182
7,6,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.556928561128079,0.5557825680070881,1.3126424828346615,1.142879518819288,0.22950819672131148,0.09795318155931754,0.09897650402650139,0.25,0.198212444751789,0.9016393442622951,82.4118947390829
7,7,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.56033573460078,0.5635899506360446,1.3162817222166154,1.1491820337163576,0.16393442622950818,0.09641420325847379,0.10890861768637783,0.25,0.20686880724562973,0.8524590163934426,82.79349373868408
7,8,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.5723754798047981,0.5718912300525235,1.3298463584835503,1.1589561448060153,0.18032786885245902,0.10895750218325079,0.11590443027095396,0.2633694613012665,0.2238950949627821,0.819672131147541,80.96398150731238
7,9,0.9893072566408108,0.999612072335536,1.113438520909364,0.9121937099679064,-2.350686649293125,0.5511439085671854,0.5513670474160242,1.2621200261087822,1.108012430359291,0.19672131147540983,0.08614213675269339,0.0962052767627582,0.25,0.1654634486197736,0.819672131147541,84.37030049435946
8,0,1.0518030246245762,1.102432605988625,1.1291817964197002,1.0821472447724003,0.893655890000133,0.10047331001821502,0.10482225177602553,0.265252112933851,0.21458033056474055,0.9180327868852459,0.10041526643956496,0.10254220395426841,0.265252112933851,0.20907041751171393,0.9180327868852459,0.05777014675792327
8,1,1.0518030246245762,1.102432605988625,1.1291817964197002,1.0821472447724003,0.893655890000133,0.09643478543973938,0.10482100554352673,0.25593242702814933,0.21595308115926035,0.8688524590163934,0.0948890162289767,0.10261092493554111,0.2542475127461188,0.2158718471481436,0.8688524590163934,1.6029166277645748
8,2,1.0518030246245762,1.102432605988625,1.1291817964197002,1.0821472447724003,0.893655890000133,0.09144745039161377,0.10104628575560193,0.25,0.1839127745132757,0.9508196721311475,0.09071988994128381,0.0964915883433035,0.25,0.17581731596356184,0.9508196721311475,0.7956049591478574
8,3,1.0518030246245762,1.102432605988625,1.1291817964197002,1.0821472447724003,0.893655890000133,0.09641676037347544,0.11022306051541507,0.25,0.20451844613061357,0.8852459016393442,0.09567677852380699,0.10659727746147304,0.25,0.18965383012308054,0.8852459016393442,0.767482589958518
