object_index,noise_seed,final_max_probability,mean_normalized_entropy,bank_enabled_fraction,maximum_sustained_innovation_evidence
11,1,0.9801408312668745,0.24883442511597847,0.8360655737704918,34.86596516373918
11,2,0.9801408190843243,0.23276943306296716,0.7868852459016393,37.569092437417694
11,3,0.8527815793382543,0.23026750452089684,0.819672131147541,38.80980481665668
11,4,0.9801408318761226,0.22209952263299415,0.7704918032786885,38.38312977687542
11,5,0.9801408264683549,0.19875015138619415,0.8360655737704918,37.84927326751235
11,6,0.9605094104232482,0.2569603673500814,0.8360655737704918,37.663655724787624
11,7,0.9801392591104612,0.2134456413249532,0.8360655737704918,37.177039644254094
11,8,0.9801407782303206,0.24579493290021037,0.819672131147541,36.34252160941237
11,9,0.9801408299800379,0.21801609092635432,0.8032786885245902,35.416747793899575
12,0,0.9801408317830591,0.23836541899818328,0.7540983606557377,32.04171531360182
12,1,0.978664075667466,0.21891716486958757,0.8360655737704918,33.516304366932275
12,2,0.9801408296215904,0.2886225085048789,0.819672131147541,35.38422705329373
12,3,0.9801408320452236,0.2507212976507408,0.7377049180327869,35.328611904745586
12,4,0.9801407572874109,0.2393572764814783,0.7540983606557377,32.059111580252505
12,5,0.9801407494850548,0.28794145743470917,0.8032786885245902,32.656727233825116
12,6,0.9801397718552795,0.20140166688467082,0.8360655737704918,34.942058422687765
12,7,0.9801408311893,0.2200503448555852,0.7868852459016393,34.48214252528511
12,8,0.9801408319639269,0.24101880100401213,0.7868852459016393,33.30117112856293
12,9,0.9721747021272888,0.23469173312162883,0.7704918032786885,34.358657065317495
13,0,0.9538037451673407,0.5345822688906398,0.7704918032786885,35.23304665363169
13,1,0.9801252693296002,0.5447807940541401,0.7377049180327869,33.77981153013355
13,2,0.9789900697904061,0.5551150314204809,0.7213114754098361,34.26929476347904
13,3,0.9801323993090506,0.522274114023877,0.6065573770491803,33.76977322755707
13,4,0.9801322055298115,0.4993417445365735,0.7540983606557377,34.081369355942165
13,5,0.9642310856871751,0.5134736582438864,0.639344262295082,34.60323329170827
13,6,0.7224367316483633,0.554231277804053,0.7049180327868853,35.01042447518931
13,7,0.8133556378490389,0.5719682991493729,0.7540983606557377,35.3790245356326
13,8,0.9801364991319392,0.5278930470180351,0.6721311475409836,33.85230431710638
13,9,0.9801357089825868,0.496485148368807,0.7868852459016393,37.37137446500672
14,0,0.6973592725115548,0.5075072219343054,0.819672131147541,47.094720514021716
14,1,0.7627140516910388,0.49961424374655794,0.8032786885245902,50.127504466890585
14,2,0.4994408204638687,0.4647196428069475,0.8360655737704918,46.31110067400584
14,3,0.659723087764089,0.5285258202137293,0.7704918032786885,46.290536327642286
14,4,0.7505803666858297,0.5369050470764423,0.8032786885245902,48.99545406857126
14,5,0.730754575002199,0.4933490159147985,0.8360655737704918,44.89531219117073
14,6,0.6561379421161351,0.4904184566427167,0.7704918032786885,45.67022989818007
14,7,0.5281157380287083,0.49493324189427307,0.8360655737704918,48.288330599682595
14,8,0.971646978009628,0.4747845186633788,0.7868852459016393,45.10517594404597
14,9,0.7490252780780101,0.523103018934261,0.7704918032786885,51.80707530046736
15,0,0.9447895071200392,0.5323694127807298,0.6885245901639344,33.50435432879992
15,1,0.634578699656583,0.4722307362744823,0.7377049180327869,33.330592015828415
15,2,0.633034776624083,0.48025924945084225,0.7213114754098361,34.94318000950902
15,3,0.9695417309460796,0.5264953889753226,0.6557377049180327,35.74879755458783
15,4,0.7464863970696926,0.5479806395068044,0.7868852459016393,33.419186993006825
15,5,0.9286279855579069,0.5274975518638829,0.8032786885245902,33.42278301919714
15,6,0.7477346783318938,0.5248348483620846,0.7540983606557377,34.38649252983937
15,7,0.9801115863605345,0.5176405543665696,0.7868852459016393,34.00992443363789
15,8,0.9152616484670689,0.5342177234871489,0.7868852459016393,37.10866142156382
15,9,0.9800939254796677,0.538712641014719,0.6065573770491803,35.6974351424447
16,0,0.980140832100712,0.18335310230954568,0.8852459016393442,76.36464219937295
16,1,0.9801408321007112,0.18140472390889498,0.8852459016393442,77.07315180594502
16,2,0.980140832098806,0.18289852605576698,0.8852459016393442,80.59370137938724
16,3,0.9801408321007107,0.18316064623168418,0.8688524590163934,77.12994753466594
16,4,0.9801408320974659,0.1862932264555144,0.8688524590163934,82.53995698453812
16,5,0.9801408321006811,0.17978146012099777,0.8524590163934426,77.16586614065636
16,6,0.9801408321007117,0.1842520963629883,0.8688524590163934,80.58443984216972
