time_s,current_A,preview_current_A,fan_duty,direction,hotspot_C,mean_temperature_C,gradient_C,reference_temperature_C,safe_temperature_C,objective,true_T1_C,estimated_T1_C,true_T2_C,estimated_T2_C,true_T3_C,estimated_T3_C,true_T4_C,estimated_T4_C,true_T5_C,estimated_T5_C
0.0,6.32216014897579,6.32216014897579,0.1,-1,56.344319167389415,55.28967909800521,2.01214223764093,55.0,,83.27962678470597,54.332176929748485,54.582176929748485,54.774501300954036,54.749945239523285,55.21682567215959,55.21682567215959,55.7805724197745,55.6555724197745,56.344319167389415,56.604314877732115
1.0,7.106564245810056,7.106564245810056,0.2,-1,56.297381259945354,55.26567696981731,1.9684722961101357,55.0,,29.45897398708452,54.32890896383522,54.54428347998389,54.75731957148056,54.702271497980256,55.19497241559463,55.16103612151062,55.749802638230804,55.48980971137222,56.297381259945354,56.360354983396846
2.0,9.613594040968344,9.613594040968344,0.30000000000000004,-1,56.19597860861747,55.200538943296195,1.8983091224778192,55.0,,11.658935795870793,54.297669486139654,54.721519392748704,54.70594423491852,54.786447773407694,55.13206256837357,55.293512297501536,55.67103981843179,55.312780796028854,56.19597860861747,56.16739104766067
3.0,9.613594040968344,9.613594040968344,0.30000000000000004,-1,56.0470279315222,55.100889155500205,1.8022231513384739,55.0,,8.159663631096675,54.24480478018373,54.665882398176194,54.62691405836693,54.70053761373194,55.03470921179325,55.187772868273406,55.55098979563486,55.17291435834366,56.0470279315222,55.97755766793667
4.0,9.613594040968344,9.613594040968344,0.30000000000000004,-1,55.89952148178968,55.00188854749068,1.7076660410748303,55.0,,7.044932997404565,54.191855440714846,54.65630263076776,54.548527274452155,54.635997341223636,54.93791837133247,55.12865446365957,55.43162016916429,55.092218670400975,55.89952148178968,55.81537088554356
5.0,9.613594040968344,9.613594040968344,0.30000000000000004,-1,55.753437413606626,54.90353297641262,1.6146033717653197,55.0,,6.429084107379916,54.13883404184131,54.539692926194654,54.47076651663029,54.523774623065094,54.84168972730952,54.99362924692096,55.31293718267536,55.136690726369174,55.753437413606626,55.71961497798322
6.0,9.613594040968344,9.613594040968344,0.20000000000000004,-1,55.60875448232438,54.80581832471688,1.5230018991298877,55.0,,5.177802010545095,54.08575258319449,54.54636604272792,54.39361530015575,54.471042777120175,54.74602278856696,54.94642173389517,55.19494646934279,55.02728599202512,55.60875448232438,55.54986965622111
7.0,9.613594040968344,9.613594040968344,0.20000000000000004,-1,55.521508080986216,54.751649713005506,1.4589432049643563,55.0,,4.999979418173885,54.06256487602186,54.492795539254814,54.353370448482565,54.41812233034506,54.693696242049676,54.880719661014,55.127108917487234,55.03574297063053,55.521508080986216,55.486167555828004
8.0,9.613594040968344,9.613594040968344,0.30000000000000004,-1,55.43495897406706,54.69771651260622,1.3957606136637608,55.0,,6.377750732685873,54.0391983604033,54.30665952152313,54.31338209294833,54.29151164804531,54.64154088382812,54.71354347137279,55.05950225178431,55.022504433109454,55.43495897406706,55.428363734699374
9.0,9.613594040968344,9.613594040968344,0.20000000000000004,-1,55.29341793106427,54.60134330785812,1.3075982000238895,55.0,,4.918408395769763,53.98581973104038,54.28205691126401,54.23750240093096,54.23123859547328,54.547005966750085,54.64782278961224,54.94297050950492,54.93601068637761,55.29341793106427,55.282764982047475
10.0,9.613594040968344,9.613594040968344,0.20000000000000004,-1,55.208580622991796,54.548063458770706,1.2464349960328178,55.0,,3.9887949611056235,53.96214562695898,54.23614566077531,54.198153881762714,54.18014344844639,54.49537962441726,54.57128155630304,54.87605753772281,54.83794645430911,55.208580622991796,55.16838545580927
11.0,9.625488826815644,9.625488826815644,0.20000000000000004,-1,55.12440590045689,54.495015253927896,1.18608831057022,55.0,,2.460186573894096,53.93831758988667,54.35244216935996,54.159032174506486,54.2411237763511,54.44392841627697,54.62886181976727,54.80939218851243,54.822789449211214,55.12440590045689,55.088677876974636
12.0,9.627281191806333,9.627281191806333,0.20000000000000004,-1,55.040927662765334,54.442241267655575,1.126541551636727,55.0,,2.0452789257978146,53.91438611112861,54.29206515643129,54.120172785211004,54.179759571130376,54.39269719774932,54.530941698076944,54.74302258142359,54.69386993454045,55.040927662765334,54.95373551939908
13.0,9.639501862197395,9.639501862197395,0.20000000000000004,-1,54.9580993456682,54.38970333991004,1.0677786781117717,55.0,,1.8913500256217708,53.89032066755643,54.25863450103162,54.081530915208994,54.14024832051659,54.34164998021253,54.46617329181975,54.67691579090405,54.612330039727816,54.9580993456682,54.84966305875305
14.0,9.613594040968344,9.613594040968344,0.20000000000000004,-1,54.87595000042036,54.337438666046886,1.0097841761912534,55.0,,1.8621230884850926,53.86616582422911,54.189958565088276,54.0431375285425,54.076025280271736,54.290826026793866,54.39409964199098,54.61111395024862,54.56327816463355,54.87595000042036,54.78062447847332
15.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.794330923039354,54.285306436335816,0.9525430369125587,55.0,,1.9719019236401825,53.841787886126795,54.19308053319283,54.00484597027321,54.06578587031922,54.24008649754905,54.338994417790815,54.54548090469068,54.457153501232405,54.794330923039354,54.64775030301091
16.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.767615940191305,54.27517965420375,0.9209154121558427,55.0,,1.9640282706935572,53.84670052803546,54.14995496206763,54.00221316688766,54.0296172305257,54.23120805629901,54.29642141958765,54.528160579605284,54.42593813258123,54.767615940191305,54.61380318657255
17.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.741113064571685,54.26507493119402,0.889634203147267,55.0,,2.0596068326209367,53.85147886142442,54.170539902021865,53.99960745530385,54.061604357174694,54.2223129568741,54.337234976857026,54.510862317796054,54.501267325976244,54.741113064571685,54.67220955118784
18.0,9.641945996275608,9.641945996275608,0.10000000000000003,-1,54.71481872060727,54.25499222015246,0.8586928957944409,55.0,,1.0753982065004104,53.85612582481283,54.262474866851655,53.99702541414005,54.151690147986166,54.21340258827505,54.370737293623755,54.4935885529271,54.48918587841964,54.71481872060727,54.62391369385814
19.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.68883327814519,54.24503531316431,0.8280851929368751,55.0,,1.0407883560209807,53.860748085208314,54.197602096624486,53.99456765171173,54.08330664450945,54.204582113886396,54.29945441230357,54.4764454368699,54.41566413612095,54.68883327814519,54.551962226037595
20.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.66294546570235,54.23499625875927,0.7978050052116998,55.0,,1.311344107268404,53.86514046049065,54.20136302164068,53.99202321369918,54.100548331505365,54.19564489208705,54.32219188096995,54.45922726181715,54.46161961396475,54.66294546570235,54.59728599830884
21.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.63725608067613,54.22497907592397,0.767846442325812,55.0,,1.799960906455348,53.86940963835032,54.14029159418985,53.98949328809656,54.040151869667795,54.186696193473395,54.28287094704044,54.44204017902341,54.44190672986486,54.63725608067613,54.58743815695221
22.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.61176194947847,54.21498371788952,0.7382038047161785,55.0,,1.9302330740848805,53.87355814476229,54.101640972106836,53.986975160386606,54.00549124484727,54.17773716767423,54.262147041931534,54.424886167146006,54.437328259451924,54.61176194947847,54.5905283974218
23.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.5864599898763,54.205010137983244,0.7088715755808082,55.0,,2.0391431224636647,53.877588414295495,54.014932531274866,53.98446627120669,53.90069809927491,54.16876891205731,54.17688956122086,54.4077671024804,54.35274199775749,54.5864599898763,54.50607731795325
24.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.561347207617324,54.195058289628356,0.6798444132637513,55.0,,1.9346720498276397,53.88150279435357,54.03195376221963,53.981964208569245,53.933865925944396,54.15979247442193,54.190392193081614,54.390684763179735,54.368135699438,54.561347207617324,54.51919057376081
25.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.536420693187566,54.1851281263439,0.651117143978226,55.0,,2.359562991480592,53.88530354920934,53.99370330991225,53.97946670046781,53.90392061612839,54.15080885553904,54.18688033292649,54.37364083331574,54.38830154562089,54.536420693187566,54.56272561425806
26.0,9.613594040968344,9.613594040968344,0.20000000000000004,-1,54.51167761869575,54.17521960174447,0.6226847548525782,55.0,,2.5237510536775454,53.88899286384317,53.9423692418683,53.976971607849386,53.84889051077647,54.1418190115479,54.15662264700125,54.35663690678612,54.37165749111366,54.51167761869575,54.5593185776606
27.0,9.613594040968344,9.613594040968344,0.20000000000000004,-1,54.4334420019754,54.123793103434274,0.5703841549470141,55.0,,1.8159523776236486,53.86305784702839,53.86481324770729,53.939069385819444,53.76165800804448,54.09135683547637,54.071723236839325,54.2920394468718,54.284379148073356,54.4334420019754,54.46757447689708
28.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.35577020938167,54.07259038348154,0.5187305287305861,55.0,,1.8164923975075495,53.83703968065108,53.881844714979984,53.901322475566474,53.79737231325059,54.041088422349716,54.026653016843774,54.2277311294588,54.20794064005569,54.35577020938167,54.35257012619131
29.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.33198991522176,54.06292714884025,0.49164509914660925,55.0,,0.7150286231173314,53.84034481607515,53.96751694588105,53.898970168609,53.92223182593763,54.03226212122617,54.056668810248375,54.2110687230692,54.20969042073361,54.33198991522176,54.32260299661211
30.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.308378043238605,54.05328498159829,0.46482794120062465,55.0,,0.31065012175886353,53.84355010203798,53.9789807607666,53.89660966307348,53.9341702469095,54.02343273883468,54.033490174091554,54.19445436080671,54.16686703530141,54.308378043238605,54.25206070718451
31.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.28493225475279,54.04366383664218,0.43827499614528165,55.0,,0.23248057052010873,53.84665725860751,54.0368707777618,53.894239558753675,54.01803469275696,54.014601036782764,54.042609086439604,54.17788907431419,54.14941890131744,54.28493225475279,54.20375722251394
32.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.26165027141358,54.03406366895149,0.4119823204575468,55.0,,0.5378786204841608,53.84966795095603,53.93016811812221,53.89185854507577,53.87238842942314,54.0057677440044,54.001412521964006,54.161373833307664,54.13790022958999,54.26165027141358,54.24565685949183
33.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.23852987306364,54.0244844335986,0.3859460812147404,55.0,,0.3649874890032226,53.8525837918489,53.913287171485315,53.88946539652914,53.84457531483621,53.996933558356524,53.96693201015603,54.144909548194775,54.09308926387539,54.23852987306364,54.18191843197309
34.0,9.613594040968344,9.613594040968344,0.10000000000000003,-1,54.21556889568628,54.01492608574855,0.3601625516742004,55.0,,0.2553559395111404,53.85540634401208,53.9053575153889,53.88705896832386,53.82046914613792,53.98809914812776,53.91815116566299,54.12849707259279,54.02218498558556,54.21556889568628,54.0640263690439
