time_s,current_A,preview_current_A,fan_duty,direction,hotspot_C,mean_temperature_C,gradient_C,reference_temperature_C,safe_temperature_C,objective,true_T1_C,estimated_T1_C,true_T2_C,estimated_T2_C,true_T3_C,estimated_T3_C,true_T4_C,estimated_T4_C,true_T5_C,estimated_T5_C
0.0,11.063780260707633,11.063780260707633,0.01609198279411443,-1,56.344319167389415,55.28967909800521,2.01214223764093,55.0,,,54.332176929748485,,54.774501300954036,,55.21682567215959,,55.7805724197745,,56.344319167389415,
1.0,12.436487430167599,12.436487430167599,0.018888530829102353,-1,56.3649385250965,55.32097300783804,1.9928058371490138,55.0,,,54.372132687947484,,54.80650861008883,,55.2501267686989,,55.811158447358515,,56.3649385250965,
2.0,16.823789571694604,16.823789571694604,0.022042852942839752,-1,56.38968659167821,55.35647829860345,1.9732743036216291,55.0,,,54.416412288056584,,54.84300260818837,,55.28757586485285,,55.84571414024127,,56.38968659167821,
3.0,16.823789571694604,16.823789571694604,0.026463232311005527,-1,56.43068159892977,55.40834667781927,1.9534809439118135,55.0,,,54.47720065501796,,54.89614249226765,,55.34132750598662,,55.89638113689435,,56.43068159892977,
4.0,16.823789571694604,16.823789571694604,0.030841341836646934,-1,56.46984876504712,55.458616699786354,1.9332005253192364,55.0,,,54.53664823972788,,54.94801482560785,,55.39342378628649,,55.94514788226246,,56.46984876504712,
5.0,16.823789571694604,16.823789571694604,0.03517555401531356,-1,56.50720151251293,55.50729778045918,1.9124407626068418,55.0,,,54.59476074990609,,54.99861929157053,,55.44387621567008,,55.99203113263628,,56.50720151251293,
6.0,16.823789571694604,16.823789571694604,0.039464322904259136,-1,56.54275444575738,55.55440029879501,1.8912098593330526,55.0,,,54.65154458642433,,55.04795670353231,,55.49269717052276,,56.03704858773825,,56.54275444575738,
7.0,16.823789571694604,16.823789571694604,0.04370618332301017,-1,56.57652330365976,55.59993556332578,1.869516476673077,55.0,,,54.707006826986685,,55.096028967236386,,55.5398998654229,,56.08021885332315,,56.57652330365976,
8.0,16.823789571694604,16.823789571694604,0.04789974994977532,-1,56.6085249117254,55.64391577818462,1.8473697028322746,55.0,,,54.76115520889312,,55.14283904301594,,55.585498324034845,,56.12156140325382,,56.6085249117254,
9.0,16.823789571694604,16.823789571694604,0.0520437163205595,-1,56.63877713404913,55.686354008680595,1.8247790230791452,55.0,,,54.81399811096998,,55.18839090794755,,55.629507349278846,,56.16109654115747,,56.63877713404913,
10.0,16.823789571694604,16.823789571694604,0.05613685373776366,-1,56.667298825172786,55.72726414651263,1.801754290423517,55.0,,,54.86554453474927,,55.232689517992114,,55.67194249288404,,56.19884536176494,,56.667298825172786,
11.0,16.84460544692738,16.84460544692738,0.0601780100949474,-1,56.69410978194026,55.76666087471109,1.7783056969636917,55.0,,,54.91580408497657,,55.27574077017996,,55.7128200244268,,56.234829712031846,,56.69410978194026,
12.0,16.847742085661082,16.847742085661082,0.0641724989341232,-1,56.719316799395735,55.8046457363384,1.7544437459239859,55.0,,,54.96487305347175,,55.31763756884193,,55.75224300389939,,56.26915825608316,,56.719316799395735,
13.0,16.869128258845443,16.869128258845443,0.06811384164138048,-1,56.74286533226493,55.84115936463705,1.730178118837074,55.0,,,55.01268721342785,,55.35831233430428,,55.79015352023755,,56.30177842295067,,56.74286533226493,
14.0,16.823789571694604,16.823789571694604,0.07200670232437273,-1,56.764852808321564,55.87629376826728,1.7055197166513025,55.0,,,55.05933309167026,,55.39784876361356,,55.826644970830664,,56.33278920690038,,56.764852808321564,
15.0,16.823789571694604,16.823789571694604,0.07582967730103321,-1,56.78502320097517,55.90978788348484,1.680478710373741,55.0,,,55.10454449060143,,55.43597786740408,,55.86145762527451,,56.36193623316902,,56.78502320097517,
16.0,16.823789571694604,16.823789571694604,0.0795960021539424,-1,56.803594410945344,55.9418526982969,1.6550690277219502,55.0,,,55.148525383223394,,55.47290194705386,,55.89480373424751,,56.38943801601438,,56.803594410945344,
17.0,16.823789571694604,16.823789571694604,0.0833049563064358,-1,56.82059089646393,55.972506908770484,1.6293023347865088,55.0,,,55.191288561677425,,55.50863176640588,,55.9267032135737,,56.415320105731425,,56.82059089646393,
18.0,16.873405493482313,16.873405493482313,0.08695588572256391,-1,56.83603772847012,56.00176975579389,1.6031904563289885,55.0,,,55.23284727214113,,55.5431787712063,,55.95717647334627,,56.4396085338056,,56.83603772847012,
19.0,16.823789571694604,16.823789571694604,0.09056343731299413,-1,56.85016583807893,56.029866283066454,1.5767453530871407,55.0,,,55.27342048499179,,55.57676034593845,,55.98644967850181,,56.46253506782129,,56.85016583807893,
20.0,16.823789571694604,16.823789571694604,0.09409648765837333,-1,56.862583649463446,56.056400285870666,1.5499765021601277,55.0,,,55.31260714730332,,55.608973423647384,,56.01412770937108,,56.48370949956809,,56.862583649463446,
21.0,16.823789571694604,16.823789571694604,0.09756992804373504,-1,56.87353031453725,56.08160361227319,1.5228987205346556,55.0,,,55.35063159400259,,55.6400417919606,,56.04044343659871,,56.503370924266775,,56.87353031453725,
22.0,16.823789571694604,16.823789571694604,0.10098335438510217,-1,56.88303291661255,56.105497345370665,1.4955242492010115,55.0,,,55.38750866741154,,55.669979276098054,,56.06541893473751,,56.521546931993726,,56.88303291661255,
23.0,16.823789571694604,16.823789571694604,0.10433642076205746,-1,56.891118934598865,56.12810294504633,1.4678653821970968,55.0,,,55.42325355240177,,55.69880021032006,,56.089076616127024,,56.53826541178392,,56.891118934598865,
24.0,16.823789571694604,16.823789571694604,0.10762883768940934,-1,56.89781620222789,56.149442215921525,1.4399344478793523,55.0,,,55.457881754348534,,55.726519405110714,,56.11143920078223,,56.55355451713825,,56.89781620222789,
25.0,16.823789571694604,16.823789571694604,0.11086037038102971,-1,56.903152868251624,56.16953727591881,1.4117437909829604,55.0,,,55.49140907726866,,55.75315211501169,,56.132529686785034,,56.56744263227708,,56.903152868251624,
