time_s,current_A,preview_current_A,fan_duty,direction,hotspot_C,mean_temperature_C,gradient_C,reference_temperature_C,safe_temperature_C,objective,true_T1_C,estimated_T1_C,true_T2_C,estimated_T2_C,true_T3_C,estimated_T3_C,true_T4_C,estimated_T4_C,true_T5_C,estimated_T5_C
0.0,11.063780260707633,11.063780260707633,0.021361472279795988,-1,56.344319167389415,55.28967909800521,2.01214223764093,55.0,,,54.332176929748485,54.582176929748485,54.774501300954036,54.748127691346845,55.21682567215959,55.21682567215959,55.7805724197745,55.6555724197745,56.344319167389415,56.23643491365237
1.0,12.436487430167599,12.436487430167599,0.02129791771880503,-1,56.36259181964318,55.31909532925304,1.9918750098813263,55.0,,,54.37071680976185,54.550149076913684,54.80486454162935,54.697260627874684,55.248254509965584,55.18022517219595,55.80904896526519,55.70118195444643,56.36259181964318,56.276967754931945
2.0,16.823789571694604,16.823789571694604,0.019876085064353996,-1,56.386270780504034,55.35374157583484,1.9719264387358564,55.0,,,54.41434434176818,54.57583907880875,54.84060621540169,54.72824206090081,55.2848468220774,55.195251071063964,55.8426397194229,55.58431471168476,56.386270780504034,56.197950208099144
3.0,16.823789571694604,16.823789571694604,0.02432030192705003,-1,56.42823866069451,55.40638483643873,1.9525259977943605,55.0,,,54.47571266290015,54.5990007519104,54.894424810088616,54.76833144024759,55.33937102604242,55.21918086988327,55.89417702246797,55.700484826444004,56.42823866069451,56.26812037787611
4.0,16.823789571694604,16.823789571694604,0.040444266481284775,-1,56.468367510405656,55.457422700803114,1.9326303505731843,55.0,,,54.53573715983247,54.816076918279,54.946969840984195,54.89838811337717,55.39223297445621,55.44269205346135,55.94380601833701,56.0271558582073,56.468367510405656,56.42567412473136
5.0,16.823789571694604,16.823789571694604,0.042359414961769794,-1,56.5014298119995,55.502659738815204,1.9101897907356005,55.0,,,54.5912400212639,54.755003359618634,54.99455508590661,54.8980708980859,55.43925011208334,55.40075837841488,55.98682366282263,56.139086368820664,56.5014298119995,56.49336989416395
6.0,16.823789571694604,16.823789571694604,0.052395910889024525,-1,56.533779643039125,55.547183096717085,1.8877195146986878,55.0,,,54.64606012834044,54.94637328354783,55.04163051227779,55.01437232286599,55.4854980124559,55.574393530151305,56.02894718747215,56.23224967507513,56.533779643039125,56.540801553297385
7.0,16.823789571694604,16.823789571694604,0.053935745157870564,-1,56.561774238613665,55.58806739353203,1.8637946143693398,55.0,,,54.697979624244326,54.93659509280449,55.08562233335335,55.03239542001433,55.528060511258204,55.567157876143696,56.066900260190536,56.24857772653706,56.561774238613665,56.56037682667745
8.0,16.823789571694604,16.823789571694604,0.054260508754981694,-1,56.589221270364604,55.62836662765078,1.839911864191322,55.0,,,54.74930940617328,54.89027538232478,55.12920131706316,55.02800281611596,55.56998587487364,55.533732391160804,56.10411526977922,56.26451857049969,56.589221270364604,56.58288052818684
9.0,16.823789571694604,16.823789571694604,0.05588601151918097,-1,56.616662165501374,55.66851827610221,1.8162779297867786,55.0,,,54.800384235714596,54.91584680196732,55.17274450091308,55.05885504494576,55.6117125692371,55.546820522406755,56.14108790914493,56.24271441699146,56.616662165501374,56.57803440107233
