case_id,x_normalized,solid_temperature_C,air_temperature_C
1,0.002506265664160401,90.12455370029936,21.704265961662298
1,0.0075187969924812035,90.12564348721105,22.401367710054217
1,0.012531328320802004,90.12780288899853,23.091389134395822
1,0.01754385964912281,90.13101196983001,23.7744130661
1,0.022556390977443608,90.1352510270993,24.450521291925938
1,0.02756892230576441,90.14050058848447,25.11979456696868
1,0.03258145363408522,90.14674140904303,25.782312627486707
1,0.03759398496240601,90.15395446834316,26.438154203569614
1,0.042606516290726815,90.16212096763077,27.087397031647846
1,0.047619047619047616,90.17122232703164,27.730117866846488
1,0.05263157894736842,90.18124018278836,28.366392495185046
1,0.05764411027568922,90.19215638453169,28.9962957456251
1,0.06265664160401004,90.20395299258581,29.61990150196781
1,0.06766917293233084,90.21661227530707,30.237282714603012
1,0.07268170426065164,90.23011670645572,30.848511412111925
1,0.07769423558897243,90.24444896260056,31.45365871272513
1,0.08270676691729323,90.25959192055556,32.05279483563774
1,0.08771929824561403,90.2755286548486,32.64598911218345
1,0.09273182957393483,90.2922424352214,33.23330999686935
1,0.09774436090225563,90.30971672416078,33.81482507827306
1,0.10275689223057644,90.32793517446048,34.39060108980406
1,0.10776942355889724,90.34688162681323,34.96070392033086
1,0.11278195488721804,90.36654010743288,35.525198624675596
1,0.11779448621553884,90.38689482570595,36.08414943397791
1,0.12280701754385966,90.40793017187244,36.63761976592943
1,0.12781954887218047,90.42963071473542,37.18567223488078
1,0.13283208020050125,90.45198119939911,37.72836866182257
1,0.13784461152882205,90.47496654503503,38.265770084241794
1,0.14285714285714285,90.49857184267586,38.797936765855546
1,0.14786967418546365,90.52278235303687,39.32492820622317
1,0.15288220551378445,90.54758350436424,39.8468031502387
1,0.15789473684210525,90.57296089031017,40.363619597504815
1,0.16290726817042608,90.5989002678344,40.875434811590054
1,0.16791979949874689,90.6253875551318,41.38230532917045
1,0.1729323308270677,90.65240882958567,41.88428696905727
1,0.1779448621553885,90.67995032574647,42.38143484111217
1,0.1829573934837093,90.70799843333566,42.87380335505115
1,0.1879699248120301,90.73653969527429,43.36144622913874
1,0.1929824561403509,90.76556080573617,43.84441649877381
1,0.1979949874686717,90.7950486082251,44.32276652496823
1,0.2030075187969925,90.82499009367602,44.796548002719874
1,0.2080200501253133,90.85537239857975,45.26581196928122
1,0.2130325814536341,90.886182803131,45.73060881232475
1,0.2180451127819549,90.9174087293994,46.1909882780066
1,0.2230576441102757,90.9490377395231,46.64699947892966
1,0.2280701754385965,90.981057533925,47.09869090200728
1,0.2330827067669173,91.01345594955097,47.54611041622902
1,0.2380952380952381,91.04622095813005,47.98930528032947
1,0.2431077694235589,91.07934066445607,48.42832215036147
1,0.2481203007518797,91.11280330469071,48.86320708717488
1,0.2531328320802005,91.14659724468774,49.29400556380206
1,0.2581453634085213,91.18071097833774,49.720762472751275
1,0.26315789473684215,91.21513312593368,50.143522133209075
1,0.2681704260651629,91.24985243255657,50.562328298152934
1,0.27318295739348375,91.28485776648121,50.97722416137511
1,0.2781954887218045,91.3201381176017,51.38825236441895
1,0.28320802005012535,91.35568259587654,51.79545500342863
1,0.2882205513784461,91.39148042979294,52.19887363591352
1,0.29323308270676696,91.42752096485015,52.598549287428156
1,0.2982456140350877,91.46379366206176,52.99452245816883
1,0.30325814536340856,91.5002880964764,53.38683312948804
1,0.3082706766917293,91.53699395571681,53.775520770327574
1,0.31328320802005016,91.57390103853717,54.16062434357138
1,0.3182957393483709,91.61099925339812,54.542182312319156
1,0.32330827067669177,91.64827861705956,54.92023264608179
1,0.3283208020050125,91.68572925319091,55.29481282689946
1,0.33333333333333337,91.72334139099847,55.6659598553833
1,0.3383458646616541,91.76110536386994,56.033710256681935
1,0.343358395989975,91.79901160803568,56.39810008637345
1,0.3483709273182957,91.83705066124652,56.75916493628375
1,0.3533834586466166,91.87521316146797,57.116939940232626
1,0.3583959899749373,91.91348984559073,57.47145977970787
1,0.3634085213032582,91.95187154815699,57.822758689468685
1,0.3684210526315789,91.99034920010257,58.17087046307933
1,0.3734335839598998,92.02891382751473,58.515828458373484
1,0.37844611528822053,92.06755655040526,58.85766560285062
1,0.3834586466165414,92.1062685814988,59.19641439900501
1,0.38847117794486213,92.14504122503618,59.532106929588195
1,0.393483709273183,92.18386587559257,59.86477486280588
1,0.39849624060150374,92.22273401691025,60.194449457449906
1,0.4035087719298246,92.26163722074584,60.52116156796621
1,0.4085213032581454,92.30056714573176,60.84494164945967
1,0.4135338345864662,92.3395155362519,61.16581976263626
1,0.418546365914787,92.37847422133103,61.48382557868379
1,0.4235588972431078,92.41743511353812,61.79898838409163
1,0.4285714285714286,92.45639020790313,62.111337085410206
1,0.43358395989974935,92.49533158084722,62.42090021395129
1,0.4385964912280702,92.53425138912621,62.72770593042953
1,0.44360902255639095,92.5731418687871,63.03178202954606
1,0.4486215538847118,92.61199533413752,63.333155944514914
1,0.45363408521303256,92.65080417672786,63.631854751533
1,0.4586466165413534,92.68956086434605,63.92790517419421
1,0.46365914786967416,92.72825794002475,64.22133358784852
1,0.468671679197995,92.76688802106085,64.51216602390666
1,0.47368421052631576,92.805443798047,64.80042817409102
1,0.4786967418546366,92.8439180339151,65.08614539463362
1,0.48370927318295737,92.88230356299186,65.36934271042144
1,0.4887218045112782,92.92059329006565,65.65004481909035
1,0.49373433583959897,92.95878018946519,65.9282760950677
1,0.4987468671679198,92.99685730414942,66.20406059356444
1,0.5037593984962406,93.03481774480875,66.4774220545176
1,0.5087719298245614,93.07265468897737,66.74838390648337
1,0.5137844611528822,93.11036138015642,67.01696927048168
1,0.518796992481203,93.14793112694818,67.2832009637928
1,0.5238095238095238,93.18535730220074,67.54710150370641
1,0.5288220551378446,93.22263334216338,67.80869311122407
1,0.5338345864661654,93.2597527456523,68.0679977147153
1,0.5388471177944861,93.29670907322674,68.32503695352814
1,0.543859649122807,93.33349594637502,68.57983218155452
1,0.5488721804511278,93.37010704671101,68.83240447075119
1,0.5538847117794486,93.4065361151801,69.08277461461665
1,0.5588972431077693,93.44277695127529,69.33096313162474
1,0.5639097744360902,93.47882341226273,69.57699026861523
1,0.568922305764411,93.51466941241694,69.82087600414224
1,0.5739348370927319,93.55030892226537,70.06264005178065
1,0.5789473684210527,93.58573596784238,70.3023018633914
1,0.5839598997493735,93.6209446299522,70.539880632346
1,0.5889724310776943,93.65592904344126,70.77539529671051
1,0.5939849624060151,93.69068339647922,71.00886454239017
1,0.5989974937343359,93.72520192984905,71.24030680623447
1,0.6040100250626567,93.75947893624574,71.4697402791035
1,0.6090225563909775,93.79350875958366,71.69718290889605
1,0.6140350877192983,93.82728579431249,71.92265240353981
1,0.6190476190476191,93.86080448474156,72.14616623394441
1,0.6240601503759399,93.8940593243724,72.36774163691723
1,0.6290726817042607,93.9270448552397,72.5873956180431
1,0.6340852130325815,93.95975566726014,72.80514495452802
1,0.6390977443609023,93.99218639758948,73.021006198007
1,0.6441102756892231,94.02433172998731,73.23499567731734
1,0.6491228070175439,94.05618639418985,73.44712950123682
1,0.6541353383458647,94.0877451652902,73.65742356118795
1,0.6591478696741855,94.11900286312647,73.86589353390833
1,0.6641604010025063,94.14995435167717,74.0725548840876
1,0.6691729323308271,94.18059453846428,74.27742286697153
1,0.6741854636591479,94.21091837396342,74.48051253093362
1,0.6791979949874687,94.24092085102144,74.68183872001435
1,0.6842105263157895,94.27059700428104,74.88141607642888
1,0.6892230576441103,94.29994190961253,75.0792590430434
1,0.6942355889724311,94.3289506835525,75.2753818658204
1,0.6992481203007519,94.35761848274944,75.4697985962337
1,0.7042606516290726,94.3859405034161,75.66252309365268
1,0.7092731829573935,94.41391198078861,75.85356902769747
1,0.7142857142857143,94.44152818859213,76.0429498805641
1,0.7192982456140351,94.46878443851327,76.23067894932086
1,0.724310776942356,94.4956760796787,76.41676934817599
1,0.7293233082706767,94.52219849814034,76.6012340107168
1,0.7343358395989975,94.54834711636676,76.78408569212095
1,0.7393483709273183,94.57411739274089,76.96533697134021
1,0.7443609022556392,94.59950482106379,77.14500025325658
1,0.7493734335839599,94.62450493006453,77.32308777081171
1,0.7543859649122807,94.64911328291606,77.49961158710964
1,0.7593984962406015,94.673325476757,77.67458359749318
1,0.7644110275689223,94.69713714221928,77.84801553159437
1,0.7694235588972431,94.7205439429616,78.01991895535933
1,0.7744360902255639,94.74354157520848,78.1903052730477
1,0.7794486215538847,94.76612576729504,78.35918572920711
1,0.7844611528822055,94.78829227921727,78.52657141062303
1,0.7894736842105263,94.81003690218792,78.69247324824404
1,0.7944862155388471,94.83135545819759,78.85690201908324
1,0.7994987468671679,94.85224379958137,79.01986834809566
1,0.8045112781954887,94.8726978085907,79.18138271003237
1,0.8095238095238095,94.89271339697038,79.34145543127126
1,0.8145363408521303,94.91228650554089,79.50009669162493
1,0.8195488721804511,94.93141310378566,79.6573165261261
1,0.8245614035087719,94.9500891894434,79.81312482679029
1,0.8295739348370927,94.96831078810546,79.967531344357
1,0.8345864661654135,94.986073952818,80.12054569000865
1,0.8395989974937343,95.00337476368911,80.27217733706817
1,0.8446115288220551,95.02020932750057,80.42243562267535
1,0.849624060150376,95.03657377732442,80.57132974944214
1,0.8546365914786967,95.05246427214419,80.71886878708729
1,0.8596491228070176,95.06787699648078,80.86506167405047
1,0.8646616541353384,95.08280816002265,81.00991721908629
1,0.8696741854636592,95.09725399726085,81.15344410283815
1,0.87468671679198,95.1112107671282,81.2956508793926
1,0.8796992481203008,95.124674752643,81.43654597781408
1,0.8847117794486216,95.13764226055696,81.57613770366059
1,0.8897243107769425,95.15010962100745,81.7144342404801
1,0.8947368421052632,95.16207318717403,81.85144365128866
1,0.899749373433584,95.17352933493899,81.98717388002942
