% Model,Untitled.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 17 2026, 15:36"
% Dimension,1
% Nodes,101
% Expressions,12
% Description,", "
% X,T-273.15[K] (K) @ caseId=1,Ta-273.15[K] (K) @ caseId=1,T-273.15[K] (K) @ caseId=2,Ta-273.15[K] (K) @ caseId=2,T-273.15[K] (K) @ caseId=3,Ta-273.15[K] (K) @ caseId=3,T-273.15[K] (K) @ caseId=4,Ta-273.15[K] (K) @ caseId=4,T-273.15[K] (K) @ caseId=5,Ta-273.15[K] (K) @ caseId=5,T-273.15[K] (K) @ caseId=6,Ta-273.15[K] (K) @ caseId=6
0,90.25756754677167,21,61.90012485806079,21,57.17453643363757,21,62.530720578550984,21,33.79566025321117,21,49.094818886450014,21
5.999999999999998E-4,90.25972794063915,22.396973429582374,61.90124962994133,21.66432367608428,57.175711626117675,21.78722247116491,62.53215059280353,22.014595846869554,33.79618320938653,21.47404517481789,49.09597115823868,22.05170124227078
0.0011999999999999997,90.26610304198812,23.76585571338785,61.90457346061578,22.31789339739811,57.17917744450273,22.557364510263824,62.536363658816015,23.004474692609676,33.797716211539466,21.930566841913446,49.09934840861803,23.064119058255812
0.0017999999999999997,90.27653649688904,25.1072968878766,61.91002173251684,22.960918942768558,57.18484590857878,23.310846696766646,62.543246664698984,23.970306962399377,33.80020704241349,22.370250630989688,49.10483483363163,24.03880505611062
0.0023999999999999994,90.2908755661328,26.42193076095407,61.91752128184277,23.593605483615647,57.19263120271256,24.048078566839422,62.55268956447617,24.912743977603554,33.80360552710073,22.793754875182117,49.112319201742025,24.977248513665415
0.002999999999999999,90.30897103497063,27.71037531130162,61.92700036661762,24.216153682139577,57.2024496190067,24.769458900144627,62.564585290711875,25.83241849629661,33.80786345172862,23.20171169644658,49.12169467014576,25.880878879343925
0.0035999999999999995,90.33067712507506,28.973233077855923,61.93838863543198,24.828759787399804,57.21421950193201,25.475375999180017,62.578829669611025,26.729945238477455,33.812934485380595,23.594728047785566,49.132858608458434,26.751068172728424
0.004199999999999999,90.35585140866675,30.211091539677227,61.9516170968497,25.431615729331213,57.22786119439667,26.16620796134879,62.59532133852076,27.605921396408803,33.81877410512095,23.973386714028834,49.14571242947386,27.589133288797143
0.004799999999999999,90.38435472475396,31.42452348644599,61.966618089466294,26.024909210742123,57.24329698521677,26.842322943951558,62.61396166576611,28.460927130502625,33.82533952400121,24.338247272816716,49.160161426713955,28.396338209699366
0.0053999999999999986,90.4160510974329,32.61408737981708,61.983325252605255,26.60882379733613,57.260451057949865,27.50407942228287,62.63465467275404,29.295526051160778,33.83258962192855,24.68984701736838,49.17611461849663,29.173896127779017
0.005999999999999998,90.45080765619758,33.7803277058581,62.00167349763791,27.183539005801833,57.27924944105786,28.151826441012645,62.6573069582808,30.110265686968546,33.84048487928379,25.028701842555336,49.19348459825983,29.92297148340714
0.006599999999999997,90.48849455820977,34.92377531879134,62.021598979914586,27.749230390009927,57.299619959363326,28.785903859026803,62.68182762498054,30.905677939627424,33.848987313178384,25.355307095738453,49.21218739089164,30.64468192104289
0.007199999999999998,90.52898491248101,36.04494777625416,62.04303907129247,28.306069625360294,57.32149218676648,29.406642587896954,62.70812820785477,31.6822795260033,33.85806041624602,25.670138393770912,49.232142314823875,31.34010016680287
0.007799999999999998,90.57215470591842,37.14434966628585,62.06593233324884,28.85422459131655,57.34479740018901,30.014364824145503,62.736122604823265,32.44057240765363,33.86766909786803,25.973652407511395,49.253271849659825,32.010255830689744
0.008399999999999998,90.61788273119015,38.222472926246894,62.0902184905658,29.39385945216901,57.36946853471409,30.60938427546688,62.76572700923964,33.18104420818986,33.87777962773589,26.266287615140072,49.275501509112246,32.65613713650231
0.009,90.66605051636395,39.27979715386749,62.11583840557557,29.92513473606232,57.395440139890525,31.192006381062413,62.79685984431586,33.90416861881806,33.88835958165731,26.54846502551794,49.29875971903971,33.27869258232943
0.0096,90.71654225627543,40.31678991062114,62.14273405295256,30.448207412325814,57.4226483371711,31.762528526242306,62.82944169940072,34.610405792393294,33.89937778951747,26.82058887278083,49.3229777003765,33.87883253441356
0.010199999999999997,90.76924474558433,41.333907017611466,62.17084849504272,30.963230967143147,57.45103077845522,32.32124025144259,62.863395268061595,35.30020272631327,33.910804285309496,27.08304728331177,49.34808935675909,34.45743075705627
0.010799999999999997,90.8240473134756,42.33159284415757,62.200125857716046,31.47035547759583,57.48052660570812,32.86842345580436,62.898645287916565,35.973993634566284,33.92261025915121,27.336212916189993,49.37403116666161,35.01532588113412
0.011399999999999997,90.88084175996602,43.31028058925733,62.23051130673366,31.969727684116663,57.51107641162719,33.40435259545444,62.935118482168434,36.632200309241625,33.93476801121017,27.580443578171923,49.400742079858844,35.553322813686236
0.011999999999999995,90.93952229377578,44.270392556104866,62.261951024615996,32.461491061386084,57.54262220132932,33.929294876627125,62.97274350279196,37.275232471800564,33.94725090746044,27.816082814216088,49.428163418043084,36.07219409094
0.012599999999999997,90.99998547172754,45.2123404198332,62.29439218800326,32.94578588770594,57.57510735503229,34.44351044376015,63.01145087532774,37.90348811439736,33.96003333719858,28.043460474525318,49.45623877942853,36.572681177042796
0.013199999999999996,91.06213013963333,46.13652548864917,62.3277829454961,33.42274931288188,57.608476591704346,34.947252562695724,63.05117294523711,38.51735383153266,33.9730906722487,28.262893259039345,49.48491394718269,37.05549571068002
0.013799999999999996,91.1258573746353,47.043338958523464,62.36207239596723,33.892515424647684,57.64267593365639,35.44076779911484,63.091843825773765,39.11720514231297,33.98639922778932,28.474685240274596,49.51413680153183,37.521320701669424
0.014399999999999998,91.19107042896172,47.93316216159485,62.3972105673335,34.35521531366214,57.677652672053284,35.92429619232706,63.133399347329146,39.70340680358197,33.99993622473818,28.679128365373003,49.543857235392636,37.970811679539224
0.014999999999999998,91.25767467506512,48.80636680844367,62.433148395778346,34.81097713710864,57.71335533331904,36.39807142453867,63.175777008210446,40.2763131141823,34.01367975363178,28.87650293818558,49.57402707338849,38.404597796017754
0.0156,91.32557755210757,49.663315224385485,62.469837705414875,35.259926180928574,57.749733646413745,36.8623209857152,63.218915926809245,40.83626821059886,34.027608739942025,29.067078082185105,49.60459999411506,38.823282883282104
0.0162,91.39468851376057,50.50436057993255,62.507231188380786,35.70218492071638,57.7867385109588,37.31726633415349,63.262756795123266,41.38360635422799,34.04170291077082,29.25111218497068,49.63553145552413,39.22744646974286
0.016799999999999995,91.464918977286,51.32984711556696,62.54528238535528,36.13787308130645,57.82432196618885,37.763123052875244,63.30724183359109,41.91865221050938,34.05594276286945,29.428853325095474,49.6667786233013,39.61764475506794
0.0174,91.5361822738679,52.14011036096554,62.58394566648866,36.56710769507828,57.86243716070874,38.20010100195003,63.352314747204275,42.44172112015133,34.07030953192924,29.600539681920964,49.69830030211682,39.99441154608127
0.018,91.60839360016269,52.93547734881355,62.623176212736496,36.99000315900889,57.901038323034015,38.628404466853965,63.39792068285897,42.95311936267291,34.08478516309282,29.76639992917285,49.73005686963444,40.358259155106225
0.0186,91.6814699710394,53.71626682334039,62.66292999758889,37.40667129049808,57.94008073289598,39.04823230296762,63.44400618791383,43.45314441248104,34.09935228263839,29.926653612846167,49.762010213167684,40.70967926226098
0.019199999999999995,91.75533017347902,54.482789443707475,62.7031637691872,37.817221381993704,57.9795206932896,39.45977807631249,63.49051916991834,43.94208518769369,34.113994170788715,30.081511514082365,49.79412366887732,41.049143743152115
0.019799999999999995,91.8298947216054,55.23534798237563,62.74383503281888,38.221760254442245,58.01931550324639,39.863230200625026,63.53740885747959,44.4202222919144,34.12869473560244,30.23117599761639,49.82636196340809,41.377105463355065
0.020399999999999995,91.90508581281915,55.974237518575194,62.78490203378311,38.62039230958965,58.05942343131278,40.25877207086273,63.58462576223445,44.887828249158304,34.14343848790196,30.37584134636643,49.858691157866474,41.69399904101391
0.020999999999999994,91.98082728500748,56.69974562699991,62.826323740618705,39.0132195811579,58.099803689715316,40.64658219323519,63.63212164189662,45.34516773212266,34.158210517198995,30.51569408271837,49.891078594046064,42.00024157883996
0.021599999999999994,92.05704457480397,57.41215256184245,62.868059828687365,39.4003417849201,58.14041640919572,41.02683431185085,63.67984946434706,45.792497783991394,34.17299646857674,30.65091327703385,49.92349284280988,42.296233366737226
0.022199999999999994,92.13366467687126,58.11173143628616,62.9100706641031,39.781856367699106,58.18122261449736,41.39969753206731,63.72776337273939,46.230068033956115,34.187782520491226,30.7816708438898,49.95590365454353,42.58235855623286
0.022799999999999994,92.2106161041823,58.79874839756536,62.952317288002234,40.15785855531169,58.22218420048682,41.76533644063039,63.77581865159067,46.65812090663155,34.20255536345519,30.908131826537158,49.98828191159578,42.858985807844476
0.023399999999999994,92.28782884927529,59.47346279770335,62.99476140114484,40.52844139948104,58.263263908893975,42.1239112226865,63.82397169383012,47.07689182553861,34.21730217956872,31.030454670047902,50.020599582626744,43.126468912470216
0.023999999999999994,92.3652343464579,60.13612736003461,63.03736534884217,40.8936958237403,58.30442530565409,42.47557777574849,63.87217996877837,47.486609410822666,34.23201062286461,31.148791483599496,50.05282967878753,43.38514738784386
0.024599999999999993,92.44276543493788,60.78698834161514,63.080092106201846,41.25371066834788,58.345632758836814,42.82048782069563,63.920401991030644,47.88749567137086,34.24666880043412,31.263288292329264,50.084946211657495,43.63534705105508
0.02519999999999999,92.52035632285691,61.42628569162275,63.12290526368423,41.60857273423653,58.38685141714626,43.15878900988287,63.96859729021935,48.27976619148649,34.26126525430334,31.374085279173016,50.11692415286859,43.877380568096385
0.025799999999999997,92.59794255220515,62.05425320584544,63.16576901296378,41.95836682601583,58.428047188977814,43.49062503243687,64.01672638162984,48.66363031227456,34.2757889440299,31.481317017086496,50.14873939534954,44.11154798135749
0.026399999999999993,92.67546096459523,62.6711186773548,63.2086481330885,42.30317579404982,58.469186722016616,43.81613571681004,64.06475073764568,49.03929130788907,34.29022922999172,31.585112692032,50.18036871612401,44.33813721595237
0.026999999999999996,92.75284966787433,63.27710404345868,63.2515079769305,42.64308057562806,58.51023738336431,44.13545713066492,64.1126327600004,49.40694655678652,34.30457585733933,31.68559631709752,50.21178974060126,44.55742456572898
0.027599999999999993,92.83004800355309,63.87242552902427,63.29431445792267,42.97816023525081,58.55116724017944,44.44872167815805,64.16033575281199,49.76678770812782,34.31881894058665,31.782886938100603,50.24298090829916,44.76967515977566
0.028199999999999992,92.906996515032,64.45729378626174,63.337034037074034,43.30849200404606,58.59194504081893,44.75605819469115,64.20782389637895,50.11900084346519,34.332948948814135,31.87709883101627,50.273921439941546,44.97514341020815
0.028799999999999996,92.98363691660495,65.03191403105495,63.3796337102587,43.63415131833841,58.632540196467346,45.05759203919513,64.25506222171543,50.46376663384882,34.34695669145964,31.968341691553405,50.30459130587536,45.17407344198716
0.029399999999999996,93.05991206322159,65.59648617592524,63.42208099577175,43.955211857386644,58.67292276324082,45.35344518401132,64.30201658580495,50.80126049248133,34.360833304674486,32.056720817192115,50.33497119575492,45.366699505488896
0.029999999999999995,93.13576592098815,66.15120495971047,63.464343922147236,44.27174558030862,58.71306342475384,45.643736302432444,64.34865364755223,51.13165272304775,34.37457023822151,32.14233728198235,50.36504248944112,45.5532463725192
0.030599999999999992,93.21114353839062,66.69626007404128,63.506391016231476,44.58382276221073,58.75293347513667,45.92858085396398,64.39494084441378,51.45510866384217,34.38815924289372,32.22528810439053,50.394787229068356,45.73392971643648
0.0312,93.28599101822033,67.23183628669221,63.54819129150758,44.89151202953849,58.79250480249158,46.20809116736575,64.44084636968722,51.77178882781095,34.40159235843356,32.305666408471666,50.42418809223159,45.908956477021036
0.031799999999999995,93.36025549018609,67.75811356188603,63.589714236664065,45.19488039466586,58.83174987277624,46.48237652153057,64.48633915044115,52.08184903862764,34.414861901931374,32.383561578632055,50.453228366248254,46.07852521070282
0.0324,93.43388508419554,68.27526717762566,63.63092980440405,45.493993289738455,58.87064171410407,46.75154322425692,64.53138882606748,52.385440562912095,34.42796045668558,32.45905940823707,50.48189192345268,46.24282642673478
0.032999999999999995,93.5068289042884,68.78346784012712,63.67180840048843,45.788914599787745,58.9091539014492,47.0156946889702,64.57596572743853,52.68271023870318,34.44088086150521,32.532242242309394,50.51016319748112,46.402042909876116
0.03359999999999999,93.57903700320674,69.28288179542488,63.71232087300922,46.07970669513065,58.947260541747085,47.27493150944605,64.62004085665143,52.97380060029093,34.45361620043769,32.60318911455221,50.538027160507454,46.55635003012702
0.034199999999999994,93.65046035758576,69.77367093822,63.752438501886616,46.366430463071424,58.98493625937931,47.5293515325871,64.66358586734356,53.258849999510915,34.46615979290465,32.67197587892343,50.56546930139217,46.705916040033514
0.0348,93.72105084374999,70.25599291803769,63.79213298858667,46.649145338918856,59.022156182033086,47.77904992930479,64.70657304556283,53.53799272360203,34.47850518422973,32.73867533597718,50.59247560470686,46.85090236006249
0.0354,93.79076121409952,70.73000124276194,63.8313764460533,46.92790933633512,59.05889592692563,48.02411926355461,64.74897529117692,53.81135910972387,34.490646136542864,32.803357354181,50.619032530600236,46.99146385252419
0.036,93.8595450740728,71.1958453796114,63.870141388851096,47.20277907702956,59.095131587383946,48.26464955957317,64.79076609980615,54.07907565622878,34.5025766200456,32.86608898640861,50.64512699547106,47.12774908450325
0.036599999999999994,93.92735685967006,71.65367085361908,63.90840072351358,47.47380981981178,59.130839719770506,48.500728367364104,64.8319195452653,54.34126513078087,34.51429080462401,32.92693458179957,50.67074635341618,47.25990058023763
0.0372,93.9941518155253,72.10361934367847,63.9461277390933,47.74105548901764,59.16599733074611,48.732440826477614,64.87241026250001,54.59804667541033,34.525783051794065,32.98595589317068,50.69587837842198,47.3880550633707
0.0378,94.05988597351188,72.5458287762151,63.98329609790835,48.0045687023221,59.200581864861135,48.95986972812892,64.91221343100358,54.84953590859061,34.537047906967814,33.043212180155706,50.72051124727011,47.512343689481156
0.0384,94.1245161318692,72.9804334165425,64.01987982648228,48.264400797951055,59.234571192466206,49.18309557569836,64.95130475870047,55.09584502442266,34.548080092026055,33.09876030824336,50.74463352312813,47.63289226928191
0.03899999999999999,94.18799983483757,73.40756395795972,64.05585330667219,48.52060186130575,59.267943597934675,49.402196643654804,64.98966046628362,55.33708288900772,34.558874498186356,33.152654843876235,50.76823413979827,47.74982148286222
0.03959999999999999,94.25029535278861,73.82734760864605,64.09119126698158,48.773220751012275,59.30067776818822,49.61724903494445,65.0272572719926,55.57335513408867,34.56942617915462,33.204948145768526,50.79130238659701,47.86324708533198
0.04019999999999999,94.31136166283864,74.23990817640669,64.12586877405363,49.02230512440826,59.332752781517456,49.82832673688375,65.06407237681947,55.80476424803709,34.579730344548125,33.255690452591296,50.81382789384139,47.97328010421393
0.040799999999999996,94.3711584299337,74.64536615132346,64.15986122434123,49.26790146247885,59.36414809669111,50.03550167559632,65.10008345013159,56.03140966426156,34.58978235358006,33.30492996717106,50.835800618916494,48.08002702891429
0.04139999999999999,94.42964598839399,75.04383878636116,64.1931443359498,49.510055094253744,59.39484354234435,50.23884376903101,65.13526861569807,56.253387847109366,34.59957770899513,33.35271293733956,50.857210832901444,48.183589992589816
0.041999999999999996,94.4867853239067,75.43544017598037,64.2256941406493,49.74881022067683,59.424819306640984,50.438420978598344,65.16960643810938,56.47079237533359,34.60911205124535,33.399083733568204,50.87804910773133,48.28406694671668
0.04259999999999999,94.54253805595613,75.8202813328059,64.2574869760515,49.98420993796003,59.45405592720067,50.63429935946135,65.20307590957884,56.68371402319383,34.61838115289777,33.44408492351499,50.89830630387371,48.38155182865364
0.043199999999999995,94.59686642068004,76.19847026239881,64.28849947794924,50.21629626043159,59.48253428128538,50.82654310951551,65.23565643711459,56.892240839257795,34.627380913263835,33.48775734360686,50.91797355849883,48.47613472248082
0.04379999999999999,94.64973325414195,76.57011203617856,64.31870857281422,50.445110142890655,59.510235576238074,51.01521461709194,65.2673278300523,57.096458222969204,34.63610735324215,33.53014016777473,50.93704227412377,48.567902013384185
0.044399999999999995,94.70110197600889,76.93530886254098,64.34809147044916,50.670691502477496,59.53714134016633,51.20037450741739,65.298070287938,57.29644899904406,34.64455661036595,33.57127097345551,50.95550410771153,48.65693653584378
0.04499999999999999,94.75093657362464,77.2941601562166,64.37662565679244,50.893079240071245,59.56323341286594,51.38208168786275,65.3278643887511,57.49229348975871,34.65272493404723,33.61118580496867,50.973350960207085,48.74331771587566
0.045599999999999995,94.79920158646917,77.64676260591267,64.40428888687012,51.11231126122368,59.588493936976704,51.560393392012145,65.35669107745787,57.68406958518739,34.660608681009705,33.64991923437242,50.99057496649215,48.82712170756503
0.04619999999999999,94.84586209099331,77.99321024028114,64.43105917789376,51.32842449664014,59.61290534936529,51.73536522258303,65.38453165488653,57.87185281144872,34.668204310902695,33.68750441989971,51.00716848574291,48.90842152412017
0.046799999999999994,94.89088368582128,78.33359449225401,64.45691480249985,51.541454922216474,59.63645037272937,51.90705119322712,65.41136776691422,58.055716397016795,34.67550838208979,33.72397316206991,51.023124092173305,48.98728716366719
0.04739999999999999,94.93423247731056,78.66800426178582,64.48183428212798,51.751437578642424,59.65911200741613,52.075503769241095,65.4371813939569,58.23573133715183,34.682517547603766,33.759355957568914,51.03843456614959,49.06378572999586
0.048,94.97587506546057,78.99652597704335,64.50579638053551,51.95840659057956,59.68087352345111,52.24077390721618,65.4619548407548,58.411966456504274,34.68922855126294,33.79368205098649,51.05309288566042,49.13798154846012
0.0486,95.01577853016192,79.3192436540798,64.52878009744433,52.162395185423804,59.70171845277065,52.40291109365319,65.48567072644312,58.584488469942244,34.695638223940705,33.826979484495666,51.06709221812838,49.209936277226916
0.049199999999999994,95.05391041777739,79.63623895503179,64.55076466231827,52.363435711661,59.72163058165336,52.561963382570525,65.50831197490186,58.75336204165529,34.701743479983975,33.85927514555652,51.0804259125498,49.27970901406053
0.04979999999999999,95.09023872804676,79.94759124487479,64.57172952826755,52.56155965682433,59.740593943344834,52.71797743213119,65.52986180537545,58.91864984258086,34.70754131377299,33.890594812722384,51.09308749194878,49.347356398821034
0.05039999999999999,95.1247319013068,80.25337764677312,64.59165436607759,52.75679766506204,59.75859281087128,52.87099854031459,65.55030372335477,59.08041260620223,34.71302879641797,33.920963199624225,51.105070646133754,49.412932711849464
0.05099999999999999,95.1573588060196,80.55367309605867,64.61051905835961,52.94917955432368,59.77561169003644,53.02107067965699,65.56962151171524,59.23870918276367,34.718203072586675,33.950403997206024,51.116369224743266,49.47648996840417
0.0516,95.18808872660094,80.84855039287226,64.62830369382061,53.138734333173716,59.79163531259752,53.168236531086336,65.58779922210181,59.393596591947926,34.72306135745771,33.97893991427975,51.126977230571015,49.53807800930707
0.052199999999999996,95.21689135154116,81.13808025350085,64.64498856164954,53.32549021723912,59.806648629615154,53.31253751687359,65.60482116655561,59.545130074058875,34.72760093379486,34.00659271646754,51.13688881315704,49.59774458795221
0.05279999999999999,95.24373676181204,81.42233136044251,64.66055414601755,53.50947464530026,59.82063680497305,53.45401383272463,65.62067190937455,59.69336313975248,34.731819149137095,34.03338326359511,51.146098262636144,49.65553545382181
0.053399999999999996,95.26859541955162,81.70137041123053,64.67498112068989,53.69071429503151,59.833585209062846,53.59270447903401,65.63533625920098,59.838347618356806,34.73571341310043,34.05933154559773,51.154600003832,49.71149443265068
0.054000000000000006,95.29143815702042,81.97526216604723,64.6882503437468,53.869235098400054,59.84547941262957,53.7286472913234,65.64879926133068,59.98013370482067,34.739281194786145,34.08445671699786,51.1623885905874,49.76566350337322
0.0546,95.31223616582344,82.24406949415715,64.7003428524111,54.04506225672924,59.8563051807742,53.86187896988508,65.66104619023656,60.11877000533053,34.74252002029226,34.10877713001179,51.16945870032151,49.81808287198186
0.0552,95.33096098638924,82.50785341918925,64.71123985798039,54.21822025543446,59.866048467108385,53.99243510865199,65.67206254230075,60.2543035816326,34.745427470323364,34.13231036633914,51.175805128804996,49.868791042421265
0.0558,95.34758449770152,82.76667316329588,64.72092274086094,54.38873287843791,59.874695408058074,54.12035022331338,65.68183402874973,60.38677999409725,34.74800117789499,34.15507326768795,51.18142278514324,49.91782488463724
0.0564,95.36207890727587,83.02058619021625,64.72937304570206,54.55662322226965,59.882232317311605,54.24565777869634,65.69034656878614,60.51624334356114,34.75023882612936,34.17708196508579,51.18630668696119,49.96521969989408
0.056999999999999995,95.37441674137636,83.2696482472719,64.73657247662777,54.721913709861155,59.88864568040901,54.36839021543295,65.6975862829118,60.64273631198182,34.75213814613812,34.19835190702452,51.190451955779736,50.011009283470344
0.05759999999999999,95.38457083546564,83.51391340632006,64.74250289256412,54.88462610403843,59.89392214946821,54.488578975929556,65.70353948643731,60.76630020193812,34.753696914988836,34.21889788648599,51.19385381257757,50.05522598483816
0.0582,95.39251432488231,83.75343410369021,64.74714630266021,55.044781520720676,59.898048538045316,54.60625452965883,65.7081926831716,60.88697497500971,34.75491295375224,34.238734066892505,51.19650757352974,50.09790076542714
0.0588,95.39822063574115,83.98826117912995,64.75048486180043,55.202400441830605,59.901011816124594,54.72144639779032,65.71153255928726,61.00479928906623,34.7557841256268,34.25787400702467,51.198408645917084,50.13906325406947
0.0594,95.40166347604946,84.21844391378357,64.75250086620667,55.3575027279237,59.90279910523577,54.83418317717758,65.71354597735655,61.11981053449858,34.756308334137145,34.276330684948846,51.19955252419851,50.178741800219655
0.06,95.40281682703448,84.44403006722774,64.7531767491273,55.51010763054097,59.90339767369426,54.94449256371843,65.71421997055296,61.232044869420804,34.75648352140428,34.29411652099185,51.19993478624042,50.2169635250379
