parameter,identified_value,unit,local_95pct_lower,local_95pct_upper,bootstrap_2p5,bootstrap_97p5
C_th_J_K,4381.600240346621,J/K,4381.600222771985,4381.600257921257,4254.6302535520545,4703.866386050348
K_cool_W_K,31.722471972119184,W/K,31.722461206870268,31.7224827373681,27.242998758955668,36.581410769644684
K_node_W_K,7.1833293414246695,W/K,7.078223982493838,7.288434700355501,6.0885638990029864,6.897252058928885
Kp_1_K,0.0727170185330114,1/K,0.06802060510192658,0.07741343196409621,0.07010154271054435,0.09358379940022725
Ki_1_Ks,0.0014992061134433243,1/(K s),0.0014186698208828001,0.0015797424060038485,0.0012281988586699004,0.0016999338051681382
