% Model,Untitled.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 16 2026, 15:36"
% Dimension,1
% Nodes,51
% Expressions,12
% Description,", "
% X,T-273.15[K] (K) @ uin=4,Ta-273.15[K] (K) @ uin=4,T-273.15[K] (K) @ uin=5,Ta-273.15[K] (K) @ uin=5,T-273.15[K] (K) @ uin=6,Ta-273.15[K] (K) @ uin=6,T-273.15[K] (K) @ uin=8,Ta-273.15[K] (K) @ uin=8,T-273.15[K] (K) @ uin=10,Ta-273.15[K] (K) @ uin=10,T-273.15[K] (K) @ uin=12,Ta-273.15[K] (K) @ uin=12
0.06982332155477029,56.900537655975086,26.0064875684688,53.207699709632834,25.82089241860308,50.43524933790974,25.692927827528308,46.50496324441315,25.527969295042567,43.817652252537414,25.42624735622104,41.84305102980693,25.35727628401878
0.0748107016658253,57.17973320045445,26.067280727417142,53.479096891015104,25.870841609137756,50.697441312065564,25.735337321087627,46.74871058627804,25.560568204296146,44.04481238482606,25.452735095410674,42.05578752188171,25.379588411809436
0.07979808177688033,57.4607266298122,26.126853027211382,53.752531830040084,25.91983703164476,50.96178551037917,25.776969815957045,46.99466378431907,25.59260724024449,44.274133210273874,25.478789600680386,42.27060485176901,25.401549403048193
0.08478546188793534,57.7423563986776,26.185230570835415,54.02692249118576,25.967897969255432,51.227274838031065,25.817840256464024,47.24194511815949,25.624096268034634,44.50484119371316,25.504417943780027,42.486813947757355,25.423164608301022
0.08977284199899037,58.02356144881037,26.242436770440634,54.30127963877317,26.01504148458099,51.49298840491173,25.857961705543346,47.489752451719426,25.655043728858686,44.73623022260557,25.52962606656132,42.703786675141885,25.44443845250015
0.0947602221100454,58.303369519395744,26.298492757918666,54.57469505160606,26.06128276820084,51.7580797504919,25.89734564635137,47.73734764527677,25.68545687557372,44.967650312427054,25.554418972467545,42.92094487676684,25.465374594946525
0.0997476022211004,58.58088710479825,26.353417737710686,54.846331456220184,26.106635436541183,52.021766831979676,25.936002238811625,47.984046773217415,25.715341971313535,45.198498124971366,25.578800886633644,43.137751215124126,25.485976062084262
0.10473498233215543,58.85529083229392,26.40722929028857,55.11541393222109,26.15111178683844,52.28332351448927,25.973940538182433,48.229211864977174,25.74470445725069,45.42820900285898,25.602775390053978,43.35370150947051,25.506245357954242
0.10972236244321046,59.1258200654475,26.45994363344164,55.38122258053511,26.194723015651164,52.54207234285889,26.01116868156697,48.47224393338195,25.77354909459376,45.65625027475511,25.626345532287644,43.56831831625419,25.526184556316423
0.11470974255426547,59.39177056688709,26.511575847411677,55.64308627681652,26.23747940635269,52.79737840896536,26.04769404731138,48.71257709323828,25.801880085027506,45.882115627814244,25.649513926365955,43.78114554578286,25.54579537768973
0.11969712266532051,59.65248907806,26.562140069000804,55.9003773587209,26.27939049018204,53.04864415702832,26.08352339143147,48.94967360505268,25.829701173081276,46.105320378392435,25.672282828914888,43.991743944479936,25.5650792539588
0.12468450277637552,59.90736869380237,26.61164965900508,56.15250711809148,26.320465184711566,53.29530499341644,26.118662964538714,49.18301970534509,25.85701573331636,46.325397500483575,25.694654207969393,44.19968730182643,25.5840373827113
0.12967188288743053,60.15584492678914,26.660117346676543,56.39892198797821,26.36071191299061,53.53682558764831,26.153118612177252,49.41212210712365,25.88382684473646,46.54189429476145,25.716629800521616,44.40455926543973,25.602670773078444
0.13465926299848555,60.39739237162007,26.70755535436706,56.63910033038559,26.40013870612154,53.772696768255514,26.186895861021526,49.63650507249537,25.910137354419135,46.75436960045454,25.738211161487357,44.60595066770384,25.620980284527718
0.13964664310954056,60.631521890835074,26.753975505044593,56.87254974418369,26.43875329160278,54.002432931472924,26.21999999299402,49.85570797473423,25.935949932033793,46.96239146827577,25.75939970548336,44.80345728376011,25.638966659800758
0.1446340232205956,60.857778255870414,26.799389314980374,57.0988048241162,26.47656316941891,54.2255698927936,26.252436109041298,50.06928327995388,25.961267116636407,47.16553522588595,25.780196742567455,44.99667795415087,25.656630552972445
0.1496214033316506,61.07573818514447,26.843808073574053,57.31742531161103,26.51357567756031,54.44166312162139,26.284209184034694,50.27679488925355,25.98609135690134,47.36338187835787,25.80060350889471,45.18521301651822,25.673972553439114
0.15460878344270562,61.285008729330514,26.887242912001966,57.52799458642431,26.54979804840366,54.65028630788987,26.315324114035434,50.47781679119737,26.01042504576202,47.555516795248764,25.820621193083127,45.36866299992175,25.690993206497012
0.15959616355376066,61.48522596063253,26.92970486213602,57.73011845525002,26.585237457172582,54.85103021683375,26.345785756974124,50.67193198202608,26.03427055027413,47.74152864348497,25.84025095894549,45.54662754291445,25.707693031058966
0.16458354366481565,61.67605392869325,26.971204906977903,57.92342419949199,26.6199010635205,55.04350179431714,26.37559896763537,50.85873161734196,26.05763023738325,47.921008531604116,25.859493965133936,45.71870450278135,25.724072534961408
0.16957092377587069,61.85718385077115,27.011754023679146,58.1075598495878,26.65379604712558,55.22732349040933,26.404768627703675,51.03781436434235,26.080506496171722,48.093549336183344,25.878351382154165,45.88448922854076,25.740132228234927
0.1745583038869257,62.02833350814569,27.051363220073824,58.28219365772401,26.686929638060747,55.402132773404674,26.433299671514817,51.208785928181385,26.102901757066263,48.25874518570902,25.896824407127383,46.04357397461911,25.755872634647005
0.17954568399798074,62.18924682444555,27.090043565523047,58.44701374460357,26.719309142593943,55.567581810330864,26.46119710806198,51.371258729838644,26.124818508413625,48.41619108084342,25.914914276617765,46.19554743569552,25.771294301774162
0.18453306410903575,62.339693604825925,27.12780621676461,58.60172789921387,26.750941964981564,55.72333729327619,26.4884660397243,51.52485171609493,26.146259310767277,48.56548263315301,25.932622277790244,46.33999438619833,25.78639780981399
0.1895204442200908,62.47946941773051,27.164662439369238,58.746063513376384,26.78183562574094,55.86908039368842,26.515111678121514,51.66919028494232,26.167226809175702,48.70621590697414,25.949949758120283,46.47649541042614,25.801183779315522
0.1945078243311458,62.60839560340207,27.200623625327808,58.87976763530577,26.81199777682133,56.00450682921553,26.5411393574376,51.80390631207496,26.18772374371855,48.837987351289655,25.96689813384114,46.60462671134769,25.815652877971843
0.19949520444220084,62.726319395432995,27.23570130722584,59.002607128521674,26.841436214037515,56.12932702973933,26.566554545511508,51.928638266083226,26.207752958499043,48.960393810348876,25.983468897285434,46.72395998787903,25.8298058265986
0.20448258455325588,62.83311414348685,27.269907169405656,59.11436892428998,26.870158887080947,56.24326639104993,26.591362852949203,52.043031401657345,26.22731740927111,49.073032603331114,25.99966362325148,46.83406237190036,25.843643404398847
0.2094699646643109,62.92867962694021,27.3032530564642,59.21486035736342,26.89817390738409,56.3460656061568,26.615570040479952,52.146738021549425,26.24642016985291,49.17550166468652,26.015483974505344,46.93449641750664,25.857166453598495
0.21445734477536593,63.01294245059984,27.33575097939689,59.303909576175045,26.925489554078297,56.437481065576605,26.639182024748663,52.239417799281455,26.265064437457283,49.267399737919675,26.030931706512604,47.024820136028154,25.870375883523707
0.21944472488642094,63.08585651488852,27.36741311965642,59.38136601984911,26.95211427825535,56.517285319100154,26.66220488271108,52.32073815564826,26.283253537050598,49.348326616549116,26.04600867147809,47.10458707123814,25.883272674178727
0.22443210499747598,63.14740355397379,27.398251831366736,59.44710095544474,26.978056705718473,56.5852675925579,26.684644854778867,52.39037468298568,26.30099092483607,49.41788342680326,26.060716821761957,47.173346409914416,25.895857879373523
0.229419485108531,63.197593736268516,27.42827964190468,59.50100806977417,27.003325638385945,56.641234353982554,26.706508346843577,52.44801161196722,26.318280190946894,49.475672947325506,26.07505821272946,47.2306431235661,25.90813262944357
0.23440686521958604,63.23646632256896,27.457509251037322,59.543004110944935,27.027930054491605,56.68500992434241,26.727801931291594,52.49334231638392,26.335125061419888,49.52129996177632,26.08903500508353,47.27601813768706,25.92009813359641
0.23939424533064108,63.26409037783537,27.485953528782716,59.573029575487,27.051879107711954,56.71643712869371,26.748532347111563,52.52606985196297,26.3515293995153,49.554371640754596,26.10264946672328,47.30900852537684,25.931755681915433
0.2443816254416961,63.280565533275535,27.51362551214487,59.591049437551476,27.075182125333583,56.73537798419335,26.76870649918294,52.545907525807706,26.367497206437974,49.57449794992482,26.115903974165178,47.329147722587834,25.94310664704534
0.24936900555275113,63.28602279596515,27.540538400856462,59.59705391721826,27.097848605564025,56.741714421936024,26.78833145682563,52.55257949350295,26.383032621510097,49.58129208164911,26.12880101355961,47.33596576262414,25.954152485583222
