% Model,Untitled.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 16 2026, 15:36"
% Dimension,1
% Nodes,201
% Expressions,12
% Description,", "
% X,T-273.15[K] (K) @ uin=4,Ta-273.15[K] (K) @ uin=4,T-273.15[K] (K) @ uin=5,Ta-273.15[K] (K) @ uin=5,T-273.15[K] (K) @ uin=6,Ta-273.15[K] (K) @ uin=6,T-273.15[K] (K) @ uin=8,Ta-273.15[K] (K) @ uin=8,T-273.15[K] (K) @ uin=10,Ta-273.15[K] (K) @ uin=10,T-273.15[K] (K) @ uin=12,Ta-273.15[K] (K) @ uin=12
0.04862695608278645,55.76630162383259,25.733757829238186,52.10712529254607,25.597409968619957,49.373058964026825,25.503578226938714,45.51829932819135,25.382877191934085,42.89819647148056,25.308619895678305,40.981745097532325,25.258361181951898
0.0498738011105502,55.8293327820748,25.750479035773708,52.16823810979406,25.611084818827862,49.432026375701355,25.515146463727547,45.57308900200292,25.391720849129342,42.94929040099538,25.315777402385493,41.0296496251039,25.26437226384394
0.05112064613831396,55.892967550078595,25.767112046285774,52.22993824446479,25.624690908101,49.49155903684334,25.52665879080172,45.62839699289225,25.400524367256935,43.000859251517625,25.32290395862998,41.07799101716,25.270358346168052
0.052367491166077716,55.95717475252303,25.783657657050526,52.292196296712575,25.63822886433445,49.551629212938224,25.538115722748785,45.68419845088289,25.409288118805023,43.052880522087435,25.32999985199723,41.12674870492543,25.276319660445324
0.05361433619384147,56.02192405588306,25.800116637871042,52.35498369237587,25.651699292891067,49.612209977776615,25.549517754561066,45.74046929996217,25.41801246076892,43.10533245386165,25.33706535731733,41.17590283272557,25.282256427399716
0.05486118122160523,56.08718593956081,25.816489733114736,52.41827265277482,25.66510277751604,49.67327518232008,25.560865362454933,45.797186205810135,25.426697735331686,43.15819399727542,25.344100737248027,41.2254342249027,25.288168857469316
0.056108026249368996,56.15293166810437,25.83277766270976,52.48203616569447,25.678439881213762,49.73479942483067,25.572159004655248,45.854326544912965,25.435344270513724,43.21144478067578,25.351106242830667,41.27532435427298,25.294057151292407
0.057354871277132735,56.21913326447293,25.848981123102874,52.5462479575055,25.69171114708911,49.79675802221169,25.583399122146545,45.9118683749993,25.44395238079352,43.26506508035948,25.35808211401985,41.32555531204781,25.299921500169717
0.058601716304896495,56.285763484307324,25.86510078817986,52.6108824663761,25.70491709915484,49.85912698250837,25.594586139392902,45.96979040673915,25.452522367700283,43.3190357919475,25.365028580187982,41.37610977914926,25.305762086504444
0.05984856133266026,56.35279579116627,25.88113731014994,52.67591481653136,25.718058243105702,49.92188297851999,25.60572046502739,46.028071976650324,25.461054520380628,43.37333840303569,25.3719458606069,41.42697099885021,25.31157908422051
0.061095406360424015,56.420204332692435,25.897091320395873,52.74132079351705,25.73113506706187,49.98500332247653,25.616802492512818,46.08669302115845,25.469549116140115,43.427954967060145,25.378834164906664,41.47812275067679,25.317372659160412
0.06234225138818777,56.48796391767087,25.912963430291427,52.80707682042879,25.744148042281722,50.048465941736424,25.627832600774468,46.14563405175886,25.478006420960128,43.48286807832238,25.385693693512565,41.529549325510004,25.32314296946447
0.06358909641595152,56.55604999394751,25.92875423198683,52.87315993506667,25.757097623846505,50.112249355461756,25.638811154806945,46.20487613123311,25.486426689992868,43.53806084811981,25.39252463806315,41.581235501830406,25.328890165931114
0.06483594144371527,56.62443862717254,25.944464299163997,52.939547767978524,25.769984251317396,50.17633265223105,25.649738506255687,46.264400850871766,25.49481016803378,43.59351688193021,25.399327181807507,41.63316652304917,25.334614392360322
0.06608278647147904,56.693106480338884,25.960094187762877,53.00621852135697,25.782808349365553,50.24069546855122,25.660614993973923,46.32419030866117,25.503157089973456,43.64922025760217,25.40610149998531,41.68532807587479,25.340315785879966
0.06732963149924279,56.762030794084296,25.97564443667983,53.07315094875577,25.795570328378233,50.305317968229986,25.67144094455722,46.38422708838988,25.511467681230158,43.70515550450477,25.412847760188754,41.73770626966461,25.34599447725725
0.06857647652700653,56.83118936772888,25.991115568439,53.14032433559265,25.80827058503951,50.37018082257538,25.68221667285559,46.444494239636924,25.519742158162558,43.7613075835925,25.419566122708034,41.79028761671469,25.351650591194925
0.06982332155477029,56.900560541019445,26.006508089838064,53.2077184804084,25.820909502888696,50.43526519138686,25.692942482464503,46.50497525860112,25.527980728465195,43.81766186834386,25.426256740861334,41.843059013443394,25.35728424661312
0.07107016658253404,56.97012317655401,26.02182249256981,53.27531367685111,25.833487452856218,50.500552704706024,25.70361866619612,46.56565406973647,25.536183591546774,43.87420412653313,25.43291976130945,41.896007722425566,25.362895556918374
0.0723170116102978,57.039856642861366,26.037059253819223,53.343090696358104,25.846004793778548,50.56602544529619,25.714245506530688,46.626515008158094,25.544350938891228,43.930920502798244,25.439555324356206,41.94912135523737,25.368484630259616
0.07356385663806154,57.109740798109954,26.05221883683845,53.411030771507285,25.858461872892462,50.631665931820805,25.724823276050017,46.687542802785,25.552482954404184,43.987797501967634,25.44616356423512,42.00238785607348,25.374051569772064
0.0748107016658253,57.1797559744233,26.067301691499836,53.47911558001198,25.87085902631003,50.69745710269194,25.73535223785268,46.748722560188696,25.56057981474413,44.04482197311245,25.4527446093835,42.055795486100294,25.379596473809613
0.07605754669358906,57.24988296277883,26.082308254827694,53.54732722933437,25.883196579474884,50.763382300562796,25.745832645953215,46.810039749116584,25.568641689638866,44.10198109429086,25.459298582703752,42.109332808509635,25.385119436166633
0.07730439172135282,57.320102998468315,26.09723895151052,53.6156482418927,25.895474847600724,50.82942525743675,25.75626474566411,46.87148018566165,25.576668742189042,44.15926235795348,25.46582560181315,42.162988674241205,25.390620546288744
0.07855123674911658,57.3903977470988,26.11209419439342,53.68406154083982,25.907694136092232,50.89557008036928,25.766648773963425,46.933030019050136,25.584661129158462,44.21665355698036,25.472325779282414,42.216752208341916,25.3960998894745
0.07979808177688033,57.46074929111387,26.126874384952032,53.75255043639032,25.919854740950257,50.96180123773803,25.77698495984646,46.99467571802148,25.592619001251933,44.274142771320896,25.478799222863586,42.27061279693214,25.40155754706717
0.08104492680464408,57.53114011681669,26.141579913749013,53.8210986126752,25.931956949160337,51.028103546058674,25.78727352466416,47.05640405777547,25.60054250338152,44.33171835521017,25.48524603570769,42.324560074751105,25.40699359663779
0.08229177183240784,57.60155310187474,26.156211160872942,53.88969011510403,25.944001039067018,51.094462157324756,25.79751468244757,47.11820210746089,25.60843177492103,44.389368924934956,25.491666316573003,42.37858391325432,25.41240811215988
0.0835386168601716,57.67197150328985,26.170768496361234,53.95830933821435,25.955987280732813,51.16086254685018,25.807708640219573,47.180057218185425,25.616286949950506,44.44708334712675,25.49806016002367,42.43267440923705,25.4178011641759
0.08478546188793534,57.74237894581552,26.18525228060662,54.0269410139901,25.96791593628393,51.22729050159478,25.817855598293363,47.24195701152206,25.624108157489673,44.50485072755663,25.504427656619896,42.48682187396065,25.423172819955994
0.0860323069156991,57.81275941080503,26.1996628647492,54.0955702006309,25.979787260242347,51.29373210895346,25.827955750560363,47.303889368493174,25.631895521722015,44.56266040041112,25.510768893099623,42.54101682275666,25.428523143649898
0.08727915194346286,57.8830972254753,26.214000591053434,54.16418227175501,25.991601499845103,51.36017374599055,25.838009284765462,47.36584241901056,25.639649162209366,44.62050191802689,25.517083952552298,42.595249965089465,25.433852196431417
0.08852599697122661,57.95337705257049,26.228265793271134,54.23276290601933,26.003358895351255,51.426602069102216,25.84801638277196,47.427804531754134,25.64736919409728,44.678365041064694,25.523372914584968,42.649512195053376,25.439160036636622
0.08977284199899037,58.02358388041063,26.242458796991286,54.30129807714013,26.015059680337288,51.49300400408936,25.85797722081611,47.48976430446879,25.655055728312334,44.736239729103204,25.52963585548116,42.70379458228672,25.44444671989538
0.09101968702675413,58.093703013311995,26.256579919976446,54.369774044300584,26.026704081981052,51.559366736625236,25.86789196975127,47.55171055466428,25.66270887175085,44.794116131634155,25.535872848352994,42.75808836328298,25.449712299257783
0.09226653205451787,58.16372006236526,26.27062947248703,54.43817734292884,26.038292321334666,51.62567770310267,25.87776079528271,47.6136323106993,25.670328727459776,44.85198457944148,25.54208396328636,42.81238493308069,25.45495682531373
0.09351337708228163,58.233620936558,26.284607757593733,54.5064947758338,26.049824613587646,51.69192458184489,25.88758385819301,47.675518803235605,25.677915394810498,44.90983557634763,25.548269267480293,42.86667583731537,25.460180346308107
0.0947602221100454,58.303391834229956,26.29851507147788,54.57471340468442,26.061301168319062,51.75809528466755,25.89736131455902,47.7373594570455,25.685468969664953,44.96765979131169,25.554428825379773,42.920952764617084,25.465382908250433
0.09600706713780914,58.37301923484824,26.312351703721447,54.642820541820015,26.07272218974117,51.82417794877637,25.907093315959628,47.79914388315893,25.692989544535465,45.025448050862565,25.56056269880355,42.97520753933776,25.47056455501928
0.0972539121655729,58.44248989109167,26.326117937585764,54.7108037423792,26.084087876932983,51.890160928988735,25.916780009676472,47.86086187133628,25.70047720873754,45.08319133185563,25.566670947065916,43.02943211459382,25.475725328462772
0.09850075719333666,58.51179082123224,26.339814050280438,54.77865079673518,26.095398424065422,51.95603279026602,25.926421538885734,47.9225033828526,25.707932048536804,45.140880754534976,25.57275362709339,43.08361856560987,25.480865268493915
0.0997476022211004,58.58090930180413,26.353440313222052,54.846349723225785,26.106654020617952,52.021782300545,25.93601804284333,47.98405854358214,25.715354147289816,45.19850757589245,25.57881079353666,43.13775908334958,25.48598441318228
0.10099444724886417,58.64983286054877,26.36699699228393,54.91388876116861,26.1178548515868,52.08739842385705,25.945569657062663,48.04551763736902,25.722743585579167,45.256063183307276,25.584842498877663,43.19184596842183,25.491082798841376
0.10224129227662793,58.71854926962715,26.380484348035964,54.981256364148464,26.129001097685773,52.152870313722985,25.95507651348521,48.106871099674436,25.730100441343154,45.313539088456594,25.59084879353219,43.24587162524904,25.496160460111867
0.10348813730439167,58.787046539089374,26.39390263597653,55.04844119356949,26.140092935539087,52.21818730681423,25.964538740645253,48.16810951148733,25.737424790000034,45.37092692148394,25.596829725947885,43.29982855648643,25.501217430042175
0.10473498233215543,58.85531291059198,26.40725210675538,55.115432112459814,26.151130537867232,52.28333891686964,25.973956463827562,48.229223593489394,25.744716704567736,45.428218425415935,25.60278534269895,43.353709357681396,25.506253740164198
0.10598182735991919,58.92333685135503,26.420533006388382,55.1822181795215,26.16211407366586,52.34831482885835,25.983329805219398,48.29020420046311,25.751976255778175,45.48540545081619,25.60871568857567,43.40750671216193,25.511269420567146
0.10722867238768294,58.9911070483501,26.433745576465185,55.24878864341514,26.17304370837809,52.413104893378716,25.992658884056823,48.35104231593368,25.759203512187753,45.54247995066555,25.614620806671383,43.46121338614449,25.51626449996678
0.1084755174154467,59.05861240271037,26.446890054348273,55.31513293727181,26.183919604059952,52.47769912128558,26.001943816764992,48.41172904703552,25.766398540282637,45.59943397546118,25.62050073846524,43.5148222240511,25.521239005773168
0.10972236244321046,59.125842024356245,26.459966673365386,55.381240673422724,26.194741919540263,52.54208767853606,26.011184717093556,48.47225561959374,25.77356140458039,45.656259668523774,25.62635552390151,43.568326144027424,25.52619296415412
0.1109692074709742,59.19278522682828,26.47297566299511,55.44710163834009,26.20551081057431,52.60626088124644,26.020381696246773,48.53261337341257,25.78069216772758,45.71294926150415,25.63218520146603,43.62171813365234,25.531126400096866
0.11221605249873796,59.25943152231952,26.4859172490452,55.51270578778019,26.216226429991536,52.67020919095154,26.02953486300845,48.59279375776276,25.787790890593328,45.76949507008243,25.63798980825902,43.67499124583111,25.53603933746672
0.11346289752650172,59.32577061690171,26.498791653824867,55.578043242122305,26.226888927838218,52.73392321005997,26.038644323862684,48.6527883270594,25.794857632359026,45.82588948984994,25.643769380065464,43.72813859486405,25.540931799063628
0.11470974255426547,59.39179240593734,26.51159909631076,55.64310428189583,26.237498451514853,52.7973936774967,26.04771018310936,48.71258873672298,25.80189245060518,45.882124992368006,25.649523951422054,43.78115335268296,25.54580380667562
0.11595658758202923,59.45748696967166,26.524339792306534,55.70787934348874,26.24805514590787,52.86061146452704,26.05673254297608,48.77218673921686,25.808895401394295,45.93819412139487,25.655253555681895,43.83402874524876,25.55065538113064
0.11720343260979299,59.522844568998494,26.537013954597285,55.77235901503144,26.258559153517297,52.92356757075447,26.06571150372514,48.8315741802536,25.81586653935051,45.99408948927493,25.66095822507657,43.886758049102866,25.555486542346216
0.11845027763755675,59.58785564139299,26.54962179309797,55.83653403244915,26.269010614579145,52.98625312028685,26.07464716375705,48.89074299516409,25.822805917736616,46.04980377348352,25.666637990775087,43.93933458806549,25.56029730937655
0.11969712266532051,59.652510797007324,26.562163514996257,55.900395275677226,26.279409667183472,53.04865935806356,26.083539619709825,48.949685205422554,25.82971358852768,46.10532971331969,25.67229288294152,43.991751730075805,25.56508770045832
0.12094396769308426,59.71680081492144,26.574639324890995,55.96393376503261,26.28975644738813,53.11077764633865,26.092388966554893,49.00839291532225,25.836589602481922,46.16066010674325,25.677922930789293,44.04400288416656,25.569857733053936
0.12219081272084799,59.78071663954523,26.587049424924885,56.02714065773762,26.300051089328292,53.172599461313666,26.101195297689003,49.06685830879508,25.84343400920892,46.21578780734785,25.683528162634218,44.09608149756832,25.57460742389361
0.12343765774861176,59.84424937716648,26.59939401491249,56.09000724458872,26.310293725322083,53.23411638991553,26.109958705023075,49.125073646370254,25.850246857235163,46.270705721466356,25.689108605944682,44.14798105293772,25.579336789015258
0.12468450277637552,59.907390292639434,26.611673292464047,56.152524946766505,26.320484485971974,53.295320126712284,26.118679279067635,49.18303126226641,25.857028194067254,46.325406805402054,25.69466428739031,44.199695065704475,25.584045843803153
0.12593134780413928,59.97013080620877,26.623887453104317,56.214685312781285,26.330623500263016,53.35620247096455,26.127357109015122,49.240723561612185,25.86377806625245,46.379884062781514,25.700195232888632,44.251217081531934,25.588734603024534
0.12717819283190301,60.03246249046583,26.636036690387527,56.27648001554968,26.340710895656855,53.416755323804466,26.135992282818904,49.29814301778987,25.87049651943687,46.43413054202398,25.70570146764993,44.30254067388728,25.593403080865414
0.12842503785966677,60.09437706743057,26.648121196007423,56.33790084959713,26.35074679818291,53.476970685540664,26.14458488726956,49.35528216989826,25.877183598421936,46.48813933392199,25.71118301622016,44.35365944171559,25.598051290964293
0.12967188288743053,60.15586640575685,26.66014115990447,56.39893972838331,26.36073133252563,53.53684065308221,26.153135008068546,49.4121336203296,25.883839347218213,46.541903569330145,25.716639902522502,44.40456700721461,25.602679246444893
0.1309187279151943,60.21692251805575,26.672096770368114,56.45958868174398,26.370664622109075,53.596357417479,26.1616427298988,49.46869003245655,25.890463809097525,46.59541641695597,25.722072149897144,44.45525701370559,25.607286959947487
0.13216557294295805,60.27753755833322,26.683988214135752,56.519839853447195,26.38054678917797,53.65551326157271,26.17010813649273,49.52494412842469,25.89705702664287,46.64867108125139,25.72747978113938,44.50572312359583,25.611874443659133
0.13341241797072179,60.33770381953866,26.69581567648828,56.57968549885874,26.3903779548761,53.714300557756474,26.17853131069802,49.58088868704726,25.90361904179656,46.70166080039786,25.73286281853683,44.555959016430336,25.61644170934244
0.13465926299848555,60.397413731219615,26.707579341341727,56.639117982713515,26.40015823932174,53.77271176583747,26.186912334540807,49.63651654179756,25.910149895906784,46.75437884438384,25.73822128390441,44.605958387027556,25.620988768363645
0.13590610802624928,60.45665985728078,26.719279391335817,56.69812977698871,26.40988776168018,53.83073943099964,26.195251289286432,49.691820578896,25.916649629772053,46.806818513170356,25.743555198618537,44.65571494369715,25.625515631718883
0.13715295305401307,60.51543489384164,26.730916007919518,56.756713458876106,26.419566640233768,53.88837618186295,26.203548255498163,49.74679373548787,25.92311828368429,46.85897313494024,25.748864583650175,44.70522240653531,25.630022310060497
0.1383997980817768,60.573731667191964,26.742489371432725,56.81486170884892,26.429194992449425,53.94561472863586,26.211803313093867,49.801428997908545,25.92955589747021,46.91083606442959,25.75414945959608,44.754474505795145,25.634508813721084
0.13964664310954056,60.63154313183895,26.753999661185674,56.87256730882092,26.438772935043346,54.002447861357325,26.220016541399843,49.85571940003308,25.935962510531112,46.962400681336874,25.759409846709275,44.80346498032918,25.638975152737714
0.14089348813730432,60.68886236864637,26.765447055535105,56.92982314039432,26.448300584043693,54.0588684482251,26.228188019204026,49.909658021707116,25.942338161881366,47.01366038880707,25.764645764928275,44.8521875761009,25.64342133687478
0.14214033316506808,60.74568258305948,26.776831731957714,56.98662218319345,26.45777805485102,54.11486943400854,26.236317824805667,49.9632379872553,25.948682890185296,47.06460861198849,25.769857233905384,44.90063604476211,25.64784737564571
0.14338717819283184,60.80199710341532,26.788153867120684,57.042957513280896,26.467205462295965,54.170443838540905,26.244406036064618,50.016452464066106,25.954996733792882,47.11523879665884,25.775044273033473,44.94880414229482,25.652253278334513
0.1446340232205956,60.85779937933415,26.799413636949964,57.098822301654025,26.476582920695307,54.225584755290186,26.252452730447715,50.06929466124825,25.961279730774038,47.165544407918446,25.78020690147241,44.99668562771342,25.656639054015784
0.14588086824835933,60.913082980189756,26.810611216695634,57.15420981281841,26.485910543905845,54.28028535000499,26.260457985074254,50.12175782835783,25.96753191895175,47.215518928947574,25.785345138174307,45.0442742618265,25.661004711574492
0.1471277132761231,60.967841593656374,26.821746780995056,57.20911340343628,26.495188445376073,54.3345388594326,26.268421876759135,50.173835254192056,25.97375333593385,47.265155859825825,25.79045900190721,45.091563806054296,25.665350259725187
0.14837455830388685,61.022069024329596,26.832820503933533,57.26352652104703,26.504416738196255,54.38833859010731,26.27634448205498,50.225520265649266,25.979944019143716,47.31444871641145,25.795548511279037,45.138548021301176,25.66967570702957
0.1496214033316506,61.075759192418275,26.84383255910285,57.31744270285736,26.51359553514635,54.44167791720628,26.284225877292272,50.27680622664991,25.98610400584988,47.36339102927758,25.800613684759867,45.18522066687939,25.673981061914617
0.15086824835941437,61.128906132506074,26.854783119657384,57.37085557459886,26.522724948742393,54.49455028347063,26.29206613861828,50.32768653711969,25.992233333194577,47.411976342704236,25.805654540703642,45.23157549948439,25.678266332689248
0.15211509338717813,61.181503992380044,26.865672358368386,57.42375884945062,26.531805091280773,54.546949198189395,26.29986534203448,50.37815463202986,25.998332038221236,47.4601982137234,25.810671097369095,45.277606272216474,25.682531527560513
0.15336193841494186,61.23354703192331,26.876500447675653,57.47614632702522,26.54083607488127,54.59886823624481,26.307623563432458,50.42820398049378,26.004400157900875,47.508050211215334,25.81566337293981,45.323306733650554,25.686776654649577
0.15460878344270562,61.28502962207142,26.887267559738007,57.52801189241512,26.549818011528487,54.65030103721597,26.31534087862883,50.477828084918485,26.010437729157672,47.555525915054375,25.820631385544004,45.368670626949495,25.69100172200666
0.15585562847046938,61.3359462438288,26.897973866481095,57.57934951529819,26.558751013110907,54.70124130453917,26.323017363398264,50.52702048020757,26.016444788893637,47.6026189153024,25.825575153272837,45.413691689020936,25.69520673762571
0.15710247349823314,61.386291487344295,26.908619539643723,57.6301532491002,26.56763519146,54.75168280472383,26.330653093505987,50.575774733015464,26.022421374012197,47.64932281144809,25.83049469419899,45.45836364971461,25.699391709458553
