mesh,velocity_m_s,T_inlet_region_C_COMSOL,T_middle_region_C_COMSOL,T_outlet_region_C_COMSOL,Tmax_C_COMSOL,Tmin_C_COMSOL,DeltaT_C_COMSOL,hotspot_location_normalized_COMSOL,air_outlet_temperature_C_COMSOL,air_enthalpy_gain_W_COMSOL,natural_convection_loss_W_COMSOL,radiation_loss_W_COMSOL,total_heat_input_W_COMSOL,energy_residual_relative_COMSOL,mdot_kg_s,T_inlet_region_C_Python,T_middle_region_C_Python,T_outlet_region_C_Python,Tmax_C_Python,Tmin_C_Python,DeltaT_C_Python,hotspot_location_normalized_Python,air_outlet_temperature_C_Python,air_enthalpy_gain_W_Python,natural_convection_loss_W_Python,radiation_loss_W_Python,total_heat_input_W_Python,energy_residual_relative_Python,runtime_s,data_role,Fig7_T_inlet_region_C,error_T_inlet_region_C,Fig7_T_middle_region_C,error_T_middle_region_C,Fig7_T_outlet_region_C,error_T_outlet_region_C,Fig7_Tmax_C,error_Tmax_C,Fig7_Tmin_C,error_Tmin_C,Fig7_DeltaT_C,error_DeltaT_C,Fig7_hotspot_location_normalized,error_hotspot_location_normalized,region_RMSE_C,abs_diff_T_inlet_region_C,abs_diff_T_middle_region_C,abs_diff_T_outlet_region_C,abs_diff_Tmax_C,abs_diff_Tmin_C,abs_diff_DeltaT_C,abs_diff_hotspot_location_normalized,abs_diff_air_outlet_temperature_C,abs_diff_air_enthalpy_gain_W,abs_diff_natural_convection_loss_W,abs_diff_radiation_loss_W,abs_diff_total_heat_input_W,abs_diff_energy_residual_relative,max_region_abs_diff_C,region_consistency_passed,Tmax_consistency_passed,DeltaT_consistency_passed
fine,4.0,55.59029301901677,59.835080655056736,62.76774155499298,63.286042342820735,54.24343091479028,9.042611428030456,1,27.540566441960777,48.00496890518372,5.506298761938927,6.381711902072791,59.90984999999996,0.00028159694615374417,0.018764032,55.603322924975984,59.87489754853833,62.79591209561836,63.30467874457991,54.247152384062,9.057526360517912,0.9975,27.54122200269644,48.01735597454399,5.508472079862012,6.384021945613288,59.90985,3.219895742931592e-13,0.0259788860000753,calibration,55.336508518790254,0.2668144061857305,60.29812188074601,-0.4232243322076812,62.91117479823925,-0.1152627026208819,63.36724137931037,-0.0625626347304617,53.71353631694791,0.5336160671140888,9.653705062362462,-0.5961787018445506,0.8287937743190661,0.1687062256809339,0.2964198898726554,0.013029905959214716,0.039816893481592786,0.028170540625382046,0.018636401759174248,0.003721469271717126,0.014914932487455346,0.0024999999999999467,0.0006555607356624193,0.012387069360265457,0.002173317923085172,0.00231004354049702,3.552713678800501e-14,0.0002815969458317546,0.039816893481592786,True,True,True
fine,5.0,51.93630713952845,56.08787842263995,59.05079488789416,59.59707019990128,50.62798465701587,8.96908554288541,1,27.09787090590322,49.55008553488586,4.760885872329955,5.591895793077136,59.90984999999996,0.0001165551191834619,0.02345504,51.94604159512333,56.12115883767577,59.0692277335189,59.60468531015137,50.62932008521279,8.975365224938578,0.9975,27.09809597737132,49.55540154859504,4.761695449608751,5.592753001816094,59.90985,3.3198179184800005e-13,0.0224530120001418,independent_validation,52.97702553372648,-1.0309839386031427,57.09667094644175,-0.975512108765976,60.78444148936171,-1.7152137558428109,61.34816581071169,-1.7434805005603238,51.47362435803376,-0.8443042728209704,9.874541452677931,-0.8991762277393534,0.96484375,0.03265625,1.285367649642064,0.009734455594880842,0.03328041503581858,0.018432845624737126,0.007615110250085877,0.0013354281969171211,0.006279682053168756,0.0024999999999999467,0.00022507146809758183,0.0053160137091836646,0.0008095772787957145,0.0008572087389584482,3.552713678800501e-14,0.0001165551188514801,0.03328041503581858,True,True,True
fine,6.0,49.20760179860025,53.237077030523615,56.18196758645366,56.74172833771746,47.94247346315649,8.799254874560972,1,26.78834988957692,50.687326705656496,4.210402190019806,5.009103322593626,59.90984999999996,5.037204616661864e-05,0.028146048,49.21611665350753,53.2675217719535,56.19656635200332,56.74497217402261,47.94312346655087,8.801848707471748,0.9975,26.788433007966216,50.689682536010494,4.210723857192673,5.0094436068001045,59.90985,5.4631041082475785e-14,0.0204007419999925,independent_validation,50.60254748512273,-1.3864308316152003,54.556959955798334,-1.2894381838448368,58.27163884812916,-2.075072496125834,59.32909024211301,-2.584118068090397,48.097982391782864,-0.1548589252319985,11.231107850330147,-2.429259142858399,0.9455252918287936,0.0519747081712064,1.621806312417134,0.008514854907275549,0.030444741429882072,0.014598765549663995,0.0032438363051454644,0.0006500033943837025,0.0025938329107759728,0.0024999999999999467,8.311838929486726e-05,0.002355830353998556,0.0003216671728667464,0.00034028420647835844,3.552713678800501e-14,5.03720461119876e-05,0.030444741429882072,True,True,True
fine,8.0,45.362834778460375,49.13479312202036,51.98648269496126,52.552590222594574,44.18198855366603,8.370601668928543,1,26.38304620323277,52.26636775488538,3.445699456564256,4.197197401333947,59.90984999999996,9.77113473628786e-06,0.037528064,45.37038740511828,49.16256850641598,51.99858864733493,52.55313652753601,44.18236561351802,8.370770914017989,0.9975,26.383058676942152,52.26683914584869,3.4457547655114618,4.197256088614695,59.90985,4.198065645406965e-13,0.0231161249998876,calibration,45.719759869759855,-0.3493724646415757,49.1994505494506,-0.0368820430346232,51.88076923076926,0.1178194165656734,52.355494505494505,0.1976420220415065,44.30274725274728,-0.120381639229258,8.052747252747224,0.3180236612707645,0.96875,0.02875,0.2139336494243114,0.007552626657904682,0.027775384395617664,0.012105952373666184,0.00054630494143737,0.0003770598519921009,0.00016924508944526906,0.0024999999999999467,1.2473709382732068e-05,0.0004713909633125013,5.530894720573443e-05,5.868728074798213e-05,3.552713678800501e-14,9.771134316481296e-06,0.027775384395617664,True,True,True
fine,10.0,42.751371999987335,46.28458489725075,49.02088261151712,49.58130077391348,41.6452536152114,7.936047158702081,1,26.128811696736364,53.32331552783042,2.935207174920864,3.651218032984628,59.90984999999996,1.8238113441241453e-06,0.04691008,42.75837574521444,46.31069516003385,49.03225052777188,49.5813099806096,41.645586828731176,7.9357231518784275,0.9975,26.128813563739943,53.32340372218686,2.9352173499821337,3.651228927811327,59.90985,3.284607953060494e-13,0.0229118879999532,independent_validation,43.42644824311492,-0.6680724979004822,46.77289377289373,-0.462198612859872,49.64926739926744,-0.6170168714955651,50.36282051282052,-0.7815105322109162,40.86831501831506,0.7772718104161171,9.49450549450546,-1.5587823426270333,0.921875,0.075625,0.5889703557595957,0.007003745227102343,0.02611026278309936,0.011367916254755528,9.206696120145352e-06,0.00033321351977377844,0.0003240068236536331,0.0024999999999999467,1.867003579292259e-06,8.819435644369378e-05,1.0175061269546148e-05,1.0894826699026083e-05,3.552713678800501e-14,1.8238110156633499e-06,0.02611026278309936,True,True,True
fine,12.0,40.842324137107056,44.1645724034646,46.78580743973698,47.335973045543255,39.80083199793398,7.535141047609272,1,25.954161252877952,54.087719004411376,2.567616207780199,3.2545224629438656,59.90984999999996,1.2811141201975724e-07,0.056292096,40.84887056141866,44.18928836859104,46.79676616640652,47.33588592223676,39.80112775710381,7.534758165132942,0.9975,25.95416105715843,54.087707909827,2.567617847029073,3.254524243112858,59.90985,5.185278949526929e-13,0.0226734850000411,independent_validation,41.236243386243416,-0.3873728248247587,45.318547912992415,-1.129259544401371,47.662087912088055,-0.8653217456815341,47.959890109890125,-0.6240041876533695,39.11007326007331,0.6910544970305068,8.849816849816818,-1.3150586846838763,0.8560311284046693,0.1414688715953307,0.8512865846438248,0.006546424311601129,0.024715965126446804,0.010958726669542784,8.712330649274236e-05,0.0002957591698233841,0.00038288247633033734,0.0024999999999999467,1.9571952236674406e-07,1.1094584372983718e-05,1.639248873974708e-06,1.7801689922158914e-06,3.552713678800501e-14,1.281108934918623e-07,0.024715965126446804,True,True,True
