time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C,reference_C
691.0,55.26169757489301,54.50164051355206,54.4962910128388,55.01775762302327,54.624323737302646,54.74991141874963,55.00519620655159
692.0,55.279029957203996,54.28673323823109,54.51697574893009,55.0138279930033,54.61531793416987,54.746407341307375,55.006562054208445
693.0,55.3243937232525,54.28673323823109,54.51697574893009,55.011699038033534,54.613738435354605,54.74107427907293,55.0078221588209
694.0,55.39058487874465,54.29714693295292,54.528316690442225,55.01164757451926,54.619649508313934,54.73400550001122,55.00917603556707
695.0,55.39058487874465,54.30099857346647,54.538159771754636,55.012543363190844,54.63211457363183,54.72591942393907,55.01051844019051
696.0,55.32296718972896,54.58858773181171,54.61768901569187,55.01404747234421,54.649286301873225,54.71730218680668,55.01209638356588
697.0,55.06212553495007,55.20299572039943,54.731098430813134,55.015784268165234,54.66959244580715,54.708563608051904,55.013882487777096
698.0,54.80128388017118,55.225677603423684,54.84450784593439,55.017324668466685,54.69170349973981,54.70048140260029,55.01402857722418
699.0,54.54044222539229,55.225677603423684,54.85734664764622,55.01818614268812,54.714181825430614,54.695568699083765,55.0128491654171
700.0,54.479722844915436,55.22111269614836,54.85734664764622,55.01869683725931,54.7354816520921,54.69284686006334,55.01068813893367
701.0,54.479722844915436,55.19714693295292,54.86155492154065,55.01919579172542,54.75607278795134,54.69254138416122,55.00791875741964
702.0,54.57693091501937,55.156490727532095,54.8960057061341,55.0196683309551,54.77602409391271,54.69366342109627,55.004943653588626
703.0,54.6741389851233,55.15271041369472,55.11148359486448,55.020140870184775,54.79437091690271,54.69551479020004,55.002194833222106
704.0,54.77134705522724,55.148930099857346,55.13295292439372,55.02061340941445,54.808306853002954,54.69871108335804,54.99934958051951
705.0,54.86855512533117,55.14514978601997,55.135164051355204,55.02108594864412,54.816241712557726,54.701805318045416,54.99801282882612
706.0,54.9657631954351,55.141369472182596,55.135164051355204,55.02155848787379,54.81644287989956,54.7053986762471,54.99921657040076
707.0,55.06297126553903,55.13758915834522,55.120042796005706,55.02203102710346,54.80972843166586,54.70957743083065,55.00206814108401
708.0,55.160179335642965,55.13380884450785,55.017974322396576,55.022503566333135,54.79479026716075,54.713282897126156,55.004689271736524
709.0,55.2573874057469,55.13002853067047,54.91590584878744,55.02297610556282,54.79272504044265,54.71567144307393,55.007591386264885
710.0,55.28820542082739,55.11126961483595,54.86519258202568,55.02347506002892,54.791733059855446,54.71731202657697,55.010950723076434
711.0,55.28820542082739,55.08102710413694,54.85734664764622,55.02398575460011,54.79113453850578,54.71752400134426,55.01396040953833
712.0,55.28094721825963,55.050784593437946,54.85106990014265,55.02450509810957,54.791790143180975,54.71569378075153,55.014920908858315
713.0,55.273689015691865,55.02054208273894,54.72631954350927,55.025051171634836,54.79315104853445,54.71318918613841,55.01287554575732
714.0,55.26643081312411,54.990299572039945,54.502710413694714,55.02558936401706,54.79465670243847,54.70951393866353,55.009733181701975
715.0,55.25917261055635,54.96005706134094,54.38052781740371,55.02608925699207,54.79584857209676,54.70500594816379,55.00771824466563
716.0,55.251914407988586,54.92981455064194,54.37232524964337,55.026524625190355,54.79632329437974,54.70058833432209,55.00697588194039
717.0,55.244656205420824,54.89885877318117,54.37232524964337,55.02687343613705,54.795732675824596,54.69641135182989,55.00709309710753
718.0,55.23739800285307,54.83081312410842,54.37232524964337,55.02711785025201,54.79378369263529,54.69317451042413,55.008069890167064
719.0,55.23013980028531,54.76276747503566,54.42410841654779,55.02724422084974,54.79023849068248,54.69201989965233,55.00990626111899
