time_s,experiment_T1_C,experiment_T2_C,experiment_T3_C,paper_simulation_T1_C,paper_simulation_T2_C,paper_simulation_T3_C,reference_C
965.0,53.979123951537744,54.805529667598634,56.492311276794034,54.10902807745467,55.00730864694843,56.22538871281527,55.00896186875069
966.0,54.23317800559182,54.805529667598634,56.37287977632805,54.10949588270557,55.007969249283306,56.22550492667855,55.00581090086113
967.0,54.27652997825412,54.81253494874185,56.3454954954955,54.109897121168245,55.00826165308919,56.22570834648997,55.001697259539476
968.0,54.310406958682826,54.83690587138863,56.25660142901521,54.1102223685688,55.008142585241615,56.22600820803796,54.99882546228503
969.0,54.3428238583411,54.83690587138863,56.12301957129543,54.110462200633265,55.00831512327807,56.226319461962426,54.996849762089084
970.0,54.3428238583411,54.83690587138863,56.118918918918915,54.11063333916502,55.00821872395072,56.22655400072636,54.996197943862185
971.0,54.3428238583411,54.79959614787201,56.09384902143523,54.1106908759281,55.008250455481054,56.22683507184284,54.99592189987091
972.0,54.25498602050326,54.79959614787201,56.08574091332712,54.11062603064059,55.00781338749958,56.22690736387747,54.99621346846058
973.0,54.24044734389562,54.79959614787201,56.05944392668531,54.110689324064325,55.008200542955585,56.22695900104506,54.99724501565453
974.0,54.22208760484622,54.78098788443616,56.03417210313762,54.11058261929344,55.00843899122249,56.22698998334562,54.99764202467223
975.0,54.11463187325256,54.78098788443616,56.03417210313762,54.11034164060898,55.00853468530001,56.22700031077914,54.99800829750791
976.0,53.90146008077043,54.63858341099721,56.03417210313762,54.1101859893007,55.008524825938764,56.22698998334562,54.9983745703436
977.0,53.90146008077043,54.63858341099721,56.16646474060268,54.10999219638511,55.00853597485483,56.22695900104506,54.99874084317928
978.0,53.90146008077043,54.63858341099721,56.37520969245107,54.10978068426381,55.00840645391675,56.22690736387747,54.99910711601496
979.0,53.98165579372476,54.66205343274309,56.37520969245107,54.10958758089093,55.00811210242758,56.22683507184284,54.999473388850646
980.0,53.99054054054054,54.81360671015844,56.37520969245107,54.1094874982432,55.0095754722696,56.226742124941175,54.99983966168632
981.0,54.00189499844672,54.92833178005593,56.35248524386455,54.10952903887198,55.010372616626654,56.22662852317249,55.000205934522015
982.0,54.007455731593666,55.129574401988194,56.33252562907735,54.10936079516303,55.01044501075758,56.226494266536754,55.00057220735769
983.0,54.1522988505747,55.15251630941286,56.213233923578755,54.10937215141311,55.00980364179509,56.226339355033986,55.00093848019338
984.0,54.17064305684995,55.15526561043803,56.213233923578755,54.10906939975444,55.008542171314936,56.22616378866418,55.00130475302906
985.0,54.17917054986021,55.160515688101896,55.98819509164336,54.108798949794675,55.006719186886755,56.22596756742733,55.00167102586474
986.0,54.19384902143523,55.16309412861137,55.98819509164336,54.10856091148368,55.00439327608016,56.22575069132346,55.00203729870043
987.0,54.19384902143523,55.16309412861137,55.98819509164336,54.10835539477132,55.00162302646476,56.22551316035255,55.00240357153611
988.0,54.2497670083877,55.160515688101896,56.01373097235166,54.10817804564304,54.99846702561016,56.2252549745146,55.0027698443718
989.0,54.2497670083877,55.09004349176763,56.01461634047841,54.108035032286104,54.99503408775393,56.22520788141775,55.00314368562439
990.0,54.2497670083877,54.974588381484935,56.01461634047841,54.10792635470054,54.99129711967918,56.2252082945151,55.002774981084386
991.0,54.24633426529978,54.94030754892824,56.02642124883504,54.10785647685075,54.987302594051435,56.225260344780025,55.003346011132614
992.0,54.098291394843116,54.85647716682199,56.02642124883504,54.10781934049932,54.98324199955127,56.225368163185955,55.00461682308196
993.0,53.9381174277726,54.84557315936626,56.02642124883504,54.10819321715336,54.979103395623625,56.22553588070629,55.00635600207363
994.0,53.91276794035415,54.84557315936626,56.103324013668846,54.108464997506445,54.97494626514415,56.22553588070629,55.00834067107722
995.0,53.91276794035415,54.84557315936626,56.482991612301966,54.10864410583254,54.97041366687905,56.22553588070629,55.01035649089059
996.0,53.91276794035415,54.84557315936626,56.482991612301966,54.10873996640556,54.96628091071338,56.22553588070629,55.01219766013999
997.0,53.970829450139796,54.81719478098788,56.482991612301966,54.10876200349944,54.9625040779599,56.22553588070629,55.01366691527999
998.0,53.970829450139796,54.81826654240448,56.439888164026094,54.10865395734023,54.95864683101839,56.22553588070629,55.0145755305935
999.0,53.970829450139796,54.85952159055607,56.4367816091954,54.108347315027146,54.95539469942826,56.22553588070629,55.01474331819176
1000.0,53.96085740913327,54.86679092885989,56.41514445479962,54.10807663417266,54.951659471702776,56.22573420826835,55.01397949673829
1001.0,53.96085740913327,55.01171171171174,56.41514445479962,54.10780947799664,54.9488635912037,56.22586170455825,55.0144826282759
1002.0,53.96085740913327,55.09785647716682,56.144268406337375,54.10757440204909,54.94657953673906,56.225923254491306,55.0143568453915
1003.0,53.98783783783784,55.11766076421249,56.144268406337375,54.10725734277188,54.94529233956179,56.225958179279786,55.01347209278261
1004.0,54.24268406337372,55.15045045045045,56.144268406337375,54.10679586277951,54.94502601900473,56.22607449052724,55.01257521085124
1005.0,54.28962410686548,55.12968313140727,56.38233923578752,54.106349320261316,54.945774622068164,56.22607453764861,55.01173101000704
1006.0,54.28962410686548,55.12506989748369,56.38233923578752,54.10591381985075,54.947417408095895,56.22596774491783,55.01077098318495
1007.0,54.28962410686548,55.12506989748369,56.38233923578752,54.10564407671153,54.95006103002532,56.225579238649225,55.01028490511267
1008.0,54.25013979496738,55.12968313140727,56.355265610438025,54.10549120399335,54.953841973332935,56.22497023421413,55.010272775790185
1009.0,53.94547996272134,55.12968313140727,56.351196023609816,54.10541174165698,54.958443343666346,56.2244147753621,55.01103960241908
1010.0,53.94547996272134,55.17878223050637,56.34947188567878,54.10542272093611,54.963965402734495,56.22368966387215,55.01251174009812
1011.0,53.94547996272134,55.23125194159677,56.15489282385835,54.105421044986066,54.9677552174253,56.22293838431492,55.01373571546003
1012.0,54.14594594594593,55.23125194159677,56.0650512581547,54.10527241319116,54.971669369703534,56.22237180481965,55.013236615739565
1013.0,54.14594594594593,55.23125194159677,56.0650512581547,54.10532440691045,54.97565131392561,56.2219805011124,55.01106619349129
1014.0,54.16601429015222,55.21416589002796,56.0650512581547,54.10514607451624,54.97964450444788,56.22175504891924,55.00816309826338
1015.0,54.16601429015222,55.18946877912395,56.2521745883815,54.10530541071562,54.9835923956268,56.22168602396626,55.00459762172793
1016.0,54.14967381174277,55.183752718235475,56.39614787200994,54.105550727707524,54.987448007456784,56.22180290224085,55.000718407448275
1017.0,54.14967381174277,55.15335507921715,56.39614787200994,54.105919857668916,54.99114181235691,56.22238719151756,54.997472411543775
1018.0,54.14967381174277,55.14445479962721,56.39614787200994,54.10635893930358,54.994617500290424,56.22316992144762,54.99505684616936
1019.0,54.00813917365641,55.08853681267475,56.39499844672258,54.10687403084893,54.997818761220586,56.224048193096095,54.993910778783025
1020.0,53.98229263746505,55.08853681267475,56.39499844672258,54.10746066834056,55.00068928511064,56.2247873467542,54.99371082424493
1021.0,53.98229263746505,55.042497670083876,56.39499844672258,54.10814436014657,55.00316319628578,56.22539680669586,54.99358483813451
1022.0,53.98229263746505,55.042497670083876,56.40388319353836,54.10896212010284,55.00519716664663,56.22588599719503,54.99349527503048
1023.0,54.06761416589003,55.042497670083876,56.40388319353836,54.109902623373515,55.006734650549575,56.226264342525624,54.9931290021948
1024.0,54.22056539297918,54.88350419384902,56.40388319353836,54.110357129403184,55.00771910235103,56.22654126696157,54.992762729359114
