time_s,experiment_current_A,paper_simulation_current_A
72.0,9.413093575418996,9.613594040968394
73.0,9.413093575418996,9.613594040968394
74.0,9.413093575418996,9.613594040968394
75.0,9.413093575418996,9.613594040968394
76.0,9.412523277467413,9.613594040968394
77.0,9.401769087523277,9.613594040968394
78.0,9.401769087523277,9.613594040968394
79.0,9.401769087523277,9.613594040968394
80.0,9.418063314711361,9.613594040968394
81.0,9.424825418994415,9.613594040968394
82.0,9.434357541899441,9.613594040968394
83.0,9.434357541899441,9.613594040968394
84.0,9.435335195530726,9.613594040968394
85.0,9.450651769087521,9.613594040968394
86.0,9.626303538175044,9.613594040968394
87.0,9.820612197392926,9.613594040968394
88.0,9.855400372439478,9.613594040968394
89.0,9.892795623836127,9.613594040968394
90.0,9.892795623836127,9.613594040968394
91.0,9.892795623836127,9.613594040968394
92.0,9.856052141527002,9.613594040968394
93.0,9.63094739292365,9.613594040968394
94.0,9.378631284916203,9.614416420199415
95.0,9.359729981378026,9.614881284916253
96.0,9.359729981378026,9.616793460400972
97.0,9.359729981378026,9.616911206468027
98.0,9.385474860335197,9.615630893096439
99.0,9.385474860335197,9.61080197721552
100.0,9.385474860335197,9.605462115658522
101.0,9.362174115456238,9.596131274383463
102.0,9.322579143389198,9.584842324123514
103.0,9.255121042830542,9.57209264432035
104.0,9.255121042830542,9.557654853088689
105.0,9.255121042830542,9.542337542236544
106.0,9.255121042830542,9.52588066769472
107.0,9.255121042830542,9.51028392190573
108.0,9.255039571694601,9.495117019304551
109.0,9.25292132216015,9.480552487002587
110.0,9.25292132216015,9.466551690723612
111.0,9.253165735567968,9.452149363398183
112.0,9.253165735567968,9.43694589094775
113.0,9.329911545623837,9.42192386688243
114.0,9.36999534450652,9.407789841334093
115.0,9.508088919925513,9.390333636677758
116.0,9.508088919925513,9.371845218534393
117.0,9.508088919925513,9.353332764562689
118.0,9.383193668528868,9.335336859711706
119.0,9.383193668528868,9.318055394052816
120.0,9.383193668528868,9.300473111891995
121.0,9.345554003724397,9.283321262755262
122.0,9.345554003724397,9.26652316792644
123.0,9.345554003724397,9.24980130943659
124.0,9.244366852886406,9.235055844856259
125.0,9.224569366852885,9.221432101418188
126.0,9.224569366852885,9.207532609520008
127.0,9.221147579143388,9.193395634790281
128.0,9.221147579143388,9.178452501327182
129.0,9.266852886405957,9.16289298895326
130.0,9.266852886405957,9.147252079172931
131.0,9.221147579143388,9.132199825998349
132.0,9.153119180633148,9.117017808842538
133.0,8.880353817504655,9.101254802952601
134.0,8.880353817504655,9.083644134920885
135.0,8.876443202979516,9.066314597605315
136.0,8.867155493482308,9.049938530633618
137.0,8.849231843575417,9.033274181180902
