time_s,experiment_current_A,paper_simulation_current_A
0.0,10.053538175046555,6.32216014897579
0.823045267489712,10.086126629422722,6.338454376163874
1.646090534979424,10.086126629422722,6.371042830540038
2.469135802469136,10.053538175046555,9.581005586592177
3.292181069958848,10.037243947858475,9.59729981378026
4.11522633744856,9.955772811918067,9.61359404096834
4.938271604938272,9.890595903165735,9.61359404096834
5.761316872427984,9.825418994413411,9.61359404096834
6.584362139917696,9.809124767225327,9.61359404096834
7.407407407407407,9.809124767225327,9.61359404096834
8.23045267489712,9.809124767225327,9.61359404096834
9.053497942386832,9.809124767225327,9.61359404096834
9.876543209876544,9.809124767225327,9.61359404096834
10.699588477366255,9.809124767225327,9.61359404096834
11.522633744855968,9.809124767225327,9.61359404096834
12.345679012345679,9.825418994413411,9.61359404096834
13.168724279835391,9.890595903165735,9.61359404096834
13.991769547325104,9.906890130353819,9.61359404096834
14.814814814814815,9.9231843575419,9.61359404096834
15.637860082304528,9.939478584729983,9.61359404096834
16.46090534979424,9.939478584729983,9.61359404096834
17.283950617283953,9.955772811918067,9.61359404096834
18.106995884773664,9.972067039106143,9.61359404096834
18.930041152263374,9.972067039106143,9.61359404096834
19.75308641975309,9.988361266294227,9.629888268156424
20.5761316872428,9.972067039106143,9.629888268156424
21.39917695473251,9.972067039106143,9.61359404096834
22.22222222222222,9.955772811918067,9.61359404096834
23.045267489711936,9.874301675977652,9.61359404096834
23.868312757201647,9.809124767225327,9.61359404096834
24.691358024691358,9.629888268156424,9.61359404096834
25.514403292181072,9.629888268156424,9.61359404096834
26.337448559670783,9.450651769087521,9.61359404096834
27.160493827160494,9.418063314711361,9.61359404096834
27.983539094650208,9.320297951582866,9.61359404096834
28.80658436213992,9.320297951582866,9.61359404096834
29.62962962962963,9.320297951582866,9.61359404096834
30.452674897119344,9.320297951582866,9.61359404096834
31.275720164609055,9.33659217877095,9.61359404096834
32.098765432098766,9.35288640595903,9.61359404096834
32.92181069958848,9.385474860335197,9.61359404096834
33.74485596707819,9.841713221601488,9.61359404096834
34.567901234567906,9.858007448789571,9.61359404096834
35.390946502057616,9.874301675977652,9.61359404096834
36.21399176954733,9.890595903165735,9.61359404096834
37.03703703703704,9.890595903165735,9.61359404096834
37.86008230452675,9.874301675977652,9.61359404096834
38.68312757201646,9.874301675977652,9.61359404096834
39.50617283950618,9.858007448789571,9.61359404096834
40.32921810699589,9.858007448789571,9.61359404096834
41.1522633744856,9.874301675977652,9.61359404096834
41.97530864197531,9.906890130353819,9.61359404096834
42.79835390946502,9.972067039106143,9.61359404096834
43.62139917695473,10.037243947858475,9.61359404096834
44.44444444444444,10.037243947858475,9.61359404096834
45.26748971193416,10.037243947858475,9.61359404096834
46.09053497942387,10.053538175046555,9.61359404096834
46.91358024691358,10.053538175046555,9.61359404096834
47.73662551440329,10.053538175046555,9.61359404096834
48.559670781893004,10.037243947858475,9.61359404096834
49.382716049382715,10.02094972067039,9.61359404096834
50.20576131687243,10.004655493482307,9.61359404096834
51.028806584362144,10.004655493482307,9.61359404096834
51.851851851851855,10.004655493482307,9.61359404096834
52.674897119341566,10.004655493482307,9.61359404096834
53.49794238683128,10.02094972067039,9.61359404096834
54.32098765432099,10.004655493482307,9.61359404096834
55.1440329218107,9.955772811918067,9.61359404096834
55.967078189300416,9.972067039106143,9.61359404096834
56.79012345679013,9.972067039106143,9.61359404096834
57.61316872427984,9.972067039106143,9.61359404096834
58.43621399176955,9.988361266294227,9.61359404096834
59.25925925925926,9.988361266294227,9.61359404096834
60.08230452674897,9.988361266294227,9.61359404096834
60.90534979423869,9.988361266294227,9.61359404096834
61.7283950617284,9.972067039106143,9.61359404096834
62.55144032921811,9.955772811918067,9.61359404096834
63.37448559670782,9.972067039106143,9.61359404096834
64.19753086419753,9.972067039106143,9.61359404096834
65.02057613168725,9.972067039106143,9.61359404096834
65.84362139917695,9.972067039106143,9.61359404096834
66.66666666666667,9.988361266294227,9.61359404096834
67.48971193415638,9.874301675977652,9.61359404096834
68.3127572016461,9.629888268156424,9.61359404096834
69.13580246913581,9.629888268156424,9.61359404096834
69.95884773662551,9.450651769087521,9.61359404096834
70.78189300411523,9.418063314711361,9.61359404096834
71.60493827160494,9.369180633147113,9.61359404096834
72.42798353909465,9.401769087523277,9.61359404096834
73.25102880658436,9.418063314711361,9.61359404096834
74.07407407407408,9.434357541899441,9.61359404096834
74.8971193415638,9.418063314711361,9.61359404096834
75.7201646090535,9.418063314711361,9.61359404096834
76.54320987654322,9.401769087523277,9.61359404096834
77.36625514403292,9.401769087523277,9.61359404096834
78.18930041152264,9.401769087523277,9.61359404096834
79.01234567901236,9.401769087523277,9.61359404096834
79.83539094650206,9.418063314711361,9.61359404096834
80.65843621399178,9.418063314711361,9.61359404096834
81.48148148148148,9.434357541899441,9.61359404096834
82.3045267489712,9.434357541899441,9.61359404096834
83.1275720164609,9.434357541899441,9.61359404096834
83.95061728395062,9.434357541899441,9.61359404096834
84.77366255144034,9.450651769087521,9.61359404096834
85.59670781893004,9.450651769087521,9.61359404096834
86.41975308641976,9.809124767225327,9.61359404096834
87.24279835390946,9.825418994413411,9.61359404096834
88.06584362139918,9.858007448789571,9.61359404096834
88.88888888888889,9.890595903165735,9.61359404096834
89.7119341563786,9.906890130353819,9.61359404096834
90.53497942386832,9.906890130353819,9.61359404096834
91.35802469135803,9.906890130353819,9.61359404096834
92.18106995884774,9.841713221601488,9.61359404096834
93.00411522633745,9.629888268156424,9.61359404096834
93.82716049382717,9.385474860335197,9.61359404096834
94.65020576131687,9.35288640595903,9.61359404096834
95.47325102880659,9.320297951582866,9.61359404096834
96.2962962962963,9.304003724394786,9.61359404096834
97.11934156378601,9.369180633147113,9.61359404096834
97.94238683127573,9.385474860335197,9.61359404096834
98.76543209876543,9.401769087523277,9.61359404096834
99.58847736625515,9.385474860335197,9.61359404096834
100.41152263374487,9.385474860335197,9.61359404096834
101.23456790123457,9.35288640595903,9.59729981378026
102.05761316872429,9.320297951582866,9.59729981378026
102.88065843621399,9.255121042830542,9.564711359404097
103.70370370370371,9.255121042830542,9.564711359404097
104.52674897119341,9.255121042830542,9.532122905027933
105.34979423868313,9.255121042830542,9.532122905027933
106.17283950617285,9.255121042830542,9.532122905027933
106.99588477366255,9.255121042830542,9.499534450651769
107.81893004115227,9.238826815642458,9.499534450651769
108.64197530864197,9.255121042830542,9.499534450651769
