curve,time_s,data_value
surface_1_C,3.008130081300813,55.953947368421055
surface_1_C,3.048780487804878,55.93984962406015
surface_1_C,3.089430894308943,55.92575187969925
surface_1_C,3.130081300813008,55.911654135338345
surface_1_C,3.1707317073170733,55.93984962406015
surface_1_C,3.2113821138211383,55.953947368421055
surface_1_C,3.252032520325203,55.99624060150376
surface_1_C,3.292682926829268,56.05263157894737
surface_1_C,3.3333333333333335,56.06672932330827
surface_1_C,3.3739837398373984,56.05263157894737
surface_1_C,3.4146341463414633,56.06672932330827
surface_1_C,3.4552845528455283,56.05263157894737
surface_1_C,3.4959349593495936,56.03853383458647
surface_1_C,3.5365853658536586,56.05263157894737
surface_1_C,3.5772357723577235,56.05263157894737
surface_1_C,3.6178861788617884,56.05263157894737
surface_1_C,3.658536585365854,56.03853383458647
surface_1_C,3.6991869918699187,56.024436090225564
surface_1_C,3.7398373983739837,56.03853383458647
surface_1_C,3.7804878048780486,56.01033834586466
surface_1_C,3.821138211382114,56.024436090225564
surface_1_C,3.861788617886179,56.01033834586466
surface_1_C,3.902439024390244,56.024436090225564
surface_1_C,3.9430894308943087,56.03853383458647
surface_1_C,3.983739837398374,56.06672932330827
surface_1_C,4.024390243902439,56.09492481203007
surface_1_C,4.065040650406504,56.109022556390975
surface_1_C,4.105691056910569,56.13721804511278
surface_1_C,4.146341463414634,56.151315789473685
surface_1_C,4.186991869918699,56.151315789473685
surface_1_C,4.227642276422764,56.16541353383459
surface_1_C,4.2682926829268295,56.16541353383459
surface_1_C,4.308943089430894,56.16541353383459
surface_1_C,4.349593495934959,56.16541353383459
surface_1_C,4.390243902439025,56.16541353383459
surface_1_C,4.430894308943089,56.16541353383459
surface_1_C,4.471544715447155,56.16541353383459
surface_1_C,4.512195121951219,56.151315789473685
surface_1_C,4.5528455284552845,56.151315789473685
surface_1_C,4.59349593495935,56.109022556390975
surface_1_C,4.634146341463414,56.080827067669176
surface_1_C,4.67479674796748,56.01033834586466
surface_1_C,4.715447154471545,55.953947368421055
surface_1_C,4.7560975609756095,55.92575187969925
surface_1_C,4.796747967479675,55.92575187969925
surface_1_C,4.837398373983739,55.92575187969925
surface_1_C,4.878048780487805,55.92575187969925
surface_1_C,4.91869918699187,55.92575187969925
surface_1_C,4.959349593495935,55.92575187969925
surface_1_C,5.0,55.92575187969925
surface_1_C,5.040650406504065,55.93984962406015
surface_1_C,5.08130081300813,55.953947368421055
surface_1_C,5.121951219512195,55.953947368421055
surface_1_C,5.162601626016261,55.96804511278195
surface_1_C,5.203252032520325,55.982142857142854
surface_1_C,5.2439024390243905,55.982142857142854
surface_1_C,5.284552845528455,55.982142857142854
surface_1_C,5.32520325203252,55.99624060150376
surface_1_C,5.365853658536586,56.05263157894737
surface_1_C,5.40650406504065,56.03853383458647
surface_1_C,5.4471544715447155,56.13721804511278
surface_1_C,5.487804878048781,56.12312030075188
surface_1_C,5.528455284552845,56.12312030075188
surface_1_C,5.569105691056911,56.12312030075188
surface_1_C,5.609756097560975,56.12312030075188
surface_1_C,5.650406504065041,56.13721804511278
surface_1_C,5.691056910569106,56.12312030075188
surface_1_C,5.7317073170731705,56.13721804511278
surface_1_C,5.772357723577236,56.19360902255639
surface_1_C,5.813008130081301,56.221804511278194
surface_1_C,5.853658536585366,56.2359022556391
surface_1_C,5.894308943089431,56.16541353383459
surface_1_C,5.934959349593496,56.109022556390975
surface_1_C,5.975609756097561,56.05263157894737
surface_1_C,6.016260162601626,56.024436090225564
surface_1_C,6.056910569105691,56.024436090225564
surface_1_C,6.097560975609756,56.01033834586466
surface_1_C,6.138211382113822,55.99624060150376
surface_1_C,6.178861788617886,55.99624060150376
surface_1_C,6.219512195121951,55.982142857142854
surface_1_C,6.260162601626016,55.99624060150376
surface_1_C,6.300813008130081,55.99624060150376
surface_1_C,6.341463414634147,55.99624060150376
surface_1_C,6.382113821138211,56.024436090225564
surface_1_C,6.4227642276422765,56.03853383458647
surface_1_C,6.463414634146342,56.06672932330827
surface_1_C,6.504065040650406,56.109022556390975
surface_1_C,6.544715447154472,56.109022556390975
surface_1_C,6.585365853658536,56.109022556390975
surface_1_C,6.626016260162602,56.151315789473685
surface_1_C,6.666666666666667,56.17951127819549
surface_1_C,6.7073170731707314,56.17951127819549
surface_1_C,6.747967479674797,56.13721804511278
surface_1_C,6.788617886178862,56.12312030075188
surface_1_C,6.829268292682927,56.09492481203007
surface_1_C,6.869918699186992,56.05263157894737
surface_1_C,6.9105691056910565,56.06672932330827
surface_1_C,6.951219512195122,56.080827067669176
surface_1_C,6.991869918699187,56.09492481203007
surface_1_C,7.032520325203252,56.09492481203007
surface_1_C,7.073170731707317,56.09492481203007
surface_1_C,7.1138211382113825,56.09492481203007
surface_1_C,7.154471544715447,56.109022556390975
surface_1_C,7.195121951219512,56.109022556390975
surface_1_C,7.235772357723577,56.109022556390975
surface_1_C,7.276422764227642,56.109022556390975
surface_1_C,7.317073170731708,56.05263157894737
surface_1_C,7.357723577235772,56.024436090225564
surface_1_C,7.3983739837398375,56.01033834586466
surface_1_C,7.439024390243903,55.982142857142854
surface_1_C,7.479674796747967,55.96804511278195
surface_1_C,7.520325203252033,55.96804511278195
surface_1_C,7.560975609756097,55.96804511278195
surface_1_C,7.6016260162601625,55.953947368421055
surface_1_C,7.642276422764228,55.953947368421055
surface_1_C,7.682926829268292,55.953947368421055
surface_1_C,7.723577235772358,55.953947368421055
surface_1_C,7.764227642276423,55.96804511278195
surface_1_C,7.804878048780488,55.982142857142854
surface_1_C,7.845528455284553,56.080827067669176
surface_1_C,7.8861788617886175,56.151315789473685
surface_1_C,7.926829268292683,56.221804511278194
surface_1_C,7.967479674796748,56.25
surface_1_C,8.008130081300813,56.16541353383459
surface_1_C,8.048780487804878,56.09492481203007
surface_1_C,8.089430894308943,56.080827067669176
surface_1_C,8.130081300813009,56.05263157894737
surface_1_C,8.170731707317072,56.03853383458647
surface_1_C,8.211382113821138,56.03853383458647
surface_1_C,8.252032520325203,56.03853383458647
surface_1_C,8.292682926829269,56.03853383458647
surface_1_C,8.333333333333334,56.03853383458647
surface_1_C,8.373983739837398,56.03853383458647
surface_1_C,8.414634146341463,56.05263157894737
surface_1_C,8.455284552845528,56.06672932330827
surface_1_C,8.495934959349594,56.12312030075188
surface_1_C,8.536585365853659,56.16541353383459
surface_1_C,8.577235772357724,56.19360902255639
surface_1_C,8.617886178861788,56.19360902255639
surface_1_C,8.658536585365853,56.19360902255639
surface_1_C,8.699186991869919,56.17951127819549
surface_1_C,8.739837398373984,56.17951127819549
surface_1_C,8.78048780487805,56.151315789473685
surface_1_C,8.821138211382113,56.13721804511278
surface_1_C,8.861788617886178,56.13721804511278
surface_1_C,8.902439024390244,56.13721804511278
surface_1_C,8.94308943089431,56.19360902255639
surface_1_C,8.983739837398375,56.151315789473685
surface_1_C,9.024390243902438,56.12312030075188
surface_1_C,9.065040650406504,56.109022556390975
surface_1_C,9.105691056910569,56.06672932330827
surface_1_C,9.146341463414634,56.05263157894737
surface_1_C,9.1869918699187,56.06672932330827
surface_1_C,9.227642276422765,56.09492481203007
surface_1_C,9.268292682926829,56.109022556390975
surface_1_C,9.308943089430894,56.17951127819549
surface_1_C,9.34959349593496,56.20770676691729
surface_1_C,9.390243902439025,56.20770676691729
surface_1_C,9.43089430894309,56.221804511278194
surface_1_C,9.471544715447154,56.221804511278194
surface_1_C,9.512195121951219,56.221804511278194
surface_1_C,9.552845528455284,56.221804511278194
surface_1_C,9.59349593495935,56.221804511278194
surface_1_C,9.634146341463415,56.221804511278194
surface_1_C,9.674796747967479,56.221804511278194
surface_1_C,9.715447154471544,56.20770676691729
surface_1_C,9.75609756097561,56.20770676691729
surface_1_C,9.796747967479675,56.16541353383459
surface_1_C,9.83739837398374,56.09492481203007
surface_1_C,9.878048780487806,56.06672932330827
surface_1_C,9.91869918699187,56.06672932330827
surface_1_C,9.959349593495935,56.05263157894737
surface_1_C,10.0,56.09492481203007
surface_1_C,10.040650406504065,56.109022556390975
surface_1_C,10.08130081300813,56.12312030075188
surface_1_C,10.121951219512194,56.109022556390975
surface_1_C,10.16260162601626,56.12312030075188
surface_1_C,10.203252032520325,56.12312030075188
surface_1_C,10.24390243902439,56.12312030075188
surface_1_C,10.284552845528456,56.12312030075188
surface_1_C,10.325203252032521,56.12312030075188
surface_1_C,10.365853658536585,56.12312030075188
surface_1_C,10.40650406504065,56.13721804511278
surface_1_C,10.447154471544716,56.19360902255639
surface_1_C,10.487804878048781,56.20770676691729
surface_1_C,10.528455284552846,56.20770676691729
surface_1_C,10.56910569105691,56.19360902255639
surface_1_C,10.609756097560975,56.151315789473685
surface_1_C,10.65040650406504,56.13721804511278
surface_1_C,10.691056910569106,56.13721804511278
surface_1_C,10.731707317073171,56.13721804511278
surface_1_C,10.772357723577235,56.151315789473685
surface_1_C,10.8130081300813,56.151315789473685
surface_1_C,10.853658536585366,56.16541353383459
surface_1_C,10.894308943089431,56.16541353383459
surface_1_C,10.934959349593496,56.17951127819549
surface_1_C,10.975609756097562,56.19360902255639
surface_1_C,11.016260162601625,56.2359022556391
surface_1_C,11.05691056910569,56.2359022556391
surface_1_C,11.097560975609756,56.151315789473685
surface_1_C,11.138211382113822,56.13721804511278
surface_1_C,11.178861788617887,56.13721804511278
surface_1_C,11.21951219512195,56.13721804511278
surface_1_C,11.260162601626016,56.13721804511278
surface_1_C,11.300813008130081,56.12312030075188
surface_1_C,11.341463414634147,56.13721804511278
surface_1_C,11.382113821138212,56.12312030075188
surface_1_C,11.422764227642276,56.12312030075188
surface_1_C,11.463414634146341,56.12312030075188
surface_1_C,11.504065040650406,56.151315789473685
surface_1_C,11.544715447154472,56.13721804511278
surface_1_C,11.585365853658537,56.09492481203007
surface_1_C,11.626016260162602,56.06672932330827
surface_1_C,11.666666666666666,56.03853383458647
surface_1_C,11.707317073170731,55.99624060150376
surface_1_C,11.747967479674797,55.982142857142854
surface_1_C,11.788617886178862,55.96804511278195
surface_1_C,11.829268292682928,55.96804511278195
surface_1_C,11.869918699186991,55.99624060150376
surface_1_C,11.910569105691057,56.024436090225564
surface_1_C,11.951219512195122,56.109022556390975
surface_1_C,11.991869918699187,56.151315789473685
surface_1_C,12.032520325203253,56.16541353383459
surface_1_C,12.073170731707316,56.17951127819549
surface_1_C,12.113821138211382,56.221804511278194
surface_1_C,12.154471544715447,56.20770676691729
surface_1_C,12.195121951219512,56.221804511278194
surface_1_C,12.235772357723578,56.20770676691729
surface_1_C,12.276422764227643,56.221804511278194
surface_1_C,12.317073170731707,56.221804511278194
surface_1_C,12.357723577235772,56.2359022556391
surface_1_C,12.398373983739837,56.17951127819549
surface_1_C,12.439024390243903,56.151315789473685
surface_1_C,12.479674796747968,56.151315789473685
surface_1_C,12.520325203252032,56.151315789473685
surface_1_C,12.560975609756097,56.13721804511278
surface_1_C,12.601626016260163,56.109022556390975
surface_1_C,12.642276422764228,56.109022556390975
surface_1_C,12.682926829268293,56.080827067669176
surface_1_C,12.723577235772357,56.06672932330827
surface_1_C,12.764227642276422,56.03853383458647
surface_1_C,12.804878048780488,56.03853383458647
surface_1_C,12.845528455284553,56.03853383458647
surface_1_C,12.886178861788618,56.03853383458647
surface_1_C,12.926829268292684,56.05263157894737
surface_1_C,12.967479674796747,56.06672932330827
surface_1_C,13.008130081300813,56.09492481203007
surface_1_C,13.048780487804878,56.109022556390975
surface_1_C,13.089430894308943,56.109022556390975
surface_1_C,13.130081300813009,56.12312030075188
surface_1_C,13.170731707317072,56.151315789473685
surface_1_C,13.211382113821138,56.16541353383459
surface_1_C,13.252032520325203,56.16541353383459
surface_1_C,13.292682926829269,56.13721804511278
surface_1_C,13.333333333333334,56.13721804511278
surface_1_C,13.373983739837398,56.09492481203007
surface_1_C,13.414634146341463,56.080827067669176
surface_1_C,13.455284552845528,56.080827067669176
surface_1_C,13.495934959349594,56.06672932330827
surface_1_C,13.536585365853659,56.109022556390975
surface_1_C,13.577235772357724,56.13721804511278
surface_1_C,13.617886178861788,56.09492481203007
surface_1_C,13.658536585365853,56.09492481203007
surface_1_C,13.699186991869919,56.080827067669176
surface_1_C,13.739837398373984,56.080827067669176
surface_1_C,13.78048780487805,56.080827067669176
surface_1_C,13.821138211382113,56.09492481203007
surface_1_C,13.861788617886178,56.109022556390975
surface_1_C,13.902439024390244,56.109022556390975
surface_1_C,13.94308943089431,56.109022556390975
surface_1_C,13.983739837398375,56.109022556390975
surface_1_C,14.024390243902438,56.109022556390975
surface_1_C,14.065040650406504,56.09492481203007
surface_1_C,14.105691056910569,56.09492481203007
surface_1_C,14.146341463414634,56.16541353383459
surface_1_C,14.1869918699187,56.17951127819549
surface_1_C,14.227642276422765,56.19360902255639
surface_1_C,14.268292682926829,56.19360902255639
surface_1_C,14.308943089430894,56.19360902255639
surface_1_C,14.34959349593496,56.19360902255639
surface_1_C,14.390243902439025,56.17951127819549
surface_1_C,14.43089430894309,56.16541353383459
surface_1_C,14.471544715447154,56.151315789473685
surface_1_C,14.512195121951219,56.151315789473685
surface_1_C,14.552845528455284,56.13721804511278
surface_1_C,14.59349593495935,56.13721804511278
surface_1_C,14.634146341463415,56.151315789473685
surface_1_C,14.674796747967479,56.13721804511278
surface_1_C,14.715447154471544,56.13721804511278
surface_1_C,14.75609756097561,56.13721804511278
surface_1_C,14.796747967479675,56.151315789473685
surface_1_C,14.83739837398374,56.13721804511278
surface_1_C,14.878048780487806,56.13721804511278
surface_1_C,14.91869918699187,56.13721804511278
surface_1_C,14.959349593495935,56.12312030075188
surface_1_C,15.0,56.12312030075188
surface_1_C,15.040650406504065,56.109022556390975
surface_1_C,15.08130081300813,56.09492481203007
surface_1_C,15.121951219512194,56.09492481203007
surface_1_C,15.16260162601626,56.09492481203007
surface_1_C,15.203252032520325,56.080827067669176
surface_1_C,15.24390243902439,56.09492481203007
surface_1_C,15.284552845528456,56.09492481203007
surface_1_C,15.325203252032521,56.12312030075188
surface_1_C,15.365853658536585,56.13721804511278
surface_1_C,15.40650406504065,56.13721804511278
surface_1_C,15.447154471544716,56.151315789473685
surface_1_C,15.487804878048781,56.151315789473685
surface_1_C,15.528455284552846,56.13721804511278
surface_1_C,15.56910569105691,56.13721804511278
surface_1_C,15.609756097560975,56.13721804511278
surface_1_C,15.65040650406504,56.13721804511278
surface_1_C,15.691056910569106,56.13721804511278
surface_1_C,15.731707317073171,56.13721804511278
surface_1_C,15.772357723577235,56.13721804511278
surface_1_C,15.8130081300813,56.12312030075188
surface_1_C,15.853658536585366,56.13721804511278
surface_1_C,15.894308943089431,56.13721804511278
surface_1_C,15.934959349593496,56.151315789473685
surface_1_C,15.975609756097562,56.16541353383459
surface_1_C,16.016260162601625,56.16541353383459
surface_1_C,16.056910569105693,56.16541353383459
surface_1_C,16.097560975609756,56.19360902255639
surface_1_C,16.13821138211382,56.17951127819549
surface_1_C,16.178861788617887,56.17951127819549
surface_1_C,16.21951219512195,56.151315789473685
surface_1_C,16.260162601626018,56.09492481203007
surface_1_C,16.30081300813008,56.080827067669176
surface_1_C,16.341463414634145,56.06672932330827
surface_1_C,16.382113821138212,56.06672932330827
surface_1_C,16.422764227642276,56.05263157894737
surface_1_C,16.463414634146343,56.05263157894737
surface_1_C,16.504065040650406,56.03853383458647
surface_1_C,16.54471544715447,56.024436090225564
surface_1_C,16.585365853658537,56.024436090225564
surface_1_C,16.6260162601626,56.01033834586466
surface_1_C,16.666666666666668,55.982142857142854
surface_1_C,16.70731707317073,55.99624060150376
surface_1_C,16.747967479674795,56.03853383458647
surface_1_C,16.788617886178862,56.12312030075188
surface_1_C,16.829268292682926,56.05263157894737
surface_1_C,16.869918699186993,56.05263157894737
surface_1_C,16.910569105691057,56.01033834586466
surface_1_C,16.951219512195124,55.982142857142854
surface_1_C,16.991869918699187,55.96804511278195
surface_1_C,17.03252032520325,56.024436090225564
surface_1_C,17.073170731707318,56.03853383458647
surface_1_C,17.11382113821138,56.06672932330827
surface_1_C,17.15447154471545,56.080827067669176
surface_1_C,17.195121951219512,56.09492481203007
surface_1_C,17.235772357723576,56.09492481203007
surface_1_C,17.276422764227643,56.09492481203007
surface_1_C,17.317073170731707,56.09492481203007
surface_1_C,17.357723577235774,56.09492481203007
surface_1_C,17.398373983739837,56.080827067669176
surface_1_C,17.4390243902439,56.05263157894737
surface_1_C,17.479674796747968,56.03853383458647
surface_1_C,17.520325203252032,56.024436090225564
surface_1_C,17.5609756097561,56.01033834586466
surface_1_C,17.601626016260163,55.99624060150376
surface_1_C,17.642276422764226,55.99624060150376
surface_1_C,17.682926829268293,55.982142857142854
surface_1_C,17.723577235772357,55.982142857142854
surface_1_C,17.764227642276424,55.96804511278195
surface_1_C,17.804878048780488,55.953947368421055
surface_1_C,17.84552845528455,55.88345864661654
surface_1_C,17.88617886178862,55.81296992481203
surface_1_C,17.926829268292682,55.72838345864662
surface_1_C,17.96747967479675,55.6578947368421
surface_1_C,18.008130081300813,55.6296992481203
surface_1_C,18.048780487804876,55.6156015037594
surface_1_C,18.089430894308943,55.587406015037594
surface_1_C,18.130081300813007,55.587406015037594
surface_1_C,18.170731707317074,55.57330827067669
surface_1_C,18.211382113821138,55.587406015037594
surface_1_C,18.252032520325205,55.587406015037594
surface_1_C,18.29268292682927,55.6015037593985
surface_1_C,18.333333333333332,55.6015037593985
surface_1_C,18.3739837398374,55.6015037593985
surface_1_C,18.414634146341463,55.6578947368421
surface_1_C,18.45528455284553,55.671992481203006
surface_1_C,18.495934959349594,55.671992481203006
surface_1_C,18.536585365853657,55.6578947368421
surface_1_C,18.577235772357724,55.6156015037594
surface_1_C,18.617886178861788,55.587406015037594
surface_1_C,18.658536585365855,55.57330827067669
surface_1_C,18.69918699186992,55.587406015037594
surface_1_C,18.739837398373982,55.545112781954884
surface_1_C,18.78048780487805,55.516917293233085
surface_1_C,18.821138211382113,55.474624060150376
surface_1_C,18.86178861788618,55.44642857142857
surface_1_C,18.902439024390244,55.41823308270676
surface_1_C,18.943089430894307,55.390037593984964
surface_1_C,18.983739837398375,55.36184210526316
surface_1_C,19.024390243902438,55.40413533834587
surface_1_C,19.065040650406505,55.432330827067666
surface_1_C,19.10569105691057,55.46052631578947
surface_1_C,19.146341463414632,55.474624060150376
surface_1_C,19.1869918699187,55.474624060150376
surface_1_C,19.227642276422763,55.474624060150376
surface_1_C,19.26829268292683,55.46052631578947
surface_1_C,19.308943089430894,55.46052631578947
surface_1_C,19.349593495934958,55.474624060150376
surface_1_C,19.390243902439025,55.474624060150376
surface_1_C,19.43089430894309,55.474624060150376
surface_1_C,19.471544715447155,55.079887218045116
surface_1_C,19.51219512195122,55.079887218045116
surface_1_C,19.552845528455286,55.079887218045116
surface_1_C,19.59349593495935,55.09398496240601
surface_1_C,19.634146341463413,55.09398496240601
surface_1_C,19.67479674796748,55.09398496240601
surface_1_C,19.715447154471544,55.12218045112782
surface_1_C,19.75609756097561,55.150375939849624
surface_1_C,19.796747967479675,55.17857142857143
surface_1_C,19.83739837398374,55.20676691729324
surface_1_C,19.878048780487806,55.24906015037594
surface_1_C,19.91869918699187,55.24906015037594
surface_1_C,19.959349593495936,55.24906015037594
surface_1_C,20.0,55.26315789473684
surface_1_C,20.040650406504064,55.26315789473684
surface_1_C,20.08130081300813,55.277255639097746
surface_1_C,20.121951219512194,55.26315789473684
surface_1_C,20.16260162601626,55.234962406015036
surface_1_C,20.203252032520325,55.192669172932334
surface_1_C,20.24390243902439,55.16447368421053
surface_1_C,20.284552845528456,55.09398496240601
surface_1_C,20.32520325203252,55.09398496240601
surface_1_C,20.365853658536587,55.079887218045116
surface_1_C,20.40650406504065,55.06578947368421
surface_1_C,20.447154471544714,55.13627819548872
surface_1_C,20.48780487804878,55.17857142857143
surface_1_C,20.528455284552845,55.150375939849624
surface_1_C,20.56910569105691,55.22086466165413
surface_1_C,20.609756097560975,55.20676691729324
surface_1_C,20.650406504065042,55.17857142857143
surface_1_C,20.691056910569106,55.192669172932334
surface_1_C,20.73170731707317,55.192669172932334
surface_1_C,20.772357723577237,55.192669172932334
surface_1_C,20.8130081300813,55.17857142857143
surface_1_C,20.853658536585368,55.16447368421053
surface_1_C,20.89430894308943,55.16447368421053
surface_1_C,20.934959349593495,55.17857142857143
surface_1_C,20.975609756097562,55.192669172932334
surface_1_C,21.016260162601625,55.192669172932334
surface_1_C,21.056910569105693,55.20676691729324
surface_1_C,21.097560975609756,55.20676691729324
surface_1_C,21.13821138211382,55.20676691729324
surface_1_C,21.178861788617887,55.20676691729324
surface_1_C,21.21951219512195,55.20676691729324
surface_1_C,21.260162601626018,55.20676691729324
surface_1_C,21.30081300813008,55.20676691729324
surface_1_C,21.341463414634145,55.17857142857143
surface_1_C,21.382113821138212,55.17857142857143
surface_1_C,21.422764227642276,55.12218045112782
surface_1_C,21.463414634146343,55.079887218045116
surface_1_C,21.504065040650406,55.09398496240601
surface_1_C,21.54471544715447,55.09398496240601
surface_1_C,21.585365853658537,55.12218045112782
surface_1_C,21.6260162601626,55.150375939849624
surface_1_C,21.666666666666668,55.150375939849624
surface_1_C,21.70731707317073,55.150375939849624
surface_1_C,21.747967479674795,55.13627819548872
surface_1_C,21.788617886178862,55.13627819548872
surface_1_C,21.829268292682926,55.12218045112782
surface_1_C,21.869918699186993,55.09398496240601
surface_1_C,21.910569105691057,55.079887218045116
surface_1_C,21.951219512195124,55.06578947368421
surface_1_C,21.991869918699187,55.037593984962406
surface_1_C,22.03252032520325,55.0234962406015
surface_1_C,22.073170731707318,55.0093984962406
surface_1_C,22.11382113821138,54.9812030075188
surface_1_C,22.15447154471545,55.0093984962406
surface_1_C,22.195121951219512,55.037593984962406
surface_1_C,22.235772357723576,55.0234962406015
surface_1_C,22.276422764227643,54.9812030075188
surface_1_C,22.317073170731707,54.9671052631579
surface_1_C,22.357723577235774,54.93890977443609
surface_1_C,22.398373983739837,54.89661654135338
surface_1_C,22.4390243902439,54.89661654135338
surface_1_C,22.479674796747968,54.88251879699248
surface_1_C,22.520325203252032,54.89661654135338
surface_1_C,22.5609756097561,54.89661654135338
surface_1_C,22.601626016260163,54.910714285714285
surface_1_C,22.642276422764226,54.92481203007519
surface_1_C,22.682926829268293,54.93890977443609
surface_1_C,22.723577235772357,54.93890977443609
surface_1_C,22.764227642276424,54.953007518796994
surface_1_C,22.804878048780488,54.93890977443609
surface_1_C,22.84552845528455,54.93890977443609
surface_1_C,22.88617886178862,54.93890977443609
surface_1_C,22.926829268292682,54.92481203007519
surface_1_C,22.96747967479675,54.910714285714285
surface_1_C,23.008130081300813,54.89661654135338
surface_1_C,23.048780487804876,54.88251879699248
surface_1_C,23.089430894308943,54.89661654135338
surface_1_C,23.130081300813007,54.88251879699248
surface_1_C,23.170731707317074,54.85432330827068
surface_1_C,23.211382113821138,54.88251879699248
surface_1_C,23.252032520325205,54.840225563909776
surface_1_C,23.29268292682927,54.82612781954887
surface_1_C,23.333333333333332,54.81203007518797
surface_1_C,23.3739837398374,54.79793233082707
surface_1_C,23.414634146341463,54.79793233082707
surface_1_C,23.45528455284553,54.78383458646616
surface_1_C,23.495934959349594,54.78383458646616
surface_1_C,23.536585365853657,54.78383458646616
surface_1_C,23.577235772357724,54.79793233082707
surface_1_C,23.617886178861788,54.76973684210526
surface_1_C,23.658536585365855,54.76973684210526
surface_1_C,23.69918699186992,54.76973684210526
surface_1_C,23.739837398373982,54.76973684210526
surface_1_C,23.78048780487805,54.713345864661655
surface_1_C,23.821138211382113,54.69924812030075
surface_1_C,23.86178861788618,54.713345864661655
surface_1_C,23.902439024390244,54.74154135338346
surface_1_C,23.943089430894307,54.74154135338346
surface_1_C,23.983739837398375,54.72744360902256
surface_1_C,24.024390243902438,54.74154135338346
surface_1_C,24.065040650406505,54.72744360902256
surface_1_C,24.10569105691057,54.68515037593985
surface_1_C,24.146341463414632,54.69924812030075
surface_1_C,24.1869918699187,54.68515037593985
surface_1_C,24.227642276422763,54.62875939849624
surface_1_C,24.26829268292683,54.671052631578945
surface_1_C,24.308943089430894,54.713345864661655
surface_1_C,24.349593495934958,54.76973684210526
surface_1_C,24.390243902439025,54.76973684210526
surface_1_C,24.43089430894309,54.78383458646616
surface_1_C,24.471544715447155,54.82612781954887
surface_1_C,24.51219512195122,54.840225563909776
surface_1_C,24.552845528455286,54.81203007518797
