curve,pixel_x,pixel_y,color_distance,duty_ratio_percent,data_value
corotation_mass_flow_kg_s,1542,92,55.299186250793966,96.35989010989012,0.00038724637681159424
corotation_mass_flow_kg_s,1543,92,48.579831205964474,96.42857142857143,0.00038724637681159424
corotation_mass_flow_kg_s,1544,92,49.48737212663449,96.49725274725274,0.00038724637681159424
corotation_mass_flow_kg_s,1545,92,53.72150407425317,96.56593406593407,0.00038724637681159424
corotation_mass_flow_kg_s,1541,93,46.968074263269514,96.29120879120879,0.0003868599033816425
corotation_mass_flow_kg_s,1542,93,28.722813232690143,96.35989010989012,0.0003868599033816425
corotation_mass_flow_kg_s,1543,93,20.73644135332772,96.42857142857143,0.0003868599033816425
corotation_mass_flow_kg_s,1544,93,22.825424421026653,96.49725274725274,0.0003868599033816425
corotation_mass_flow_kg_s,1545,93,33.61547262794322,96.56593406593407,0.0003868599033816425
corotation_mass_flow_kg_s,1540,94,55.910642993977454,96.22252747252747,0.00038647342995169087
corotation_mass_flow_kg_s,1541,94,28.982753492378876,96.29120879120879,0.00038647342995169087
corotation_mass_flow_kg_s,1542,94,11.224972160321824,96.35989010989012,0.00038647342995169087
corotation_mass_flow_kg_s,1543,94,7.14142842854285,96.42857142857143,0.00038647342995169087
corotation_mass_flow_kg_s,1544,94,7.0710678118654755,96.49725274725274,0.00038647342995169087
corotation_mass_flow_kg_s,1545,94,17.916472867168917,96.56593406593407,0.00038647342995169087
corotation_mass_flow_kg_s,1540,95,52.583267300539625,96.22252747252747,0.00038608695652173915
corotation_mass_flow_kg_s,1541,95,22.11334438749598,96.29120879120879,0.00038608695652173915
corotation_mass_flow_kg_s,1542,95,4.898979485566356,96.35989010989012,0.00038608695652173915
corotation_mass_flow_kg_s,1543,95,4.123105625617661,96.42857142857143,0.00038608695652173915
corotation_mass_flow_kg_s,1544,95,3.1622776601683795,96.49725274725274,0.00038608695652173915
corotation_mass_flow_kg_s,1545,95,13.92838827718412,96.56593406593407,0.00038608695652173915
corotation_mass_flow_kg_s,1540,96,52.278102490430925,96.22252747252747,0.00038570048309178744
corotation_mass_flow_kg_s,1541,96,22.47220505424423,96.29120879120879,0.00038570048309178744
corotation_mass_flow_kg_s,1542,96,5.656854249492381,96.35989010989012,0.00038570048309178744
corotation_mass_flow_kg_s,1543,96,2.0,96.42857142857143,0.00038570048309178744
corotation_mass_flow_kg_s,1544,96,8.48528137423857,96.49725274725274,0.00038570048309178744
corotation_mass_flow_kg_s,1545,96,18.05547008526779,96.56593406593407,0.00038570048309178744
corotation_mass_flow_kg_s,1540,97,50.53711507397311,96.22252747252747,0.0003853140096618358
corotation_mass_flow_kg_s,1541,97,18.384776310850235,96.29120879120879,0.0003853140096618358
corotation_mass_flow_kg_s,1542,97,4.358898943540674,96.35989010989012,0.0003853140096618358
corotation_mass_flow_kg_s,1543,97,1.4142135623730951,96.42857142857143,0.0003853140096618358
corotation_mass_flow_kg_s,1544,97,6.0,96.49725274725274,0.0003853140096618358
corotation_mass_flow_kg_s,1545,97,18.627936010197157,96.56593406593407,0.0003853140096618358
corotation_mass_flow_kg_s,1540,98,43.30127018922193,96.22252747252747,0.00038492753623188406
corotation_mass_flow_kg_s,1541,98,15.937377450509228,96.29120879120879,0.00038492753623188406
corotation_mass_flow_kg_s,1542,98,2.23606797749979,96.35989010989012,0.00038492753623188406
corotation_mass_flow_kg_s,1543,98,3.1622776601683795,96.42857142857143,0.00038492753623188406
corotation_mass_flow_kg_s,1544,98,6.324555320336759,96.49725274725274,0.00038492753623188406
corotation_mass_flow_kg_s,1545,98,16.522711641858304,96.56593406593407,0.00038492753623188406
corotation_mass_flow_kg_s,1546,98,61.1310068623117,96.63461538461539,0.00038492753623188406
corotation_mass_flow_kg_s,1540,99,29.698484809834994,96.22252747252747,0.0003845410628019324
corotation_mass_flow_kg_s,1541,99,12.727922061357855,96.29120879120879,0.0003845410628019324
corotation_mass_flow_kg_s,1542,99,3.1622776601683795,96.35989010989012,0.0003845410628019324
corotation_mass_flow_kg_s,1543,99,1.4142135623730951,96.42857142857143,0.0003845410628019324
corotation_mass_flow_kg_s,1544,99,6.557438524302,96.49725274725274,0.0003845410628019324
corotation_mass_flow_kg_s,1545,99,14.7648230602334,96.56593406593407,0.0003845410628019324
corotation_mass_flow_kg_s,1546,99,46.8187996428785,96.63461538461539,0.0003845410628019324
corotation_mass_flow_kg_s,1539,100,50.0199960015992,96.15384615384616,0.0003841545893719807
corotation_mass_flow_kg_s,1540,100,15.0,96.22252747252747,0.0003841545893719807
corotation_mass_flow_kg_s,1541,100,9.486832980505138,96.29120879120879,0.0003841545893719807
corotation_mass_flow_kg_s,1542,100,2.8284271247461903,96.35989010989012,0.0003841545893719807
corotation_mass_flow_kg_s,1543,100,1.7320508075688772,96.42857142857143,0.0003841545893719807
corotation_mass_flow_kg_s,1544,100,9.486832980505138,96.49725274725274,0.0003841545893719807
corotation_mass_flow_kg_s,1545,100,14.45683229480096,96.56593406593407,0.0003841545893719807
corotation_mass_flow_kg_s,1546,100,29.257477676655586,96.63461538461539,0.0003841545893719807
corotation_mass_flow_kg_s,1531,101,56.302753041036986,95.6043956043956,0.000383768115942029
corotation_mass_flow_kg_s,1532,101,41.23105625617661,95.67307692307692,0.000383768115942029
corotation_mass_flow_kg_s,1533,101,35.4682957019364,95.74175824175825,0.000383768115942029
corotation_mass_flow_kg_s,1534,101,35.22782990761707,95.81043956043956,0.000383768115942029
corotation_mass_flow_kg_s,1535,101,37.33630940518894,95.87912087912088,0.000383768115942029
corotation_mass_flow_kg_s,1536,101,37.49666651850535,95.9478021978022,0.000383768115942029
corotation_mass_flow_kg_s,1537,101,31.448370387032774,96.01648351648352,0.000383768115942029
corotation_mass_flow_kg_s,1538,101,27.586228448267445,96.08516483516483,0.000383768115942029
corotation_mass_flow_kg_s,1539,101,18.16590212458495,96.15384615384616,0.000383768115942029
corotation_mass_flow_kg_s,1540,101,11.357816691600547,96.22252747252747,0.000383768115942029
corotation_mass_flow_kg_s,1541,101,8.06225774829855,96.29120879120879,0.000383768115942029
corotation_mass_flow_kg_s,1542,101,4.358898943540674,96.35989010989012,0.000383768115942029
corotation_mass_flow_kg_s,1543,101,2.0,96.42857142857143,0.000383768115942029
corotation_mass_flow_kg_s,1544,101,7.3484692283495345,96.49725274725274,0.000383768115942029
corotation_mass_flow_kg_s,1545,101,12.409673645990857,96.56593406593407,0.000383768115942029
corotation_mass_flow_kg_s,1546,101,17.60681686165901,96.63461538461539,0.000383768115942029
corotation_mass_flow_kg_s,1547,101,24.71841418861655,96.7032967032967,0.000383768115942029
corotation_mass_flow_kg_s,1548,101,28.635642126552707,96.77197802197803,0.000383768115942029
corotation_mass_flow_kg_s,1549,101,32.218007387174026,96.84065934065934,0.000383768115942029
corotation_mass_flow_kg_s,1550,101,34.55430508634199,96.90934065934066,0.000383768115942029
corotation_mass_flow_kg_s,1551,101,36.45545226711637,96.97802197802197,0.000383768115942029
corotation_mass_flow_kg_s,1552,101,35.566838487557476,97.0467032967033,0.000383768115942029
corotation_mass_flow_kg_s,1553,101,42.871902220452036,97.11538461538461,0.000383768115942029
corotation_mass_flow_kg_s,1554,101,61.04096984812741,97.18406593406593,0.000383768115942029
corotation_mass_flow_kg_s,1531,102,51.86520991955976,95.6043956043956,0.0003833816425120773
corotation_mass_flow_kg_s,1532,102,41.15823125451335,95.67307692307692,0.0003833816425120773
corotation_mass_flow_kg_s,1533,102,17.349351572897472,95.74175824175825,0.0003833816425120773
corotation_mass_flow_kg_s,1534,102,21.18962010041709,95.81043956043956,0.0003833816425120773
corotation_mass_flow_kg_s,1535,102,20.049937655763422,95.87912087912088,0.0003833816425120773
corotation_mass_flow_kg_s,1536,102,16.431676725154983,95.9478021978022,0.0003833816425120773
corotation_mass_flow_kg_s,1537,102,20.615528128088304,96.01648351648352,0.0003833816425120773
corotation_mass_flow_kg_s,1538,102,10.295630140987,96.08516483516483,0.0003833816425120773
corotation_mass_flow_kg_s,1539,102,5.0990195135927845,96.15384615384616,0.0003833816425120773
corotation_mass_flow_kg_s,1540,102,4.47213595499958,96.22252747252747,0.0003833816425120773
corotation_mass_flow_kg_s,1541,102,0.0,96.29120879120879,0.0003833816425120773
corotation_mass_flow_kg_s,1542,102,6.0,96.35989010989012,0.0003833816425120773
corotation_mass_flow_kg_s,1543,102,5.385164807134504,96.42857142857143,0.0003833816425120773
corotation_mass_flow_kg_s,1544,102,6.48074069840786,96.49725274725274,0.0003833816425120773
corotation_mass_flow_kg_s,1545,102,10.344080432788601,96.56593406593407,0.0003833816425120773
corotation_mass_flow_kg_s,1546,102,13.74772708486752,96.63461538461539,0.0003833816425120773
corotation_mass_flow_kg_s,1547,102,17.291616465790582,96.7032967032967,0.0003833816425120773
corotation_mass_flow_kg_s,1548,102,19.261360284258224,96.77197802197803,0.0003833816425120773
corotation_mass_flow_kg_s,1549,102,16.73320053068151,96.84065934065934,0.0003833816425120773
corotation_mass_flow_kg_s,1550,102,14.696938456699069,96.90934065934066,0.0003833816425120773
corotation_mass_flow_kg_s,1551,102,16.673332000533065,96.97802197802197,0.0003833816425120773
corotation_mass_flow_kg_s,1552,102,21.470910553583888,97.0467032967033,0.0003833816425120773
corotation_mass_flow_kg_s,1553,102,33.19638534539566,97.11538461538461,0.0003833816425120773
corotation_mass_flow_kg_s,1554,102,42.81354925721529,97.18406593406593,0.0003833816425120773
corotation_mass_flow_kg_s,1531,103,41.88078318274385,95.6043956043956,0.0003829951690821256
corotation_mass_flow_kg_s,1532,103,24.819347291981714,95.67307692307692,0.0003829951690821256
corotation_mass_flow_kg_s,1533,103,13.30413469565007,95.74175824175825,0.0003829951690821256
corotation_mass_flow_kg_s,1534,103,8.602325267042627,95.81043956043956,0.0003829951690821256
corotation_mass_flow_kg_s,1535,103,8.306623862918075,95.87912087912088,0.0003829951690821256
corotation_mass_flow_kg_s,1536,103,6.48074069840786,95.9478021978022,0.0003829951690821256
corotation_mass_flow_kg_s,1537,103,10.816653826391969,96.01648351648352,0.0003829951690821256
corotation_mass_flow_kg_s,1538,103,3.605551275463989,96.08516483516483,0.0003829951690821256
corotation_mass_flow_kg_s,1539,103,6.0,96.15384615384616,0.0003829951690821256
corotation_mass_flow_kg_s,1540,103,3.1622776601683795,96.22252747252747,0.0003829951690821256
corotation_mass_flow_kg_s,1541,103,5.0,96.29120879120879,0.0003829951690821256
corotation_mass_flow_kg_s,1542,103,6.4031242374328485,96.35989010989012,0.0003829951690821256
corotation_mass_flow_kg_s,1543,103,6.708203932499369,96.42857142857143,0.0003829951690821256
corotation_mass_flow_kg_s,1544,103,6.48074069840786,96.49725274725274,0.0003829951690821256
corotation_mass_flow_kg_s,1545,103,8.831760866327848,96.56593406593407,0.0003829951690821256
corotation_mass_flow_kg_s,1546,103,13.19090595827292,96.63461538461539,0.0003829951690821256
corotation_mass_flow_kg_s,1547,103,14.177446878757825,96.7032967032967,0.0003829951690821256
corotation_mass_flow_kg_s,1548,103,9.0,96.77197802197803,0.0003829951690821256
corotation_mass_flow_kg_s,1549,103,11.357816691600547,96.84065934065934,0.0003829951690821256
corotation_mass_flow_kg_s,1550,103,11.575836902790225,96.90934065934066,0.0003829951690821256
corotation_mass_flow_kg_s,1551,103,3.3166247903554,96.97802197802197,0.0003829951690821256
corotation_mass_flow_kg_s,1552,103,8.06225774829855,97.0467032967033,0.0003829951690821256
corotation_mass_flow_kg_s,1553,103,19.313207915827967,97.11538461538461,0.0003829951690821256
corotation_mass_flow_kg_s,1554,103,35.4682957019364,97.18406593406593,0.0003829951690821256
corotation_mass_flow_kg_s,1531,104,34.785054261852174,95.6043956043956,0.00038260869565217393
corotation_mass_flow_kg_s,1532,104,16.55294535724685,95.67307692307692,0.00038260869565217393
corotation_mass_flow_kg_s,1533,104,9.433981132056603,95.74175824175825,0.00038260869565217393
corotation_mass_flow_kg_s,1534,104,6.0,95.81043956043956,0.00038260869565217393
corotation_mass_flow_kg_s,1535,104,5.477225575051661,95.87912087912088,0.00038260869565217393
corotation_mass_flow_kg_s,1536,104,6.4031242374328485,95.9478021978022,0.00038260869565217393
corotation_mass_flow_kg_s,1537,104,4.242640687119285,96.01648351648352,0.00038260869565217393
corotation_mass_flow_kg_s,1538,104,4.58257569495584,96.08516483516483,0.00038260869565217393
corotation_mass_flow_kg_s,1539,104,2.8284271247461903,96.15384615384616,0.00038260869565217393
corotation_mass_flow_kg_s,1540,104,3.1622776601683795,96.22252747252747,0.00038260869565217393
corotation_mass_flow_kg_s,1541,104,3.605551275463989,96.29120879120879,0.00038260869565217393
corotation_mass_flow_kg_s,1542,104,3.0,96.35989010989012,0.00038260869565217393
corotation_mass_flow_kg_s,1543,104,3.7416573867739413,96.42857142857143,0.00038260869565217393
corotation_mass_flow_kg_s,1544,104,12.206555615733702,96.49725274725274,0.00038260869565217393
corotation_mass_flow_kg_s,1545,104,10.295630140987,96.56593406593407,0.00038260869565217393
corotation_mass_flow_kg_s,1546,104,13.490737563232042,96.63461538461539,0.00038260869565217393
corotation_mass_flow_kg_s,1547,104,14.177446878757825,96.7032967032967,0.00038260869565217393
corotation_mass_flow_kg_s,1548,104,10.677078252031311,96.77197802197803,0.00038260869565217393
corotation_mass_flow_kg_s,1549,104,6.164414002968976,96.84065934065934,0.00038260869565217393
corotation_mass_flow_kg_s,1550,104,6.164414002968976,96.90934065934066,0.00038260869565217393
corotation_mass_flow_kg_s,1551,104,3.3166247903554,96.97802197802197,0.00038260869565217393
corotation_mass_flow_kg_s,1552,104,7.54983443527075,97.0467032967033,0.00038260869565217393
corotation_mass_flow_kg_s,1553,104,21.863211109075447,97.11538461538461,0.00038260869565217393
corotation_mass_flow_kg_s,1554,104,34.132096331752024,97.18406593406593,0.00038260869565217393
corotation_mass_flow_kg_s,1531,105,34.539832078341085,95.6043956043956,0.0003822222222222222
corotation_mass_flow_kg_s,1532,105,21.213203435596427,95.67307692307692,0.0003822222222222222
corotation_mass_flow_kg_s,1533,105,10.63014581273465,95.74175824175825,0.0003822222222222222
corotation_mass_flow_kg_s,1534,105,9.273618495495704,95.81043956043956,0.0003822222222222222
corotation_mass_flow_kg_s,1535,105,9.273618495495704,95.87912087912088,0.0003822222222222222
corotation_mass_flow_kg_s,1536,105,12.84523257866513,95.9478021978022,0.0003822222222222222
corotation_mass_flow_kg_s,1537,105,12.84523257866513,96.01648351648352,0.0003822222222222222
corotation_mass_flow_kg_s,1538,105,7.810249675906654,96.08516483516483,0.0003822222222222222
corotation_mass_flow_kg_s,1539,105,4.58257569495584,96.15384615384616,0.0003822222222222222
corotation_mass_flow_kg_s,1540,105,3.0,96.22252747252747,0.0003822222222222222
corotation_mass_flow_kg_s,1541,105,6.0,96.29120879120879,0.0003822222222222222
corotation_mass_flow_kg_s,1542,105,4.69041575982343,96.35989010989012,0.0003822222222222222
corotation_mass_flow_kg_s,1543,105,5.385164807134504,96.42857142857143,0.0003822222222222222
corotation_mass_flow_kg_s,1544,105,6.48074069840786,96.49725274725274,0.0003822222222222222
corotation_mass_flow_kg_s,1545,105,11.357816691600547,96.56593406593407,0.0003822222222222222
corotation_mass_flow_kg_s,1546,105,14.7648230602334,96.63461538461539,0.0003822222222222222
corotation_mass_flow_kg_s,1547,105,16.401219466856727,96.7032967032967,0.0003822222222222222
corotation_mass_flow_kg_s,1548,105,16.06237840420901,96.77197802197803,0.0003822222222222222
corotation_mass_flow_kg_s,1549,105,14.966629547095765,96.84065934065934,0.0003822222222222222
corotation_mass_flow_kg_s,1550,105,12.041594578792296,96.90934065934066,0.0003822222222222222
corotation_mass_flow_kg_s,1551,105,12.36931687685298,96.97802197802197,0.0003822222222222222
corotation_mass_flow_kg_s,1552,105,16.76305461424021,97.0467032967033,0.0003822222222222222
corotation_mass_flow_kg_s,1553,105,26.77685567799177,97.11538461538461,0.0003822222222222222
corotation_mass_flow_kg_s,1554,105,43.9203825119955,97.18406593406593,0.0003822222222222222
corotation_mass_flow_kg_s,1531,106,30.643106892089126,95.6043956043956,0.00038183574879227056
corotation_mass_flow_kg_s,1532,106,19.72308292331602,95.67307692307692,0.00038183574879227056
corotation_mass_flow_kg_s,1533,106,10.44030650891055,95.74175824175825,0.00038183574879227056
corotation_mass_flow_kg_s,1534,106,25.787593916455254,95.81043956043956,0.00038183574879227056
corotation_mass_flow_kg_s,1535,106,35.79106033634656,95.87912087912088,0.00038183574879227056
corotation_mass_flow_kg_s,1536,106,37.749172176353746,95.9478021978022,0.00038183574879227056
corotation_mass_flow_kg_s,1537,106,37.907782842049734,96.01648351648352,0.00038183574879227056
corotation_mass_flow_kg_s,1538,106,25.612496949731394,96.08516483516483,0.00038183574879227056
corotation_mass_flow_kg_s,1539,106,13.92838827718412,96.15384615384616,0.00038183574879227056
corotation_mass_flow_kg_s,1540,106,7.3484692283495345,96.22252747252747,0.00038183574879227056
corotation_mass_flow_kg_s,1541,106,9.486832980505138,96.29120879120879,0.00038183574879227056
corotation_mass_flow_kg_s,1542,106,4.69041575982343,96.35989010989012,0.00038183574879227056
corotation_mass_flow_kg_s,1543,106,6.4031242374328485,96.42857142857143,0.00038183574879227056
corotation_mass_flow_kg_s,1544,106,6.708203932499369,96.49725274725274,0.00038183574879227056
corotation_mass_flow_kg_s,1545,106,12.84523257866513,96.56593406593407,0.00038183574879227056
corotation_mass_flow_kg_s,1546,106,18.627936010197157,96.63461538461539,0.00038183574879227056
corotation_mass_flow_kg_s,1547,106,26.076809620810597,96.7032967032967,0.00038183574879227056
corotation_mass_flow_kg_s,1548,106,35.679125549822544,96.77197802197803,0.00038183574879227056
corotation_mass_flow_kg_s,1549,106,38.71692136521188,96.84065934065934,0.00038183574879227056
corotation_mass_flow_kg_s,1550,106,38.49675310984031,96.90934065934066,0.00038183574879227056
corotation_mass_flow_kg_s,1551,106,38.28837943815329,96.97802197802197,0.00038183574879227056
corotation_mass_flow_kg_s,1552,106,38.600518131237564,97.0467032967033,0.00038183574879227056
corotation_mass_flow_kg_s,1553,106,43.9203825119955,97.11538461538461,0.00038183574879227056
corotation_mass_flow_kg_s,1531,107,25.099800796022265,95.6043956043956,0.00038144927536231884
corotation_mass_flow_kg_s,1532,107,13.114877048604,95.67307692307692,0.00038144927536231884
corotation_mass_flow_kg_s,1533,107,13.038404810405298,95.74175824175825,0.00038144927536231884
corotation_mass_flow_kg_s,1534,107,39.16631205513228,95.81043956043956,0.00038144927536231884
corotation_mass_flow_kg_s,1539,107,45.12205669071391,96.15384615384616,0.00038144927536231884
corotation_mass_flow_kg_s,1540,107,16.0312195418814,96.22252747252747,0.00038144927536231884
corotation_mass_flow_kg_s,1541,107,7.14142842854285,96.29120879120879,0.00038144927536231884
corotation_mass_flow_kg_s,1542,107,3.7416573867739413,96.35989010989012,0.00038144927536231884
corotation_mass_flow_kg_s,1543,107,6.4031242374328485,96.42857142857143,0.00038144927536231884
corotation_mass_flow_kg_s,1544,107,8.306623862918075,96.49725274725274,0.00038144927536231884
corotation_mass_flow_kg_s,1545,107,15.937377450509228,96.56593406593407,0.00038144927536231884
corotation_mass_flow_kg_s,1546,107,28.792360097775937,96.63461538461539,0.00038144927536231884
corotation_mass_flow_kg_s,1530,108,49.08156476723211,95.53571428571429,0.0003810628019323672
corotation_mass_flow_kg_s,1531,108,19.4164878389476,95.6043956043956,0.0003810628019323672
corotation_mass_flow_kg_s,1532,108,11.74734012447073,95.67307692307692,0.0003810628019323672
corotation_mass_flow_kg_s,1533,108,12.206555615733702,95.74175824175825,0.0003810628019323672
corotation_mass_flow_kg_s,1534,108,36.0,95.81043956043956,0.0003810628019323672
corotation_mass_flow_kg_s,1540,108,31.160872901765767,96.22252747252747,0.0003810628019323672
corotation_mass_flow_kg_s,1541,108,10.770329614269007,96.29120879120879,0.0003810628019323672
corotation_mass_flow_kg_s,1542,108,1.4142135623730951,96.35989010989012,0.0003810628019323672
corotation_mass_flow_kg_s,1543,108,1.4142135623730951,96.42857142857143,0.0003810628019323672
corotation_mass_flow_kg_s,1544,108,6.708203932499369,96.49725274725274,0.0003810628019323672
corotation_mass_flow_kg_s,1545,108,16.673332000533065,96.56593406593407,0.0003810628019323672
corotation_mass_flow_kg_s,1546,108,56.16938667993447,96.63461538461539,0.0003810628019323672
corotation_mass_flow_kg_s,1529,109,45.32107677449864,95.46703296703296,0.00038067632850241547
corotation_mass_flow_kg_s,1530,109,21.6794833886788,95.53571428571429,0.00038067632850241547
corotation_mass_flow_kg_s,1531,109,15.297058540778355,95.6043956043956,0.00038067632850241547
corotation_mass_flow_kg_s,1532,109,8.831760866327848,95.67307692307692,0.00038067632850241547
corotation_mass_flow_kg_s,1533,109,12.84523257866513,95.74175824175825,0.00038067632850241547
corotation_mass_flow_kg_s,1534,109,31.796226191169293,95.81043956043956,0.00038067632850241547
corotation_mass_flow_kg_s,1540,109,44.02272140611028,96.22252747252747,0.00038067632850241547
corotation_mass_flow_kg_s,1541,109,14.317821063276353,96.29120879120879,0.00038067632850241547
corotation_mass_flow_kg_s,1542,109,3.605551275463989,96.35989010989012,0.00038067632850241547
corotation_mass_flow_kg_s,1543,109,3.1622776601683795,96.42857142857143,0.00038067632850241547
corotation_mass_flow_kg_s,1544,109,6.557438524302,96.49725274725274,0.00038067632850241547
corotation_mass_flow_kg_s,1545,109,18.547236990991408,96.56593406593407,0.00038067632850241547
corotation_mass_flow_kg_s,1512,110,57.766772456144714,94.29945054945055,0.0003802898550724638
corotation_mass_flow_kg_s,1513,110,40.65710270051225,94.36813186813187,0.0003802898550724638
corotation_mass_flow_kg_s,1514,110,32.863353450309965,94.43681318681318,0.0003802898550724638
corotation_mass_flow_kg_s,1515,110,33.481338085566414,94.50549450549451,0.0003802898550724638
corotation_mass_flow_kg_s,1516,110,36.069377593742864,94.57417582417582,0.0003802898550724638
corotation_mass_flow_kg_s,1517,110,50.68530358989675,94.64285714285714,0.0003802898550724638
corotation_mass_flow_kg_s,1528,110,45.221676218380054,95.39835164835165,0.0003802898550724638
corotation_mass_flow_kg_s,1529,110,31.080540535840107,95.46703296703296,0.0003802898550724638
corotation_mass_flow_kg_s,1530,110,11.357816691600547,95.53571428571429,0.0003802898550724638
corotation_mass_flow_kg_s,1531,110,4.69041575982343,95.6043956043956,0.0003802898550724638
corotation_mass_flow_kg_s,1532,110,6.4031242374328485,95.67307692307692,0.0003802898550724638
corotation_mass_flow_kg_s,1533,110,12.0,95.74175824175825,0.0003802898550724638
corotation_mass_flow_kg_s,1534,110,25.632011235952593,95.81043956043956,0.0003802898550724638
corotation_mass_flow_kg_s,1540,110,48.75448697299562,96.22252747252747,0.0003802898550724638
corotation_mass_flow_kg_s,1541,110,18.384776310850235,96.29120879120879,0.0003802898550724638
corotation_mass_flow_kg_s,1542,110,2.23606797749979,96.35989010989012,0.0003802898550724638
corotation_mass_flow_kg_s,1543,110,4.58257569495584,96.42857142857143,0.0003802898550724638
corotation_mass_flow_kg_s,1544,110,7.483314773547883,96.49725274725274,0.0003802898550724638
corotation_mass_flow_kg_s,1545,110,22.22611077089287,96.56593406593407,0.0003802898550724638
corotation_mass_flow_kg_s,1512,111,45.09988913511872,94.29945054945055,0.0003799033816425121
corotation_mass_flow_kg_s,1513,111,29.832867780352597,94.36813186813187,0.0003799033816425121
corotation_mass_flow_kg_s,1514,111,15.652475842498529,94.43681318681318,0.0003799033816425121
corotation_mass_flow_kg_s,1515,111,14.317821063276353,94.50549450549451,0.0003799033816425121
corotation_mass_flow_kg_s,1516,111,30.116440692751194,94.57417582417582,0.0003799033816425121
corotation_mass_flow_kg_s,1517,111,34.785054261852174,94.64285714285714,0.0003799033816425121
corotation_mass_flow_kg_s,1526,111,49.66890375275057,95.26098901098901,0.0003799033816425121
corotation_mass_flow_kg_s,1527,111,45.45327270945405,95.32967032967034,0.0003799033816425121
corotation_mass_flow_kg_s,1528,111,26.77685567799177,95.39835164835165,0.0003799033816425121
corotation_mass_flow_kg_s,1529,111,25.238858928247925,95.46703296703296,0.0003799033816425121
corotation_mass_flow_kg_s,1530,111,16.881943016134134,95.53571428571429,0.0003799033816425121
corotation_mass_flow_kg_s,1531,111,7.0710678118654755,95.6043956043956,0.0003799033816425121
corotation_mass_flow_kg_s,1532,111,11.180339887498949,95.67307692307692,0.0003799033816425121
corotation_mass_flow_kg_s,1533,111,15.0,95.74175824175825,0.0003799033816425121
corotation_mass_flow_kg_s,1534,111,24.372115213907882,95.81043956043956,0.0003799033816425121
corotation_mass_flow_kg_s,1535,111,60.41522986797286,95.87912087912088,0.0003799033816425121
corotation_mass_flow_kg_s,1540,111,46.238512086787566,96.22252747252747,0.0003799033816425121
corotation_mass_flow_kg_s,1541,111,19.235384061671343,96.29120879120879,0.0003799033816425121
corotation_mass_flow_kg_s,1542,111,3.4641016151377544,96.35989010989012,0.0003799033816425121
corotation_mass_flow_kg_s,1543,111,4.58257569495584,96.42857142857143,0.0003799033816425121
corotation_mass_flow_kg_s,1544,111,7.14142842854285,96.49725274725274,0.0003799033816425121
corotation_mass_flow_kg_s,1545,111,21.587033144922902,96.56593406593407,0.0003799033816425121
corotation_mass_flow_kg_s,1512,112,34.713109915419565,94.29945054945055,0.0003795169082125604
corotation_mass_flow_kg_s,1513,112,18.920887928424502,94.36813186813187,0.0003795169082125604
corotation_mass_flow_kg_s,1514,112,3.3166247903554,94.43681318681318,0.0003795169082125604
corotation_mass_flow_kg_s,1515,112,11.704699910719626,94.50549450549451,0.0003795169082125604
corotation_mass_flow_kg_s,1516,112,16.30950643030009,94.57417582417582,0.0003795169082125604
corotation_mass_flow_kg_s,1517,112,28.460498941515414,94.64285714285714,0.0003795169082125604
corotation_mass_flow_kg_s,1524,112,57.201398584300364,95.12362637362638,0.0003795169082125604
corotation_mass_flow_kg_s,1525,112,35.81898937714463,95.1923076923077,0.0003795169082125604
corotation_mass_flow_kg_s,1526,112,21.656407827707714,95.26098901098901,0.0003795169082125604
corotation_mass_flow_kg_s,1527,112,14.45683229480096,95.32967032967034,0.0003795169082125604
corotation_mass_flow_kg_s,1528,112,8.774964387392123,95.39835164835165,0.0003795169082125604
corotation_mass_flow_kg_s,1529,112,6.164414002968976,95.46703296703296,0.0003795169082125604
corotation_mass_flow_kg_s,1530,112,12.36931687685298,95.53571428571429,0.0003795169082125604
corotation_mass_flow_kg_s,1531,112,10.04987562112089,95.6043956043956,0.0003795169082125604
corotation_mass_flow_kg_s,1532,112,15.588457268119896,95.67307692307692,0.0003795169082125604
corotation_mass_flow_kg_s,1533,112,26.68332812825267,95.74175824175825,0.0003795169082125604
corotation_mass_flow_kg_s,1534,112,27.477263328068172,95.81043956043956,0.0003795169082125604
corotation_mass_flow_kg_s,1535,112,56.674509261219015,95.87912087912088,0.0003795169082125604
corotation_mass_flow_kg_s,1540,112,55.72252686302013,96.22252747252747,0.0003795169082125604
corotation_mass_flow_kg_s,1541,112,17.69180601295413,96.29120879120879,0.0003795169082125604
corotation_mass_flow_kg_s,1542,112,5.196152422706632,96.35989010989012,0.0003795169082125604
corotation_mass_flow_kg_s,1543,112,3.7416573867739413,96.42857142857143,0.0003795169082125604
corotation_mass_flow_kg_s,1544,112,7.14142842854285,96.49725274725274,0.0003795169082125604
corotation_mass_flow_kg_s,1545,112,19.261360284258224,96.56593406593407,0.0003795169082125604
corotation_mass_flow_kg_s,1512,113,31.25699921617557,94.29945054945055,0.0003791304347826087
corotation_mass_flow_kg_s,1513,113,12.083045973594572,94.36813186813187,0.0003791304347826087
corotation_mass_flow_kg_s,1514,113,0.0,94.43681318681318,0.0003791304347826087
corotation_mass_flow_kg_s,1515,113,11.357816691600547,94.50549450549451,0.0003791304347826087
corotation_mass_flow_kg_s,1516,113,9.899494936611665,94.57417582417582,0.0003791304347826087
corotation_mass_flow_kg_s,1517,113,23.430749027719962,94.64285714285714,0.0003791304347826087
