duty_ratio_percent,corotation_mass_flow_kg_s,reversion_mass_flow_kg_s
31.31868131868132,0.00012096618357487924,7.080193236714976e-05
31.38736263736264,0.00012135265700483094,7.095652173913042e-05
31.45604395604396,0.00012173913043478261,7.11111111111111e-05
31.524725274725277,0.00012212560386473434,7.126570048309178e-05
31.593406593406595,0.00012251207729468597,7.142028985507244e-05
31.662087912087916,0.00012289855072463772,7.157487922705319e-05
31.730769230769234,0.00012328502415458943,7.172946859903386e-05
31.79945054945055,0.00012367149758454106,7.188405797101452e-05
31.868131868131872,0.0001240579710144928,7.149758454106282e-05
31.93681318681319,0.00012444444444444447,7.188405797101452e-05
32.00549450549451,0.00012483091787439618,7.188405797101456e-05
32.074175824175825,0.00012521739130434787,7.227053140096618e-05
32.142857142857146,0.00012560386473429953,7.227053140096618e-05
32.21153846153847,0.00012560386473429953,7.26570048309179e-05
32.28021978021978,0.00012560386473429953,7.26570048309179e-05
32.3489010989011,0.00012560386473429953,7.26570048309179e-05
32.41758241758242,0.00012560386473429953,7.304347826086956e-05
32.48626373626374,0.00012560386473429953,7.304347826086956e-05
32.55494505494506,0.00012560386473429953,7.304347826086956e-05
32.62362637362638,0.00012560386473429953,7.304347826086956e-05
32.69230769230769,0.00012560386473429953,7.304347826086956e-05
32.760989010989015,0.00012560386473429953,7.342995169082127e-05
32.829670329670336,0.000126376811594203,7.381642512077293e-05
32.89835164835165,0.00012714975845410628,7.381642512077293e-05
32.96703296703297,0.0001267632850241546,7.304347826086956e-05
33.03571428571429,0.00012637681159420288,7.30434782608696e-05
33.104395604395606,0.0001259903381642512,7.342995169082127e-05
33.17307692307693,0.0001259903381642512,7.342995169082127e-05
33.24175824175825,0.00012599033816425122,7.342995169082131e-05
33.31043956043956,0.0001263768115942029,7.381642512077293e-05
33.37912087912088,0.0001263768115942029,7.342995169082127e-05
33.4478021978022,0.0001263768115942029,7.342995169082127e-05
33.51648351648352,0.0001259903381642512,7.381642512077293e-05
33.58516483516484,0.00012637681159420293,7.342995169082127e-05
33.65384615384615,0.00012676328502415462,7.342995169082127e-05
33.722527472527474,0.00012714975845410628,7.368760064412234e-05
33.791208791208796,0.00012753623188405797,7.394524959742355e-05
33.85989010989011,0.00012792270531400966,7.420289855072465e-05
33.92857142857143,0.00012792270531400966,7.446054750402577e-05
33.99725274725275,0.00012830917874396137,7.471819645732693e-05
34.065934065934066,0.00012830917874396137,7.497584541062802e-05
34.13461538461539,0.00012830917874396137,7.523349436392915e-05
34.20329670329671,0.00012869565217391309,7.549114331723036e-05
34.27197802197802,0.00012869565217391309,7.57487922705314e-05
34.34065934065934,0.00012869565217391309,7.536231884057969e-05
34.409340659340664,0.00012908212560386472,7.536231884057969e-05
34.47802197802198,0.0001294685990338164,7.536231884057969e-05
34.5467032967033,0.0001294685990338164,7.57487922705314e-05
34.61538461538462,0.00012985507246376812,7.57487922705314e-05
34.684065934065934,0.00012985507246376812,7.57487922705314e-05
34.752747252747255,0.00012985507246376812,7.57487922705314e-05
34.82142857142858,0.00013024154589371984,7.57487922705314e-05
34.89010989010989,0.00013024154589371984,7.57487922705314e-05
34.95879120879121,0.00013024154589371984,7.613526570048312e-05
35.02747252747253,0.00013024154589371984,7.613526570048312e-05
35.09615384615385,0.00013024154589371984,7.613526570048312e-05
35.16483516483517,0.00013044858523119393,7.627580149319278e-05
35.23351648351649,0.00013065562456866805,7.64163372859025e-05
35.3021978021978,0.00013086266390614223,7.65568730786122e-05
35.370879120879124,0.00013106970324361627,7.669740887132192e-05
35.439560439560445,0.00013127674258109044,7.683794466403165e-05
35.50824175824176,0.0001314837819185645,7.697848045674135e-05
35.57692307692308,0.00013169082125603866,7.711901624945106e-05
35.6456043956044,0.00013189786059351284,7.725955204216074e-05
35.714285714285715,0.00013210489993098685,7.740008783487044e-05
35.782967032967036,0.00013231193926846105,7.754062362758015e-05
35.85164835164836,0.00013251897860593517,7.768115942028983e-05
35.92032967032967,0.00013272601794340924,7.729468599033815e-05
35.98901098901099,0.00013293305728088342,7.729468599033815e-05
36.057692307692314,0.0001331400966183575,7.729468599033819e-05
36.12637362637363,0.00013334713595583163,7.768115942028987e-05
36.19505494505495,0.00013355417529330575,7.768115942028991e-05
36.26373626373627,0.0001337612146307799,7.806763285024158e-05
36.332417582417584,0.00013396825396825397,7.806763285024158e-05
36.401098901098905,0.00013417529330572814,7.845410628019324e-05
36.469780219780226,0.00013438233264320224,7.845410628019324e-05
36.53846153846154,0.00013458937198067636,7.845410628019324e-05
36.60714285714286,0.00013479641131815048,7.845410628019324e-05
36.67582417582418,0.00013500345065562457,7.845410628019324e-05
36.744505494505496,0.00013521048999309875,7.845410628019324e-05
36.81318681318682,0.00013541752933057282,7.88405797101449e-05
36.88186813186814,0.00013562456866804697,7.88405797101449e-05
36.95054945054945,0.0001358316080055211,7.88405797101449e-05
37.019230769230774,0.00013603864734299518,7.884057971014494e-05
37.08791208791209,0.00013603864734299518,7.922705314009662e-05
37.15659340659341,0.00013603864734299518,7.922705314009662e-05
37.22527472527473,0.0001360386473429952,7.961352657004833e-05
37.293956043956044,0.0001364251207729469,7.961352657004833e-05
37.362637362637365,0.00013681159420289856,7.961352657004833e-05
37.431318681318686,0.0001364251207729469,8.000000000000005e-05
37.5,0.0001364251207729469,8.000000000000005e-05
37.56868131868132,0.00013681159420289856,8.000000000000005e-05
37.63736263736264,0.0001371980676328503,8.03864734299517e-05
37.706043956043956,0.00013797101449275365,8.077294685990337e-05
37.77472527472528,0.0001383574879227053,8.115942028985508e-05
37.8434065934066,0.0001383574879227053,8.115942028985508e-05
37.91208791208791,0.0001383574879227053,8.115942028985508e-05
37.98076923076923,0.0001383574879227053,8.115942028985508e-05
38.049450549450555,0.0001383574879227054,8.115942028985508e-05
38.11813186813187,0.00013913043478260868,8.115942028985508e-05
38.18681318681319,0.0001383574879227053,8.15458937198068e-05
38.25549450549451,0.00013874396135265702,8.154589371980672e-05
38.324175824175825,0.00013874396135265702,8.077294685990337e-05
38.392857142857146,0.0001383574879227053,8.077294685990337e-05
38.46153846153847,0.0001379710144927538,8.154589371980672e-05
38.53021978021978,0.0001395169082125604,8.077294685990337e-05
38.5989010989011,0.0001399033816425121,8.038647342995165e-05
38.66758241758242,0.00013990338164251209,8.193236714975846e-05
38.73626373626374,0.0001395169082125604,8.193236714975846e-05
38.80494505494506,0.00013913043478260868,8.193236714975846e-05
38.87362637362638,0.00013951690821256037,8.193236714975846e-05
38.94230769230769,0.00013913043478260868,8.193236714975846e-05
39.010989010989015,0.00013913043478260868,8.193236714975846e-05
39.079670329670336,0.00013951690821256037,8.15458937198068e-05
39.14835164835165,0.00013913043478260868,8.15458937198068e-05
39.21703296703297,0.00013951690821256045,8.115942028985512e-05
39.28571428571429,0.0001399420289855073,8.16011042097999e-05
39.354395604395606,0.00014036714975845414,8.204278812974468e-05
39.42307692307693,0.00014079227053140104,8.248447204968949e-05
39.49175824175825,0.00014121739130434788,8.292615596963426e-05
39.56043956043956,0.00014164251207729467,8.336783988957904e-05
39.62912087912088,0.00014206763285024156,8.380952380952386e-05
39.697802197802204,0.00014249275362318852,8.425120772946859e-05
39.76648351648352,0.00014291787439613525,8.425120772946859e-05
39.83516483516484,0.00014334299516908215,8.425120772946859e-05
39.90384615384616,0.00014376811594202905,8.425120772946863e-05
39.972527472527474,0.0001441932367149759,8.46376811594203e-05
40.041208791208796,0.00014461835748792279,8.502415458937196e-05
40.10989010989012,0.00014504347826086963,8.502415458937196e-05
40.17857142857143,0.00014546859903381642,8.502415458937196e-05
40.24725274725275,0.00014589371980676337,8.5024154589372e-05
40.31593406593407,0.0001463188405797102,8.541062801932368e-05
40.38461538461539,0.000146743961352657,8.541062801932368e-05
40.45329670329671,0.0001471690821256039,8.541062801932372e-05
40.52197802197802,0.00014759420289855074,8.579710144927539e-05
40.59065934065934,0.00014801932367149758,8.579710144927539e-05
40.659340659340664,0.00014801932367149758,8.618357487922705e-05
40.72802197802198,0.00014801932367149758,8.618357487922705e-05
40.7967032967033,0.00014801932367149758,8.618357487922705e-05
40.86538461538462,0.0001480193236714976,8.618357487922709e-05
40.934065934065934,0.0001484057971014493,8.657004830917877e-05
41.002747252747255,0.00014879227053140096,8.657004830917877e-05
41.07142857142858,0.00014917874396135267,8.695652173913047e-05
41.14010989010989,0.00014917874396135267,8.734299516908214e-05
41.20879120879121,0.00014995169082125605,8.734299516908214e-05
41.27747252747253,0.00014995169082125613,8.772946859903388e-05
41.34615384615385,0.00015072463768115943,8.850241545893718e-05
41.41483516483517,0.0001514975845410628,8.850241545893718e-05
41.48351648351649,0.0001530434782608695,8.81159420289856e-05
41.5521978021978,0.00015188405797101446,8.888888888888889e-05
41.620879120879124,0.0001526570048309179,8.927536231884061e-05
41.689560439560445,0.0001530434782608696,8.927536231884065e-05
41.75824175824176,0.0001530434782608696,8.966183574879227e-05
41.82692307692308,0.0001534299516908212,8.927536231884061e-05
41.8956043956044,0.0001534299516908211,8.927536231884061e-05
41.964285714285715,0.00015227053140096618,8.927536231884061e-05
42.032967032967036,0.0001530434782608696,8.811594202898552e-05
42.10164835164836,0.00015381642512077293,8.966183574879219e-05
42.17032967032967,0.00015381642512077293,8.888888888888889e-05
42.23901098901099,0.0001538164251207729,8.888888888888897e-05
42.307692307692314,0.0001534299516908212,8.966183574879223e-05
42.37637362637363,0.0001534299516908212,8.927536231884061e-05
42.44505494505495,0.00015342995169082124,8.927536231884065e-05
42.51373626373627,0.0001538164251207729,8.966183574879227e-05
42.582417582417584,0.0001534299516908212,8.966183574879227e-05
42.651098901098905,0.0001534299516908212,8.927536231884065e-05
42.719780219780226,0.0001534299516908212,8.966183574879227e-05
42.78846153846154,0.0001534299516908212,8.966183574879227e-05
42.85714285714286,0.00015342995169082124,8.966183574879227e-05
42.92582417582418,0.00015359558316080057,8.966183574879227e-05
42.994505494505496,0.00015376121463077987,8.966183574879227e-05
43.06318681318682,0.00015392684610075917,8.977777777777778e-05
43.13186813186814,0.00015409247757073845,8.989371980676332e-05
43.20054945054945,0.00015425810904071775,9.00096618357488e-05
43.269230769230774,0.00015442374051069705,9.012560386473431e-05
43.337912087912095,0.00015458937198067638,9.024154589371985e-05
43.40659340659341,0.00015475500345065563,9.035748792270528e-05
43.47527472527473,0.000154920634920635,9.047342995169084e-05
43.54395604395605,0.00015508626639061426,9.058937198067633e-05
43.612637362637365,0.00015525189786059346,9.070531400966187e-05
43.681318681318686,0.00015541752933057282,9.082125603864736e-05
43.75000000000001,0.00015558316080055215,9.082125603864736e-05
43.81868131868132,0.0001557487922705314,9.082125603864736e-05
43.88736263736264,0.00015591442374051075,9.082125603864736e-05
43.956043956043956,0.00015608005521049,9.082125603864736e-05
44.02472527472528,0.0001562456866804693,9.082125603864736e-05
44.0934065934066,0.0001564113181504486,9.082125603864736e-05
44.16208791208791,0.00015657694962042785,9.082125603864736e-05
44.23076923076923,0.00015674258109040718,9.082125603864736e-05
44.299450549450555,0.0001569082125603865,9.120772946859907e-05
44.36813186813187,0.0001569082125603865,9.120772946859907e-05
44.43681318681319,0.0001565217391304348,9.120772946859907e-05
44.50549450549451,0.00015690821256038648,9.120772946859907e-05
44.574175824175825,0.0001565217391304348,9.120772946859907e-05
44.642857142857146,0.0001569082125603865,9.120772946859907e-05
44.71153846153847,0.00015690821256038648,9.120772946859907e-05
44.78021978021978,0.0001565217391304348,9.120772946859907e-05
44.8489010989011,0.0001569082125603865,9.159420289855068e-05
44.91758241758242,0.0001569082125603865,9.159420289855068e-05
44.98626373626374,0.0001569082125603865,9.159420289855068e-05
45.05494505494506,0.0001569082125603865,9.159420289855068e-05
45.12362637362638,0.00015729468599033817,9.159420289855068e-05
45.19230769230769,0.00015768115942028986,9.159420289855068e-05
45.260989010989015,0.00015768115942028986,9.19806763285024e-05
45.329670329670336,0.00015768115942028986,9.19806763285024e-05
45.39835164835165,0.00015768115942028986,9.19806763285024e-05
45.46703296703297,0.00015806763285024155,9.19806763285024e-05
45.53571428571429,0.00015806763285024155,9.198067632850378e-05
45.604395604395606,0.00015806763285024155,0.00010535265700483093
45.67307692307693,0.00015806763285024155,0.00011872463768116084
45.74175824175825,0.00015806763285024155,0.00013209661835748932
45.81043956043956,0.00015806763285024155,0.00014546859903381642
45.87912087912088,0.00015806763285024155,0.00015884057971014354
45.947802197802204,0.00015806763285024157,0.0001455458937198054
46.01648351648352,0.00015845410628019326,0.00013225120772946861
46.08516483516484,0.00015845410628019326,0.00011895652173912908
46.15384615384616,0.00015845410628019326,0.00010566183574879091
46.222527472527474,0.00015845410628019326,9.236714975845411e-05
46.291208791208796,0.00015877616747181968,9.236714975845415e-05
46.35989010989012,0.00015909822866344607,9.275362318840578e-05
46.42857142857143,0.0001594202898550725,9.236714975845411e-05
46.49725274725275,0.00015974235104669892,9.275362318840583e-05
46.56593406593407,0.0001600644122383253,9.275362318840583e-05
46.63461538461539,0.0001603864734299517,9.275362318840583e-05
46.70329670329671,0.00016038647342995167,9.314009661835754e-05
46.77197802197803,0.00016000000000000004,9.314009661835754e-05
46.84065934065934,0.0001603864734299517,9.314009661835754e-05
46.909340659340664,0.00016,9.314009661835754e-05
46.978021978021985,0.00016000000000000004,9.314009661835754e-05
47.0467032967033,0.0001603864734299517,9.314009661835754e-05
47.11538461538462,0.0001603864734299517,9.314009661835754e-05
47.18406593406594,0.0001603864734299517,9.314009661835758e-05
47.252747252747255,0.0001603864734299517,9.352657004830915e-05
47.32142857142858,0.0001607729468599033,9.35265700483091e-05
47.3901098901099,0.00016000000000000012,9.314009661835746e-05
47.45879120879121,0.00016115942028985508,9.236714975845411e-05
47.52747252747253,0.00016038647342995167,9.314009661835758e-05
47.59615384615385,0.00016,9.352657004830915e-05
47.66483516483517,0.00016,9.352657004830915e-05
47.73351648351649,0.0001603864734299517,9.352657004830919e-05
47.8021978021978,0.0001603864734299517,9.391304347826086e-05
47.870879120879124,0.0001603864734299517,9.391304347826086e-05
47.939560439560445,0.0001603864734299517,9.391304347826086e-05
48.00824175824176,0.0001603864734299517,9.391304347826086e-05
48.07692307692308,0.0001603864734299517,9.391304347826086e-05
48.1456043956044,0.00016038647342995178,9.429951690821258e-05
48.214285714285715,0.00016115942028985508,9.429951690821258e-05
48.282967032967036,0.00016193236714975848,9.429951690821258e-05
48.35164835164836,0.00016270531400966188,9.468599033816429e-05
48.42032967032967,0.00016309178743961354,9.468599033816429e-05
48.48901098901099,0.00016309178743961354,9.468599033816433e-05
48.557692307692314,0.00016309178743961354,9.507246376811595e-05
48.62637362637363,0.00016309178743961354,9.507246376811595e-05
48.69505494505495,0.00016309178743961357,9.545893719806761e-05
48.76373626373627,0.00016347826086956523,9.545893719806761e-05
48.832417582417584,0.00016347826086956523,9.545893719806761e-05
48.901098901098905,0.00016386473429951692,9.545893719806761e-05
48.969780219780226,0.00016386473429951692,9.545893719806761e-05
49.03846153846154,0.00016386473429951692,9.545893719806761e-05
49.10714285714286,0.0001642512077294686,9.584541062801933e-05
49.17582417582418,0.0001642512077294686,9.584541062801933e-05
49.244505494505496,0.0001642512077294686,9.584541062801933e-05
49.31318681318682,0.00016463768115942032,9.584541062801933e-05
49.38186813186814,0.00016502415458937204,9.584541062801937e-05
49.45054945054945,0.00016541062801932367,9.623188405797104e-05
49.519230769230774,0.00016541062801932367,9.623188405797104e-05
49.587912087912095,0.00016541062801932367,9.623188405797106e-05
49.65659340659341,0.00016541062801932367,9.634782608695648e-05
49.72527472527473,0.0001657971014492754,9.646376811594204e-05
49.79395604395605,0.00016618357487922704,9.657971014492753e-05
49.862637362637365,0.00016618357487922704,9.669565217391307e-05
49.931318681318686,0.00016618357487922704,9.681159420289857e-05
50.00000000000001,0.00016618357487922704,9.692753623188407e-05
50.06868131868132,0.00016618357487922704,9.70434782608696e-05
50.13736263736264,0.00016618357487922645,9.71594202898551e-05
50.20604395604396,0.0001605475040257643,9.72753623188406e-05
50.27472527472528,0.00015491143317230275,9.739130434782608e-05
50.3434065934066,0.00014927536231884,9.739130434782608e-05
50.41208791208792,0.0001436392914653778,9.739130434782608e-05
50.48076923076923,0.0001380032206119163,9.739130434782608e-05
50.549450549450555,0.0001323671497584535,9.739130434782612e-05
50.618131868131876,0.0001267310789049913,9.77777777777778e-05
50.68681318681319,0.00012109500805152981,9.77777777777778e-05
50.75549450549451,0.00011545893719806703,9.816425120772945e-05
50.82417582417583,0.00010982286634460488,9.816425120772945e-05
50.892857142857146,0.00010418679549114332,9.816425120772945e-05
50.96153846153847,9.855072463768117e-05,9.816425120772945e-05
51.03021978021978,9.855072463768117e-05,9.816425120772945e-05
51.0989010989011,0.00010314009661835746,9.816425120772945e-05
51.16758241758242,0.00010772946859903433,9.828019323671496e-05
51.23626373626374,0.00011231884057971014,9.83961352657005e-05
51.30494505494506,0.00011690821256038643,9.851207729468599e-05
51.37362637362638,0.0001214975845410633,9.862801932367155e-05
51.44230769230769,0.00012608695652173912,9.874396135265703e-05
51.510989010989015,0.00013067632850241546,9.885990338164252e-05
51.579670329670336,0.0001352657004830923,9.897584541062803e-05
51.64835164835165,0.00013985507246376815,9.90917874396135e-05
51.71703296703297,0.00014444444444444493,9.920772946859907e-05
51.78571428571429,0.00014903381642512127,9.932367149758454e-05
51.854395604395606,0.00015362318840579712,9.932367149758454e-05
51.92307692307693,0.0001582125603864739,9.932367149758454e-05
51.99175824175825,0.00016280193236715024,9.932367149758459e-05
52.06043956043956,0.0001673913043478261,9.97101449275362e-05
52.12912087912088,0.00017198067632850242,9.971014492753625e-05
52.197802197802204,0.00017198067632850242,0.00010009661835748792
52.26648351648352,0.00017198067632850242,0.00010009661835748792
52.33516483516484,0.00017198067632850242,0.00010009661835748792
52.40384615384616,0.00017198067632850242,0.00010009661835748796
52.472527472527474,0.00017198067632850242,0.00010048309178743963
52.541208791208796,0.0001727536231884058,0.00010086956521739134
52.60989010989012,0.00017275362318840582,0.00010125603864734297
52.67857142857143,0.0001731400966183575,0.0001008695652173913
52.74725274725275,0.00017314009661835753,0.0001008695652173913
52.81593406593407,0.00017352657004830917,0.0001008695652173913
52.88461538461539,0.00017352657004830917,0.0001008695652173913
52.95329670329671,0.00017352657004830917,0.0001008695652173913
53.02197802197803,0.0001735265700483092,0.00010086956521739134
53.09065934065934,0.00017391304347826088,0.00010125603864734301
53.159340659340664,0.00017429951690821254,0.00010164251207729471
53.228021978021985,0.00017391304347826088,0.00010202898550724639
53.2967032967033,0.00017391304347826088,0.00010202898550724639
53.36538461538462,0.00017429951690821265,0.00010164251207729459
53.43406593406594,0.00017507246376811605,0.0001008695652173915
53.502747252747255,0.00017623188405797104,0.00010280193236714976
53.57142857142858,0.00017507246376811613,0.00010396135265700489
53.6401098901099,0.0001770048309178745,0.00010434782608695665
53.70879120879121,0.00017777777777777779,0.00010512077294685989
53.77747252747253,0.00017932367149758462,0.00010512077294685993
53.846153846153854,0.00018009661835748802,0.00010550724637681177
53.91483516483517,0.000181256038647343,0.00010705314009661835
53.98351648351649,0.00018086956521739134,0.0001055072463768116
54.05219780219781,0.000181256038647343,0.0001055072463768116
54.120879120879124,0.000181256038647343,0.0001055072463768116
54.189560439560445,0.00018164251207729466,0.00010550724637681164
54.258241758241766,0.000181256038647343,0.00010589371980676332
54.32692307692308,0.000181256038647343,0.00010589371980676332
54.3956043956044,0.00018125603864734298,0.00010628019323671498
54.46428571428572,0.00018086956521739134,0.00010628019323671498
54.532967032967036,0.000181256038647343,0.00010628019323671498
54.60164835164836,0.000181256038647343,0.00010628019323671498
54.67032967032967,0.000181256038647343,0.00010628019323671498
54.73901098901099,0.0001817874396135266,0.00010628019323671494
54.807692307692314,0.00018231884057971022,0.00010589371980676335
54.87637362637363,0.00018285024154589375,0.00010615136876006439
54.94505494505495,0.00018338164251207735,0.0001064090177133656
55.01373626373627,0.00018391304347826093,0.00010666666666666667
55.082417582417584,0.00018444444444444443,0.00010692431561996782
55.151098901098905,0.0001849758454106281,0.00010718196457326897
55.219780219780226,0.0001855072463768116,0.0001074396135265701
55.28846153846154,0.0001851207729468599,0.00010769726247987114
55.35714285714286,0.00018512077294685994,0.00010795491143317235
55.42582417582418,0.00018550724637681162,0.00010821256038647344
55.494505494505496,0.00018550724637681162,0.00010821256038647344
55.56318681318682,0.00018550724637681165,0.00010821256038647344
55.63186813186814,0.00018589371980676328,0.00010821256038647344
55.70054945054945,0.00018589371980676328,0.00010821256038647344
55.769230769230774,0.000186280193236715,0.00010821256038647349
55.837912087912095,0.00018628019323671503,0.0001085990338164251
55.90659340659341,0.00018666666666666666,0.0001085990338164251
55.97527472527473,0.0001866666666666667,0.00010859903381642515
56.04395604395605,0.00018705314009661837,0.00010898550724637682
56.112637362637365,0.00018705314009661837,0.00010898550724637682
56.181318681318686,0.00018743961352657006,0.00010898550724637682
56.25000000000001,0.0001874396135265701,0.00010898550724637686
56.31868131868132,0.00018782608695652175,0.00010937198067632853
56.38736263736264,0.00018782608695652178,0.00010937198067632858
56.45604395604396,0.00018821256038647344,0.0001097584541062802
56.52472527472528,0.00018821256038647344,0.0001097584541062802
56.5934065934066,0.00018821256038647344,0.0001097584541062802
56.66208791208792,0.00018821256038647346,0.0001097584541062802
56.73076923076923,0.00018859903381642513,0.0001097584541062802
56.799450549450555,0.00018859903381642513,0.00011014492753623191
56.868131868131876,0.00018859903381642515,0.00011014492753623191
56.93681318681319,0.0001889855072463768,0.00011014492753623191
57.00549450549451,0.00018859903381642515,0.00011053140096618357
57.07417582417583,0.00018894256575416,0.00011053140096618357
57.142857142857146,0.00018928609769189482,0.00011053140096618357
57.21153846153847,0.00018962962962962965,0.00011053140096618357
57.28021978021979,0.00018997316156736451,0.00011053140096618358
57.3489010989011,0.00019031669350509932,0.00011070316693505099
57.41758241758242,0.00019066022544283418,0.00011087493290391847
57.486263736263744,0.000191003757380569,0.00011104669887278589
57.55494505494506,0.00019134728931830382,0.00011121846484165329
57.62362637362638,0.00019169082125603868,0.00011139023081052067
57.6923076923077,0.00019203435319377354,0.00011156199677938809
57.760989010989015,0.00019237788513150835,0.00011173376274825549
57.829670329670336,0.00019272141706924318,0.00011190552871712292
57.89835164835166,0.00019306494900697802,0.00011207729468599038
57.96703296703297,0.00019340848094471288,0.00011207729468599038
58.03571428571429,0.0001937520128824477,0.00011207729468599038
58.104395604395606,0.0001940955448201825,0.00011207729468599038
58.17307692307693,0.00019443907675791735,0.00011246376811594204
58.24175824175825,0.0001947826086956522,0.00011246376811594208
58.31043956043956,0.00019516908212560387,0.0001128502415458937
58.37912087912088,0.0001947826086956522,0.00011323671497584537
58.447802197802204,0.00019516908212560387,0.0001128502415458937
58.51648351648352,0.00019516908212560387,0.0001128502415458937
58.58516483516484,0.00019478260869565218,0.00011323671497584541
58.65384615384616,0.0001947826086956522,0.00011323671497584545
58.722527472527474,0.00019516908212560387,0.00011362318840579713
58.791208791208796,0.0001947826086956523,0.00011323671497584541
58.85989010989012,0.00019594202898550727,0.00011323671497584541
58.92857142857143,0.00019594202898550727,0.00011323671497584541
58.99725274725275,0.0001951690821256038,0.00011362318840579709
59.06593406593407,0.00019439613526570069,0.00011323671497584537
59.13461538461539,0.00019632850241545894,0.0001128502415458937
59.20329670329671,0.00019632850241545894,0.00011478260869565225
59.27197802197803,0.00019632850241545896,0.00011555555555555555
59.34065934065934,0.00019671497584541065,0.00011516908212560388
59.409340659340664,0.00019516908212560428,0.00011555555555555563
59.478021978021985,0.00019903381642512102,0.00011594202898550742
59.5467032967033,0.00020135265700483093,0.00011748792270531406
59.61538461538462,0.00020289855072463768,0.00011826086956521738
59.68406593406594,0.0002028985507246378,0.00011826086956521746
59.752747252747255,0.00020405797101449277,0.00011903381642512081
59.82142857142858,0.00020869565217391305,0.00011980676328502413
59.8901098901099,0.00020869565217391305,0.00011980676328502417
59.95879120879121,0.00020869565217391305,0.00012019323671497585
60.02747252747253,0.00020869565217391297,0.0001217391304347826
60.096153846153854,0.00020792270531400984,0.00012173913043478256
60.16483516483517,0.00020946859903381643,0.00012135265700483094
60.23351648351649,0.0002090821256038648,0.00012173913043478256
60.30219780219781,0.0002094685990338164,0.00012135265700483094
60.370879120879124,0.00020908212560386477,0.00012135265700483094
60.439560439560445,0.00020908212560386477,0.0001217391304347826
60.508241758241766,0.00020908212560386474,0.0001217391304347826
60.57692307692308,0.00020869565217391305,0.0001217391304347826
60.6456043956044,0.00020869565217391305,0.0001217391304347826
60.71428571428572,0.00020869565217391305,0.0001217391304347826
60.782967032967036,0.00020869565217391305,0.0001217391304347826
60.85164835164836,0.00020908212560386477,0.00012135265700483098
60.92032967032968,0.00020908212560386474,0.0001217391304347826
60.98901098901099,0.00020869565217391308,0.00012173913043478263
61.057692307692314,0.0002090821256038648,0.00012197101449275366
61.126373626373635,0.00020946859903381645,0.0001222028985507247
61.19505494505495,0.00020985507246376817,0.0001224347826086957
61.26373626373627,0.00021024154589371983,0.00012266666666666668
61.33241758241759,0.00021062801932367155,0.0001228985507246377
61.401098901098905,0.00021101449275362323,0.0001228985507246377
61.469780219780226,0.00021140096618357487,0.0001228985507246377
61.53846153846155,0.0002110144927536232,0.0001228985507246377
61.60714285714286,0.0002110144927536232,0.0001228985507246377
61.67582417582418,0.0002110144927536232,0.0001228985507246377
61.744505494505496,0.0002110144927536232,0.0001228985507246377
61.81318681318682,0.00021101449275362323,0.0001228985507246377
61.88186813186814,0.00021140096618357492,0.00012289855072463772
61.95054945054945,0.00021178743961352658,0.0001232850241545894
62.019230769230774,0.00021178743961352658,0.00012289855072463772
62.087912087912095,0.00021178743961352658,0.00012328502415458938
62.15659340659341,0.00021178743961352658,0.0001228985507246377
62.22527472527473,0.0002117874396135266,0.00012301449275362318
62.29395604395605,0.00021217391304347827,0.00012313043478260873
62.362637362637365,0.00021217391304347827,0.00012324637681159422
62.431318681318686,0.00021217391304347827,0.00012336231884057971
62.50000000000001,0.0002121739130434783,0.0001234782608695652
62.56868131868132,0.00021256038647342996,0.0001235942028985507
62.63736263736264,0.00021256038647342996,0.00012371014492753625
62.70604395604396,0.00021256038647342996,0.00012382608695652174
62.77472527472528,0.00021256038647342996,0.00012394202898550729
62.8434065934066,0.00021256038647342998,0.00012405797101449278
62.91208791208792,0.00021294685990338162,0.00012405797101449278
62.98076923076923,0.00021256038647342996,0.00012405797101449278
63.049450549450555,0.00021294685990338164,0.00012405797101449278
63.118131868131876,0.00021294685990338167,0.00012405797101449278
63.18681318681319,0.00021333333333333333,0.00012405797101449278
63.25549450549451,0.00021333333333333333,0.0001240579710144928
63.32417582417583,0.00021333333333333336,0.00012444444444444444
63.392857142857146,0.0002135265700483092,0.00012444444444444444
63.46153846153847,0.00021371980676328507,0.00012444444444444444
63.53021978021979,0.0002139130434782609,0.00012444444444444444
63.5989010989011,0.0002141062801932367,0.00012444444444444444
63.66758241758242,0.0002142995169082126,0.00012444444444444447
63.736263736263744,0.00021449275362318845,0.00012483091787439615
63.80494505494506,0.00021468599033816428,0.00012483091787439615
63.87362637362638,0.0002148792270531401,0.00012483091787439615
63.9423076923077,0.00021507246376811597,0.00012483091787439615
64.01098901098902,0.00021526570048309183,0.00012483091787439615
64.07967032967034,0.00021545893719806766,0.00012483091787439615
64.14835164835165,0.0002156521739130435,0.00012483091787439615
64.21703296703298,0.00021584541062801934,0.00012521739130434787
64.28571428571429,0.00021603864734299517,0.00012521739130434787
64.3543956043956,0.00021603864734299517,0.00012560386473429953
64.42307692307693,0.00021565217391304357,0.00012560386473429945
64.49175824175825,0.00021603864734299517,0.00012521739130434787
64.56043956043956,0.00021603864734299517,0.00012521739130434787
64.62912087912089,0.00021603864734299517,0.00012560386473429953
64.6978021978022,0.00021603864734299517,0.00012560386473429953
64.76648351648352,0.00021603864734299517,0.00012560386473429953
64.83516483516485,0.00021603864734299526,0.00012560386473429953
