time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C,reference_C
251.0,55.23738074588031,54.99773055796473,54.64440589765828,54.81014744145707,55.2702391277413,54.87762359063313,55.008673026886385
252.0,55.24492627927147,55.046776525007225,54.62948829141371,54.81786643538595,55.27347292776608,54.86990459670425,55.008673026886385
253.0,55.252838748415506,55.09582249204973,54.586470078057246,54.81786643538595,55.27670672779086,54.86990459670425,55.02315698178665
254.0,55.26328641003403,55.14486845909222,54.677016478751085,54.819904596704255,55.27994052781564,54.86990459670425,55.008673026886385
255.0,55.27373407165254,55.17823070251518,54.727233304423244,54.82556374674762,55.28317432784041,54.86990459670425,55.008673026886385
256.0,55.28418173327106,55.14882914137034,54.74848222029488,54.83122289679098,55.286408127865194,54.87129228100607,55.008673026886385
257.0,55.29462939488958,55.164787510841286,54.74180398959237,54.835212489158714,55.289641927889974,54.887250650477014,55.008673026886385
258.0,55.305077056508104,55.14084995663487,54.7071986123157,54.84718126626193,55.29287572791476,54.89921942758023,55.008673026886385
259.0,55.31552471812663,55.23365134431917,54.71370338248049,54.85255854293148,55.296109527939535,54.965004336513445,55.008673026886385
260.0,55.325972379745146,55.25672159583695,54.71899392888118,54.857762359063315,55.29934332796432,55.044232437120556,54.991326973113615
261.0,55.33642004136367,55.26886383347788,54.73113616652212,54.86990459670425,55.302577127989096,55.12346053772767,54.991326973113615
262.0,55.34686770298219,54.62168256721597,54.74692107545533,54.86990459670425,55.30581092801388,55.20268863833478,54.991326973113615
263.0,55.35559410234172,54.51925411968777,54.77701647875109,54.86990459670425,55.30904472803866,55.28191673894189,54.991326973113615
264.0,55.35559410234172,54.51465741543799,55.00728534258457,54.87892454466609,55.31227852806344,55.361144839549006,54.991326973113615
265.0,55.35559410234172,54.551604509973984,55.210754553339115,54.887250650477014,55.31551232808822,55.36405030355594,55.00563746747615
266.0,55.34657415437988,54.542584562012145,55.17762359063313,54.904596704249784,55.318746128113,55.3225498699046,54.98907198612316
267.0,55.256027753686034,54.55767562879445,55.139895923677365,54.904596704249784,55.32090199479619,55.28104943625325,54.981526452732
268.0,55.165481352992195,54.62185602775369,55.1429314830876,54.904596704249784,55.298897286581585,55.23954900260191,55.00416305290547
269.0,55.07493495229835,54.645916449840996,55.11682567215958,54.904596704249784,55.26009168628423,55.19804856895056,55.008673026886385
270.0,54.98438855160451,54.647802833188784,54.82914137033825,54.904596704249784,55.22128608598687,55.15654813529922,55.01474414570686
271.0,54.89384215091067,54.64968921653657,55.09054640069383,54.904596704249784,55.18248048568951,55.115047701647875,55.01465741543799
272.0,54.803295750216826,54.65157559988436,55.26747614917606,54.904596704249784,55.143674885392144,55.07354726799653,55.010186864306554
273.0,54.71274934952299,54.65346198323215,55.229575021682564,54.9,55.112749349522986,55.03204683434519,55.01224473704959
274.0,54.66175195143105,54.655348366579936,55.22671292281006,54.891205550737205,55.112749349522986,55.008673026886385,55.01430260979264
