object_index,noise_seed,C_th_scale,K_cool_scale,K_node_scale,load_input_scale,coolant_offset_C,single_hotspot_rmse_C,single_mean_node_rmse_C,single_maximum_absolute_error_C,single_q95_absolute_error_C,single_hotspot_position_accuracy,bank_hotspot_rmse_C,bank_mean_node_rmse_C,bank_maximum_absolute_error_C,bank_q95_absolute_error_C,bank_hotspot_position_accuracy,hotspot_improvement_percent
22,8,0.8874554024428061,1.1381592085702306,0.9321258901548262,0.9613818623137096,3.794611664725008,0.06294160548702254,0.06565131471344597,0.25,0.12478790943100224,0.8688524590163934,0.058059279330671565,0.05470233780577548,0.25,0.10482098227943057,0.8852459016393442,7.756913918183466
22,9,0.8874554024428061,1.1381592085702306,0.9321258901548262,0.9613818623137096,3.794611664725008,0.0577224288778501,0.06719770039468434,0.25,0.12597996639717055,0.8688524590163934,0.05859170686773962,0.057124921841404774,0.25,0.10188455967475818,0.8852459016393442,-1.505962252089306
23,0,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.19620860090056846,0.30247420364690464,0.7363075208182153,0.6297847069402608,0.9180327868852459,0.18608696797813387,0.27986325661048356,0.6572621353593959,0.5637440977356009,0.9180327868852459,5.158608173126863
23,1,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.2138043249602741,0.31504111526774814,0.7799747961582,0.6534313745279008,0.9180327868852459,0.20299836115384085,0.29109171363858644,0.7031743292161536,0.5944260987042725,0.9016393442622951,5.054137145467501
23,2,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.20789100732261445,0.30802314291297855,0.7522094942796542,0.6417549675023495,0.9016393442622951,0.19579001620407765,0.28434411104291585,0.6778734678973777,0.5757154098501062,0.9016393442622951,5.8208343277484556
23,3,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.22821598514828748,0.3229950741789663,0.7391118602976547,0.6446408117747069,0.9180327868852459,0.220215921451485,0.3010692910325958,0.6577152669064645,0.5693321486530138,0.8852459016393442,3.505479115148
23,4,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.18594552661532032,0.29338159969835576,0.7181356865035937,0.5982765825186249,0.9016393442622951,0.17461120344567918,0.26981947529636346,0.6378817835703927,0.5347104312068568,0.9016393442622951,6.095507311175772
23,5,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.19073733511626298,0.2991611552344796,0.7425522281400845,0.6308698442156029,0.9180327868852459,0.18231484483267643,0.2759153518168015,0.6636063002955908,0.5666618791810635,0.9344262295081968,4.415753359693666
23,6,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.20483233074951165,0.3040882088407452,0.7504412723087057,0.6104094436458866,0.9180327868852459,0.1926196180652289,0.2800799458693396,0.6704685696635337,0.5460604837792303,0.9344262295081968,5.962297377369404
23,7,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.19768410824235338,0.30147441853127527,0.7359996127701507,0.6362713371462533,0.9180327868852459,0.18602701184013645,0.2780539299192926,0.6544904836808243,0.5579872140337884,0.9016393442622951,5.896830304601806
23,8,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.19956296647687097,0.3036215077402979,0.7419046998337251,0.6449852276227674,0.9180327868852459,0.18891651596530182,0.2795345577687086,0.6616322373935617,0.5707185994744307,0.9180327868852459,5.334882869063312
23,9,1.1019301245878226,0.8142534702872353,1.1723722041817113,0.9092857732643552,0.29560731269105567,0.21322354774451677,0.30986993441489635,0.7755681492185644,0.6474541441452772,0.9016393442622951,0.20139541764695224,0.28563855794348303,0.6821708266366286,0.582912524328087,0.9016393442622951,5.54729072969789
24,0,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.41796767589793926,0.6021500691428868,1.4797212286495167,1.2933140635260045,0.8688524590163934,0.21270289593767422,0.22395690612144525,0.46691761255809894,0.4234211719546167,0.6229508196721312,49.11020440020517
24,1,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.42438618722954036,0.5956163969317225,1.4313474160958393,1.233757850067744,0.8524590163934426,0.20870704407774476,0.22866820630240756,0.5327046437770377,0.4510519832870217,0.5573770491803278,50.821433317559865
24,2,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.42773733420836846,0.6015744901982296,1.4609279791539436,1.2778306357054334,0.8852459016393442,0.2065423893645407,0.22357506072942843,0.4888415053056647,0.419845043647274,0.5409836065573771,51.71279828851101
24,3,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.42775040262814523,0.6084763834884113,1.4835771397791007,1.2874917137792852,0.8852459016393442,0.20115630504188872,0.21667124840760713,0.47046519986250246,0.40989463769483764,0.4918032786885246,52.97343876102456
24,4,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.41572660332258443,0.5863660641358182,1.4147495356358917,1.2295304108842104,0.8852459016393442,0.22134912917471108,0.24285797683200952,0.5372095814704139,0.459648236587735,0.5081967213114754,46.75608262602466
24,5,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.42738882658466887,0.6062000594625878,1.4440946692914096,1.2708188987432083,0.8688524590163934,0.2032251542314309,0.21962042196813825,0.5012532439499964,0.422447252822208,0.5245901639344263,52.44958651459493
24,6,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.4191006087699794,0.5987206385176074,1.4569701447623586,1.2571710768410866,0.8852459016393442,0.20800738690945617,0.22606748252996495,0.4989792452473978,0.4258698338185539,0.4918032786885246,50.368149662216396
24,7,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.43315273003516885,0.6055198640117182,1.448741617496026,1.2464152070348662,0.8524590163934426,0.20468674132555487,0.2222414919967997,0.4868519748927653,0.4294721396852368,0.5737704918032787,52.74490332568473
24,8,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.41761098423122217,0.593649242250965,1.45029050098249,1.2648730272376554,0.8852459016393442,0.21741554099230329,0.2339694929694718,0.503736090252751,0.43017954000684855,0.5245901639344263,47.93826091702488
24,9,1.1427407830268208,0.8967800412582598,0.878029875279521,1.0111477149634127,2.3724354575686535,0.4154543318807167,0.594315387729966,1.427239377803815,1.2243149958748079,0.8524590163934426,0.21068445601525998,0.22939371753116783,0.5436296456765035,0.4707657523252081,0.4918032786885246,49.28817926593416
25,0,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,1.009004473367379,1.401100922934469,3.3910786541055558,2.926749174094438,0.8688524590163934,0.3405134923790153,0.46227138733709083,1.1379939449066612,0.9647401228957536,0.8688524590163934,66.25252896623837
25,1,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,0.9909795461067653,1.3884670312483371,3.360699255110063,2.9335882650017786,0.819672131147541,0.3230169891114617,0.4500263130642323,1.104858486822053,0.9485988635981415,0.8524590163934426,67.40427283484408
25,2,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,1.0035543436185153,1.397097869100107,3.3396839735994206,2.922053624278264,0.8688524590163934,0.3348482378740193,0.45846052825029815,1.0849407096146066,0.9560567064924725,0.8688524590163934,66.63377125481246
25,3,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,1.0105724144895982,1.4010018066299863,3.331972708427962,2.9457465650336574,0.8360655737704918,0.34367814457556156,0.46269015979812694,1.082203259376577,0.9636669205387136,0.8524590163934426,65.99173501592755
25,4,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,1.0222900810964537,1.4078140811393556,3.3415472473754804,2.935896979442205,0.8688524590163934,0.35370896888620723,0.4703420529266473,1.0938146855121857,0.9469029408913827,0.8360655737704918,65.40033250573674
25,5,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,1.0101540232095805,1.4018783061263456,3.3499525906665895,2.9341990298708707,0.8688524590163934,0.34213095162521606,0.46356089441242954,1.1028288543977283,0.9670191020066057,0.8688524590163934,66.13081334486426
25,6,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,1.0070072152028837,1.4028520547605001,3.360008000655519,2.9357063619141104,0.8688524590163934,0.33829688228483584,0.4645407567847016,1.1048974921122436,0.9572531799871712,0.8688524590163934,66.40571416197068
25,7,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,0.9981174903975185,1.3955367092931936,3.3437022440790045,2.91938065296502,0.8524590163934426,0.3300268470130819,0.45729262202379617,1.095719505624821,0.9349138666562028,0.8524590163934426,66.93507025093383
25,8,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,1.0033632103404928,1.3927365918353347,3.336476723368122,2.9393813887929214,0.8360655737704918,0.33569048517364936,0.4541613174224708,1.0936656993567624,0.9591342444567332,0.8524590163934426,66.54347282080114
25,9,1.0780299983457662,0.7681160930706387,1.027423626503002,1.051534576495815,4.346802216767312,0.9923778683639232,1.3872322734112825,3.3180199553023186,2.911321831571546,0.8852459016393442,0.32422935501513606,0.4478767005728725,1.0663937328491215,0.9414028050018673,0.8852459016393442,67.32803447645658
26,0,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.20974964872590585,0.25588441232701864,0.5723792137258812,0.4999041145329983,0.5573770491803278,0.17854145930027915,0.21450118793807205,0.6044866461865936,0.4548587322296697,0.8032786885245902,14.878780305567311
26,1,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.18442763784156585,0.2276050070327634,0.5673288974322972,0.4598651097640698,0.6065573770491803,0.18196248512339439,0.22402409689239017,0.5871873213179981,0.4638417658633729,0.8524590163934426,1.3366503779054935
26,2,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.1997830160484026,0.24171172581556155,0.5919989302869837,0.49600712953774606,0.639344262295082,0.19629180953803946,0.23087531989089916,0.6278888347433949,0.4950481760895997,0.819672131147541,1.747499151538138
26,3,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.1913596214893596,0.23866622667777412,0.5466869959492371,0.4591027001392902,0.6065573770491803,0.18324427330797305,0.21485083028937557,0.577905763261839,0.45106270027354484,0.7868852459016393,4.240888500000397
26,4,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.17759572136086826,0.22236878070204458,0.543027030670288,0.45406646621995617,0.639344262295082,0.1889289903286899,0.21973181423348048,0.5857316845084881,0.45540930742887864,0.7868852459016393,-6.381498879014563
26,5,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.19350492744588563,0.2337356744830582,0.5285206059552223,0.45439724800060627,0.6065573770491803,0.18147925271213702,0.19900176674239084,0.6354116994485182,0.44771041938795564,0.8524590163934426,6.214660728529318
26,6,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.2080171947205369,0.24854101647717092,0.5503295455606576,0.46789398164718676,0.6721311475409836,0.16549156863018055,0.21266816561623725,0.5850877480618735,0.4785016191851258,0.819672131147541,20.44332255681454
26,7,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.1831055329073632,0.22872302714838433,0.5445956568769788,0.46984182597584834,0.639344262295082,0.19125485348473328,0.22952388566840018,0.5894196247676646,0.4756420617208278,0.7868852459016393,-4.450614051893774
26,8,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.21470175995719853,0.25437217556661135,0.6021323762773818,0.5044331085304009,0.5901639344262295,0.19812560419419306,0.2411028052508956,0.6424647910945822,0.5012809862646449,0.7704918032786885,7.720549550366975
26,9,0.9476642060188456,1.1350763186993373,1.1837846423593243,1.0411883283849115,0.03939661506213632,0.20283618213442522,0.24616502510731222,0.6053330494871787,0.5067043587797031,0.6229508196721312,0.20327557448717076,0.24648145422839438,0.6388187813294621,0.49420931924010886,0.8688524590163934,-0.21662424727277713
27,0,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.1449398452457493,0.18201038938521877,0.3813560005732839,0.33601121538636824,0.9508196721311475,0.14633482567476183,0.16949891640487316,0.3143542300226585,0.28915027782339847,0.9016393442622951,-0.9624547526232776
27,1,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.1369906121551913,0.17358477553089804,0.371439921042402,0.3144937183652019,0.8688524590163934,0.13424769199156097,0.1606840285232903,0.31387680266450246,0.2766865384606149,0.8688524590163934,2.0022687105908883
27,2,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.127639561043355,0.16067439595981825,0.37332153537253987,0.3133664706572873,0.8852459016393442,0.127618694510231,0.148928165968071,0.3045914944231001,0.2565058515767675,0.8688524590163934,0.016348013855132255
27,3,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.11075889351445874,0.14878522587680357,0.3611076784618632,0.29805122166791026,0.8852459016393442,0.11050981121344788,0.13515815270813542,0.29073524234334513,0.24964649138629086,0.8688524590163934,0.22488695318930485
27,4,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.1224554747623451,0.16624197343238034,0.3478085013704799,0.2972209089581284,0.9344262295081968,0.119107376688406,0.15706188450404515,0.29265028453849595,0.2510176979348202,0.9016393442622951,2.7341350645505273
27,5,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.10693049607809754,0.153426389102284,0.32840995842575893,0.2947241056076493,0.9016393442622951,0.10776465009185036,0.1405707228699151,0.279530514742099,0.25,0.8688524590163934,-0.7800899129314718
27,6,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.12658452755802505,0.16286475755641772,0.40391618128261086,0.3253301499013731,0.9180327868852459,0.12324268215331498,0.1484378052139196,0.33415784056388276,0.2785031677022943,0.9180327868852459,2.640010962775999
27,7,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.12583868465684614,0.16500444950830634,0.3891603821078178,0.3180752660960437,0.9180327868852459,0.1236493856538097,0.1514512692452072,0.32531888172616164,0.26892391005813465,0.8852459016393442,1.7397662801439104
27,8,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.10931436490477098,0.14906178946052143,0.35040946617262136,0.2876875642937605,0.9344262295081968,0.10980494507846975,0.13575858288425255,0.2791894560621344,0.24987546631714252,0.9016393442622951,-0.44877923786698676
27,9,1.0264690772681755,0.9922154297397803,0.9399428357505366,0.9458414980367842,2.7413514970921025,0.13041947799637998,0.1642230439148971,0.36604052360829087,0.3114979443928832,0.9672131147540983,0.1323468694776387,0.15200142936557848,0.30308893676614446,0.2599413554296021,0.9508196721311475,-1.4778402052124653
28,0,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5489753304381099,0.555868234512322,1.2836659590518877,1.122797624081838,0.19672131147540983,0.07329483860882416,0.08141407917856315,0.25,0.1525550235298482,0.8852459016393442,86.64879193199243
28,1,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5552955500964605,0.5590488145200583,1.292706515334089,1.1262643953102014,0.26229508196721313,0.08092845138682887,0.08400222164997885,0.25,0.16022395939482123,0.8688524590163934,85.42605800230693
28,2,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5525313645311665,0.5591352315986703,1.2581758903586078,1.1012006016218379,0.21311475409836064,0.07662109139134943,0.08816039972754514,0.26967827314891935,0.14141240088062262,0.7704918032786885,86.13271638319321
28,3,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5665954972984112,0.5754432720231868,1.3153327148988225,1.1292513872212369,0.18032786885245902,0.08465851146966769,0.10127745580254292,0.25,0.16660520596720546,0.819672131147541,85.05838611966938
28,4,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5388991745250911,0.5457063093779481,1.298511732438179,1.121239311759797,0.21311475409836064,0.06907158294093088,0.07568330367385506,0.25,0.15196281064787628,0.819672131147541,87.1828374942677
28,5,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5633422381509963,0.5690024707703657,1.2772501050821674,1.1353531335809521,0.18032786885245902,0.08366492942358039,0.09281168591961383,0.25,0.1706836785865903,0.8360655737704918,85.1484721440051
28,6,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5746304080628152,0.5773367673272696,1.318571258904413,1.1566193852512274,0.29508196721311475,0.0971927623712218,0.10487781439207247,0.2618818369698701,0.1906208617385417,0.8688524590163934,83.08603912924197
28,7,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5646105418811436,0.5698233460298207,1.299723934886849,1.1291385425860354,0.22950819672131148,0.08825992310279206,0.09369369333493133,0.25,0.16517862173310507,0.8524590163934426,84.36799943395819
28,8,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.562728990680607,0.5651058604810927,1.2966436753160764,1.148266923048597,0.22950819672131148,0.08758545672142248,0.09445051293464127,0.28410762681249224,0.17661615739919798,0.8032786885245902,84.43558832547617
28,9,1.0138222078369037,1.0682066958420728,1.0715355178156671,0.8533039463021823,0.6629465689834704,0.5510011547185113,0.5606010844505167,1.255211672070665,1.1105594628319895,0.18032786885245902,0.07238761051558791,0.08562285591255228,0.25,0.13884872012495036,0.8688524590163934,86.86253016065486
29,0,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.10175042955243314,0.15292375764754215,0.40127010698727617,0.32069289825277997,0.8852459016393442,0.09847445119668569,0.13677613581742668,0.3245322701697688,0.26946828677931767,0.9016393442622951,3.219621155564075
29,1,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.08553699841474983,0.13660191053017948,0.36656896408437234,0.2683438403630916,0.9016393442622951,0.08239712834882819,0.12070087814475905,0.2794926406136895,0.22684274196891183,0.8852459016393442,3.67077419609362
29,2,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.0810119207090979,0.1359889032775558,0.33816018233891043,0.27378393676541335,0.8852459016393442,0.08038308089208902,0.12018130802737166,0.2543850651133823,0.22032028946077561,0.8852459016393442,0.7762312157329982
29,3,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.07181456040149223,0.1259954643887956,0.37689308955556555,0.2768567631028845,0.8852459016393442,0.06938039351995462,0.10835675493194134,0.2891465572429368,0.23086140549927597,0.8852459016393442,3.389517206439697
29,4,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.092838953464258,0.13944658542281935,0.3851962266521056,0.29384607437835375,0.8852459016393442,0.0889374409639086,0.12132069020892419,0.2984525855732727,0.24838931172233034,0.8852459016393442,4.2024520470832725
29,5,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.07193852802460951,0.12505616223484367,0.3493898888379974,0.2626614032702037,0.9016393442622951,0.07207937718010314,0.10988811593010027,0.2731238100834332,0.21367729297479915,0.8852459016393442,-0.19579098900306538
29,6,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.07661012980338254,0.1214312362676795,0.3365468602930477,0.27094741783229925,0.9016393442622951,0.07302906547099977,0.10480857442819741,0.25466800625716246,0.21706720729100654,0.8852459016393442,4.674400554565638
29,7,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.09129401848303866,0.13383831495344045,0.38773453571425165,0.30103855734361823,0.8852459016393442,0.08575053200663225,0.11556531939021199,0.30154262962586387,0.24402760711540025,0.8852459016393442,6.0721245143090234
29,8,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.0905319191129164,0.1427041329405445,0.3711462507232426,0.29429769280545914,0.8688524590163934,0.08894705497864723,0.12692201128198333,0.29545824313557034,0.25,0.8524590163934426,1.750613650741724
29,9,1.136924750993827,0.8058253495979185,0.8955989288585394,0.9206878220471302,-2.1321349675610537,0.09544281743182238,0.14727506419378422,0.35814180785516925,0.2973589862542142,0.8524590163934426,0.08984410085124749,0.12978041870576956,0.28266281552005523,0.24707149316137703,0.8360655737704918,5.866042863386997
30,0,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.337557834472912,0.3617500208337742,0.8350133148759227,0.726827337812442,0.5245901639344263,0.11567267751622509,0.13576459846297997,0.3003217764748385,0.2555177718521819,0.9016393442622951,65.73248619844803
30,1,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.3189496964431735,0.34844062461996267,0.8292461978073504,0.7108826168546089,0.39344262295081966,0.13629896856746335,0.14948576421237286,0.3184219103401702,0.2842874421911817,0.9344262295081968,57.26631187067224
30,2,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.34359301402038367,0.36965366303417285,0.8189371864319384,0.7065723651667526,0.4918032786885246,0.11214730452199977,0.1311553145901935,0.32093712557401943,0.2588957727545889,0.9016393442622951,67.36042354011695
30,3,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.33460267590319276,0.3652758069163544,0.8256579878277819,0.7107059677962255,0.3770491803278688,0.1272260318973455,0.13570578641495867,0.31114154713899467,0.2703119559144114,0.9016393442622951,61.976983132629066
30,4,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.33347191240104357,0.3606235457761074,0.8550888009630171,0.7418925381552683,0.45901639344262296,0.11970928701828819,0.1420320245538804,0.2763764592414404,0.24943178590361445,0.9180327868852459,64.10213797127173
30,5,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.33726281063350405,0.3637516385895506,0.8221099829302361,0.7137840676121372,0.4262295081967213,0.11591410674277129,0.13470344467648634,0.31269017223532103,0.25873933792754833,0.9508196721311475,65.63092547172876
30,6,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.33568329413254877,0.3649909301504159,0.8411027540714784,0.7424837186991525,0.4426229508196721,0.11659023484415383,0.1339560402924221,0.282422478690151,0.2433155179369294,0.9344262295081968,65.26778755986686
30,7,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.32703598822782565,0.3566692462423517,0.8200836897603523,0.6969265021012576,0.4262295081967213,0.12355350010459494,0.14222390288377065,0.31620520371989613,0.2752135425867479,0.9180327868852459,62.22021289640977
30,8,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.3418660534097635,0.3686399237002036,0.8409944764497723,0.728048340397227,0.47540983606557374,0.10918443704213983,0.12767744564676128,0.3021509393522308,0.2511297550498341,0.9180327868852459,68.06221736462659
30,9,1.0192413760656915,1.0853788434737746,1.198738932097033,0.8928519807166035,1.704992658191669,0.3415818637335748,0.37064317159759286,0.8455694831007534,0.7371497074173805,0.45901639344262296,0.11743721313298772,0.1315073302753045,0.302909555007453,0.25,0.8688524590163934,65.61959939870059
31,0,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.1340104847717656,0.11821933042375238,0.34089625826794645,0.2351849837720735,0.7868852459016393,0.12284108144948637,0.11694412500823224,0.3011217810925686,0.24315745399436678,0.7704918032786885,8.334723466825707
31,1,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.11454735963270246,0.10858783523513665,0.26103375443526744,0.20960482650857276,0.7540983606557377,0.1038461583623787,0.10721029356598649,0.25,0.21488432339428698,0.7049180327868853,9.342163193143248
31,2,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.13252194139252543,0.11859747139279282,0.2992386308050854,0.22872635419161896,0.8032786885245902,0.12129827042036861,0.11628790280143014,0.25,0.22115059320459382,0.7704918032786885,8.46929259730107
31,3,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.11375498345665767,0.10343203332023651,0.2511207419097303,0.20163335026348791,0.7868852459016393,0.1020709738740189,0.10159726598233396,0.25,0.19700100523901798,0.7213114754098361,10.271206788132108
31,4,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.13797683088205476,0.12011591405662957,0.2950005330815344,0.2217099023254008,0.8360655737704918,0.1276715942884227,0.11868932035502788,0.2857131675543769,0.2276203703126214,0.7868852459016393,7.46881670477065
31,5,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.12082750116578393,0.11123906510483289,0.273882501109604,0.2224751125218106,0.819672131147541,0.10911425400542835,0.10864179000405556,0.2629419150862162,0.22252241915109758,0.7540983606557377,9.694189689716563
31,6,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.10610852842130408,0.09967681602232693,0.25,0.2066996880115028,0.7704918032786885,0.09537753129789518,0.09701143867714195,0.25,0.19595397651460902,0.7377049180327869,10.113227733025813
31,7,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.10868583066755635,0.10079594715726742,0.25,0.19980865380382226,0.819672131147541,0.09669156371621067,0.0989922192498815,0.25,0.19879074595773863,0.7704918032786885,11.035722759513378
31,8,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.12475846293904788,0.11224818872160686,0.27919137921610115,0.20630001384312777,0.7868852459016393,0.11319635087433465,0.10973147384796476,0.25,0.19991814916767228,0.7704918032786885,9.267597397670755
31,9,1.0820340444397387,0.862103738805996,1.2200049595323592,0.8782809732392427,-0.9179903347712344,0.11952654115118337,0.11054283707126475,0.25,0.20995637995760605,0.819672131147541,0.10897690765060727,0.10890497284027018,0.25,0.2087145947428212,0.7377049180327869,8.82618487824589
32,0,1.074519833957646,1.0992332059703958,1.1786649073847746,0.9057760533131509,-1.8952772127989055,0.8004885929557825,0.7725558308340433,1.760628509136751,1.5496783514590335,0.14754098360655737,0.26698653115573695,0.2890658415236345,0.6390651955346485,0.5666311233040887,0.639344262295082,66.64705362385035
32,1,1.074519833957646,1.0992332059703958,1.1786649073847746,0.9057760533131509,-1.8952772127989055,0.7783796050425698,0.7527376814560848,1.737898883911413,1.5199930888735227,0.14754098360655737,0.2440683577677666,0.26884461256004283,0.6159905397587337,0.5341125413317656,0.5245901639344263,68.64404511800917
32,2,1.074519833957646,1.0992332059703958,1.1786649073847746,0.9057760533131509,-1.8952772127989055,0.7937429188608949,0.7663822442007414,1.7292132133303113,1.5278953974686844,0.16393442622950818,0.25466805102219675,0.28185488225038063,0.6087720844005418,0.5391987877753707,0.5573770491803278,67.91554986245768
