object_index,noise_seed,final_max_probability,mean_entropy
30,2,0.9996001223935618,0.2040358813272688
30,3,0.9996001599083468,0.17805835589395816
30,4,0.9996001597459918,0.14884602061348062
30,5,0.999600159932571,0.15879594020082194
30,6,0.9996001599022707,0.19042464803642306
30,7,0.9996001599359383,0.18871121948205613
30,8,0.9996001599360038,0.17462134856790396
30,9,0.9927135924596423,0.21902945078442684
31,0,0.9709485157737261,0.41013804092611394
31,1,0.9995916096628634,0.5121529495753347
31,2,0.9848092169068504,0.6367818711055832
31,3,0.9985019890740887,0.39562413157196846
31,4,0.9570372417185706,0.6757596937374195
31,5,0.9930026488832536,0.4924276515386899
31,6,0.9597319263031504,0.6517593662052993
31,7,0.9974474681045802,0.4118159549778179
31,8,0.9991523920701618,0.5813841964043831
31,9,0.9996001309666608,0.47592427038293444
32,0,0.9996001599360256,0.11649318060219636
32,1,0.9996001599360256,0.10620978979210205
32,2,0.9996001599360256,0.11902321433538121
32,3,0.9996001599360256,0.09763766436235839
32,4,0.9996001599360256,0.10399117173186151
32,5,0.9996001599360256,0.11525714564672353
32,6,0.9996001599360256,0.09850057279024407
32,7,0.9996001599360256,0.10861201371999156
32,8,0.9996001599360256,0.10362069309573198
32,9,0.9996001599360256,0.10867887599549268
33,0,0.9993439890936634,0.6490125257533055
33,1,0.9996001406956185,0.6615629656061268
33,2,0.9693385580817817,0.7590989262007286
33,3,0.9996001443918523,0.6962386696691091
33,4,0.9996001364690816,0.5817839205336875
33,5,0.9995785615726016,0.681999794368802
33,6,0.9994743962158344,0.7264534865572593
33,7,0.9996001410925126,0.6632979669521167
33,8,0.9984813627482572,0.689159371540486
33,9,0.9990984855836302,0.6637966080891181
34,0,0.9996001599360256,0.10303752421105347
34,1,0.9996001599360256,0.09813511162639771
34,2,0.9996001599360256,0.1093291550469825
34,3,0.9996001599360256,0.11435638877167024
34,4,0.9996001599360256,0.09246943106855701
34,5,0.9996001599360256,0.09570499780848692
34,6,0.9996001599360256,0.10714515337518728
34,7,0.9996001599360256,0.1065439363442335
34,8,0.9996001599360256,0.11482354460311647
34,9,0.9996001599360256,0.10711573957896865
35,0,0.974026725989425,0.3605224555575811
35,1,0.9993163187480409,0.398382890279854
35,2,0.9985847712601473,0.30757800541320407
35,3,0.9996001514832977,0.3341396411011431
35,4,0.9377633567938692,0.331548957059928
35,5,0.9996001574037435,0.34197381540806004
35,6,0.7612342229492483,0.28519079756867244
35,7,0.9996001550961711,0.28916169622038923
35,8,0.9996001492078767,0.34769279334669384
35,9,0.9985793457088479,0.39682888275681116
36,0,0.9996001599360256,0.07579115596940514
36,1,0.9996001599360256,0.07391230124413137
36,2,0.9996001599360256,0.07698327671881094
36,3,0.9996001599360256,0.08206374100285757
36,4,0.9996001599360256,0.07832723378706521
36,5,0.9996001599360256,0.07745028678969611
36,6,0.9996001599360256,0.08015741346716672
36,7,0.9996001599360256,0.07999691368718896
36,8,0.9996001599360256,0.0860857837059522
36,9,0.9996001599360256,0.07540153788535962
37,0,0.9996001599360256,0.12869835390782253
37,1,0.9996001599360256,0.13454250522628158
37,2,0.9996001599360255,0.12222079098150372
37,3,0.9996001599360256,0.17037443565363858
37,4,0.9996001599360256,0.12963661811976473
37,5,0.9996001599360256,0.15261364031991653
37,6,0.9996001599360246,0.12308198426346362
37,7,0.9996001599360256,0.1339556052293047
37,8,0.9996001599360256,0.16157447963538976
37,9,0.9996001599360256,0.15774632112809792
38,0,0.9996001599360256,0.1029656964362358
38,1,0.9996001599360256,0.08039402812923863
38,2,0.9996001599360256,0.08283859941658143
38,3,0.9996001599360256,0.0813132103069494
38,4,0.9996001599360256,0.10653975598539529
38,5,0.9996001599360256,0.08372718222005422
38,6,0.9996001599360256,0.08751261301655085
38,7,0.9996001599360256,0.09780402919024973
38,8,0.9996001599360256,0.09087755564124522
38,9,0.9996001599360256,0.08812331384673913
39,0,0.9996001117958242,0.4109916657970489
39,1,0.999270020161426,0.6345611886097391
39,2,0.9995779265575444,0.49951856148074464
39,3,0.9982397049818401,0.6310687787312904
39,4,0.9989862721932783,0.5416791761488914
39,5,0.999600092382834,0.22447027335156042
39,6,0.9990912192328945,0.4749257770304839
39,7,0.9992672337178687,0.5500514549739548
39,8,0.9969193665289124,0.5931878986057892
39,9,0.9926691873326031,0.6290438360492734
40,0,0.9996001599359211,0.13606502921821637
40,1,0.9996001599360246,0.15698830680768133
40,2,0.9996001599359224,0.13600036184096273
40,3,0.9996001599346865,0.14566270395724537
40,4,0.9996001475781424,0.13969317986116517
40,5,0.9996001596367177,0.14961487639637813
40,6,0.9996001595912398,0.1296248267329874
40,7,0.9996001599307072,0.14259598196681775
40,8,0.9996001599249735,0.1614558676738306
40,9,0.9996001599360246,0.15078939070737676
41,0,0.9996001599360256,0.10638398256433929
41,1,0.9996001599360256,0.10450868613452499
41,2,0.9996001599360256,0.09825769550639397
41,3,0.9996001599360256,0.09505416499060589
41,4,0.9996001599360256,0.1245480142458706
41,5,0.9996001599360256,0.12201266255898265
41,6,0.9996001599360256,0.10450351386320149
41,7,0.9996001599360256,0.11993893972466854
41,8,0.9996001599360256,0.10268931751665762
41,9,0.9996001599360256,0.110155305380039
42,0,0.9933898489196181,0.7675886163982716
42,1,0.996170285327971,0.7517429554499054
42,2,0.9823707521198125,0.7136364375147685
42,3,0.9685803095620239,0.7524006537064174
42,4,0.9922393109873606,0.7208431155835234
42,5,0.9828297669905408,0.585791164961876
42,6,0.8749815951894461,0.5488249395088126
42,7,0.8041015762165309,0.7777659462028542
42,8,0.9770236112991524,0.6847805767619869
42,9,0.9907169993830758,0.6625645475729404
43,0,0.9996001599360256,0.10734941364316794
