time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C
380.0,55.455064935064925,55.061229437229436,54.86324675324675,55.047012987012984,55.06974025974026,55.38805194805201
381.0,54.616883116883116,55.09378701298701,54.7868051948052,55.05194805194805,55.074675324675326,54.95725324675325
382.0,54.62012987012987,55.04075324675324,54.78162337662337,55.05194805194805,55.074675324675326,54.95731168831169
383.0,55.24075324675324,55.02597402597402,54.837396103896104,55.05194805194805,55.076422077922075,55.481506493506494
384.0,55.416506493506496,54.74535064935065,54.94854545454545,55.05267532467533,55.0754025974026,54.964285714285715
385.0,55.44831168831169,54.73081168831169,55.14675324675325,55.0551948051948,55.06817532467532,54.979642857142856
386.0,55.38961038961039,54.73120779220779,55.15784415584415,55.05844155844156,55.04898961038961,54.99672077922078
387.0,55.20685281385281,54.89041558441562,55.14485714285714,55.05752597402597,55.03896103896104,55.00091558441559
388.0,54.99174025974026,55.234701298701296,54.967220779220774,55.05844155844156,55.03542532467532,55.00963636363637
389.0,54.91233766233766,55.19805194805195,54.96003896103896,55.06381168831169,55.02561444805195,55.01623376623377
390.0,54.91233766233766,55.31318181818182,55.11383116883117,55.064935064935064,55.01580357142857,55.02928571428571
391.0,54.976092907092905,55.37038311688312,55.143025974025974,55.06818181818182,55.01298701298701,55.03896103896104
392.0,55.06061738261739,55.35345454545455,55.1068051948052,55.06818181818182,55.015298701298704,55.03896103896104
393.0,55.145141858141855,55.34021590909091,54.902064935064935,55.066227272727275,55.01634675324675,55.04287012987013
394.0,55.22966633366634,55.326408008658014,54.91209090909091,55.0717012987013,55.03902077922078,55.035441558441555
395.0,55.314190809190805,55.312600108225105,54.92555194805195,55.074675324675326,55.0551948051948,55.01948051948052
396.0,55.344181818181816,55.29879220779221,55.031766233766234,55.077922077922075,55.05342857142857,55.01828571428571
397.0,55.39007142857143,55.287097402597404,55.029779220779226,55.074214285714284,55.05844155844156,55.01392857142857
398.0,55.392857142857146,55.311129870129875,54.856584415584415,55.074675324675326,55.074571428571424,54.99787012987013
399.0,55.392857142857146,55.26875324675325,54.84703896103896,55.077922077922075,55.10064935064935,54.99990909090909
400.0,55.38214285714285,55.19350649350649,54.85194805194806,55.07857142857143,55.10454545454545,54.98701298701299
401.0,55.342154714850366,55.15268181818182,54.87551298701299,55.08404545454546,55.107142857142854,54.98376623376623
402.0,55.33608808582722,54.93104081632654,54.77736363636363,55.08116883116883,55.10853246753246,54.98515584415584
403.0,55.33002145680406,54.7030547309833,54.82153246753247,55.08441558441559,55.106305194805195,54.99842857142857
404.0,55.323954827780916,54.54906493506493,54.95974025974026,55.08748051948052,55.09163636363637,55.003246753246756
405.0,55.317888198757764,54.61016233766234,55.15055194805195,55.08766233766234,55.064935064935064,55.01707792207792
406.0,55.31182156973461,55.32485714285714,54.98718181818182,55.08322077922078,55.05844155844156,55.033662337662335
407.0,55.30575494071146,55.42538311688312,54.91548701298701,55.08117532467533,55.05897077922078,55.029233766233766
408.0,55.299688311688314,54.84563636363633,54.81594805194805,55.08664935064935,55.042982683982686,55.041194805194806
409.0,55.29362168266516,54.68530519480519,54.70454545454545,55.09090909090909,55.02922077922078,55.054376623376626
410.0,55.26279220779221,54.81418831168831,54.688116883116884,55.090714285714284,55.02941558441559,55.06798701298701
411.0,55.187331168831165,54.92681818181818,54.710110389610385,55.09090909090909,55.032467532467535,55.073438311688314
412.0,55.10196289424861,54.85137662337662,54.84246753246754,55.0895064935065,55.02922077922078,55.053792207792206
413.0,54.88518923933209,54.701298701298704,54.913324675324674,55.08766233766234,55.04182792207792,55.04678571428571
414.0,54.668415584415584,54.80635064935065,55.202129870129866,55.08766233766234,55.057816017316014,55.03444155844156
415.0,54.63948051948052,55.371785714285714,55.27253246753247,55.089253246753245,55.064935064935064,55.032402597402594
416.0,54.736597402597404,55.16348051948052,55.282467532467535,55.09358441558442,55.07715324675324,55.01509090909091
417.0,54.83452597402597,55.1431948051948,55.27407142857143,55.09090909090909,55.10505974025974,55.013883116883115
418.0,54.78802597402597,55.07461038961039,55.20414285714286,55.09090909090909,55.116883116883116,55.005337662337666
419.0,54.863564935064936,55.006089981447126,55.193837662337664,55.09090909090909,55.116883116883116,54.99025974025974
420.0,54.94676948051948,54.95805194805195,55.22311688311689,55.09090909090909,55.116883116883116,54.99324675324675
421.0,55.08521185064935,54.862605519480525,55.20572727272727,55.09090909090909,55.116883116883116,54.99222727272727
422.0,55.223654220779224,54.810740259740264,54.963740259740256,55.09090909090909,55.115935064935066,55.00094805194805
423.0,55.27040909090909,54.8051948051948,54.94812337662338,55.09090909090909,55.18356493506493,55.00966883116883
424.0,55.270545454545456,54.84628571428571,55.10046753246753,55.09090909090909,55.08415584415584,55.02163636363636
425.0,55.265097402597405,54.93076298701298,54.99107142857143,55.09090909090909,55.07029220779221,55.02922077922078
426.0,55.017909090909065,55.10637476808905,54.964636363636366,55.09090909090909,55.061805194805196,55.03896103896104
427.0,54.80248701298701,55.049066790352505,54.99548701298701,55.09090909090909,55.049560064935065,55.0413051948052
428.0,54.850149350649346,54.991758812615956,55.17425974025974,55.08766233766234,55.02922077922078,55.04545454545455
429.0,54.87784415584416,54.98112987012987,55.19805194805195,55.09415584415584,55.02597402597402,55.059051948051945
430.0,54.87987012987013,54.995324675324675,55.22402597402598,55.093441558441555,55.03175324675325,55.06818181818182
431.0,54.86537012987013,55.26623376623377,55.16277922077922,55.09090909090909,55.02922077922078,55.055415584415584
432.0,54.856259740259745,55.274909090909084,55.109896103896105,55.09041558441559,55.00802077922078,55.054701298701296
433.0,54.8402922077922,55.377857142857145,55.11038961038961,55.08441558441559,54.96616103896103,55.043259740259735
434.0,54.542649350649356,55.43367532467532,54.95355844155845,55.08441558441559,55.064935064935064,55.02783116883117
435.0,54.479837662337665,55.51194805194805,54.797792207792206,55.08441558441559,55.061688311688314,55.01555194805195
436.0,54.47436363636364,55.47891774891775,54.95477922077923,55.08441558441559,55.07657142857143,55.00683116883117
437.0,54.64993181818181,55.46438311688311,55.222857142857144,55.08441558441559,55.10484090909091,54.990551948051944
438.0,55.386837662337676,55.44984848484849,55.27938961038961,55.08441558441559,55.107142857142854,54.98938961038961
439.0,55.568629870129875,55.435313852813856,55.21783116883117,55.087512987012985,55.11024025974026,54.97447402597403
440.0,55.584545454545456,55.42857142857143,55.2687012987013,55.08116883116883,55.11038961038961,54.97519480519481
441.0,55.56811038961039,55.40461363636364,55.247883116883116,55.08222727272727,55.10608441558441,54.98701298701299
442.0,55.539,55.260720779220776,55.15557142857143,55.08116883116883,55.07929220779221,55.00003896103896
443.0,55.493941558441556,55.21103896103896,55.02072077922078,55.08116883116883,55.0551948051948,55.005512987012985
444.0,55.40737662337663,55.201298701298704,54.86462337662337,55.07592207792208,55.04994805194805,55.01623376623377
445.0,55.32650599400599,55.16090909090909,54.848457792207796,55.08094155844156,55.054558441558434,55.03560064935065
446.0,55.272168831168834,55.17611688311688,54.81976623376624,55.077922077922075,55.03014025974026,55.032467532467535
447.0,55.21783166833167,55.16558441558441,54.854990259740255,55.07935714285714,55.00974025974026,55.048701298701296
448.0,55.163494505494505,55.189974025974024,54.78979220779221,55.077922077922075,55.01581818181818,55.048701298701296
449.0,55.10915734265735,55.26298701298701,54.73051948051948,55.077922077922075,55.01034415584416,55.04930519480519
450.0,55.071892393320965,55.2775974025974,54.77272727272727,55.077922077922075,55.008116883116884,55.04707792207792
451.0,55.10926716141002,55.242753246753246,54.83698051948052,55.074675324675326,55.01483658008658,55.0397922077922
452.0,55.14664192949907,54.82101298701297,54.950389610389614,55.068597402597405,55.0337316017316,55.0198961038961
453.0,55.18401669758812,54.69511038961039,54.96360389610389,55.06818181818182,55.04688961038961,55.01117532467533
454.0,55.22139146567718,54.62488311688312,54.939974025974024,55.06818181818182,55.04545454545455,54.993506493506494
455.0,55.25876623376624,54.63818181818181,55.01425324675324,55.0712012987013,55.05775974025974,54.987467532467534
