curve,pixel_x,pixel_y,color_distance,data_x,data_y
experiment_middle_C,666,1794,43.18564576337837,377.9597915115413,56.05844155844156
experiment_middle_C,667,1794,37.92097045171708,378.33209233060313,56.05844155844156
experiment_middle_C,668,1794,40.65710270051225,378.70439314966495,56.05844155844156
experiment_middle_C,669,1794,44.14748010928823,379.0766939687268,56.05844155844156
experiment_middle_C,670,1794,48.43552415324934,379.44899478778854,56.05844155844156
experiment_middle_C,665,1795,37.589892258425,377.5874906924795,56.0551948051948
experiment_middle_C,666,1795,29.88310559496787,377.9597915115413,56.0551948051948
experiment_middle_C,667,1795,21.840329667841555,378.33209233060313,56.0551948051948
experiment_middle_C,668,1795,20.639767440550294,378.70439314966495,56.0551948051948
experiment_middle_C,669,1795,24.372115213907882,379.0766939687268,56.0551948051948
experiment_middle_C,670,1795,27.2213151776324,379.44899478778854,56.0551948051948
experiment_middle_C,671,1795,43.197222132910355,379.8212956068503,56.0551948051948
experiment_middle_C,664,1796,38.118237105091836,377.2151898734177,56.05194805194805
experiment_middle_C,665,1796,10.816653826391969,377.5874906924795,56.05194805194805
experiment_middle_C,666,1796,6.782329983125268,377.9597915115413,56.05194805194805
experiment_middle_C,667,1796,4.58257569495584,378.33209233060313,56.05194805194805
experiment_middle_C,668,1796,3.1622776601683795,378.70439314966495,56.05194805194805
experiment_middle_C,669,1796,5.0,379.0766939687268,56.05194805194805
experiment_middle_C,670,1796,5.744562646538029,379.44899478778854,56.05194805194805
experiment_middle_C,671,1796,28.460498941515414,379.8212956068503,56.05194805194805
experiment_middle_C,664,1797,33.71943060017473,377.2151898734177,56.048701298701296
experiment_middle_C,665,1797,1.7320508075688772,377.5874906924795,56.048701298701296
experiment_middle_C,666,1797,3.3166247903554,377.9597915115413,56.048701298701296
experiment_middle_C,667,1797,6.708203932499369,378.33209233060313,56.048701298701296
experiment_middle_C,668,1797,9.1104335791443,378.70439314966495,56.048701298701296
experiment_middle_C,669,1797,11.832159566199232,379.0766939687268,56.048701298701296
experiment_middle_C,670,1797,8.306623862918075,379.44899478778854,56.048701298701296
experiment_middle_C,671,1797,20.591260281974,379.8212956068503,56.048701298701296
experiment_middle_C,664,1798,28.600699292150182,377.2151898734177,56.04545454545455
experiment_middle_C,665,1798,9.273618495495704,377.5874906924795,56.04545454545455
experiment_middle_C,666,1798,10.816653826391969,377.9597915115413,56.04545454545455
experiment_middle_C,667,1798,11.874342087037917,378.33209233060313,56.04545454545455
experiment_middle_C,668,1798,15.165750888103101,378.70439314966495,56.04545454545455
experiment_middle_C,669,1798,19.949937343260004,379.0766939687268,56.04545454545455
experiment_middle_C,670,1798,17.029386365926403,379.44899478778854,56.04545454545455
experiment_middle_C,671,1798,15.748015748023622,379.8212956068503,56.04545454545455
experiment_middle_C,664,1799,29.223278392404914,377.2151898734177,56.04220779220779
experiment_middle_C,665,1799,4.123105625617661,377.5874906924795,56.04220779220779
experiment_middle_C,666,1799,6.708203932499369,377.9597915115413,56.04220779220779
experiment_middle_C,667,1799,8.602325267042627,378.33209233060313,56.04220779220779
experiment_middle_C,668,1799,10.04987562112089,378.70439314966495,56.04220779220779
experiment_middle_C,669,1799,14.7648230602334,379.0766939687268,56.04220779220779
experiment_middle_C,670,1799,12.36931687685298,379.44899478778854,56.04220779220779
experiment_middle_C,671,1799,15.748015748023622,379.8212956068503,56.04220779220779
experiment_middle_C,664,1800,32.77193921634788,377.2151898734177,56.03896103896104
experiment_middle_C,665,1800,4.58257569495584,377.5874906924795,56.03896103896104
experiment_middle_C,666,1800,2.449489742783178,377.9597915115413,56.03896103896104
experiment_middle_C,667,1800,4.0,378.33209233060313,56.03896103896104
experiment_middle_C,668,1800,6.164414002968976,378.70439314966495,56.03896103896104
experiment_middle_C,669,1800,6.082762530298219,379.0766939687268,56.03896103896104
experiment_middle_C,670,1800,4.58257569495584,379.44899478778854,56.03896103896104
experiment_middle_C,671,1800,22.561028345356956,379.8212956068503,56.03896103896104
experiment_middle_C,664,1801,36.4828726939094,377.2151898734177,56.035714285714285
experiment_middle_C,665,1801,8.602325267042627,377.5874906924795,56.035714285714285
experiment_middle_C,666,1801,6.4031242374328485,377.9597915115413,56.035714285714285
experiment_middle_C,667,1801,6.082762530298219,378.33209233060313,56.035714285714285
experiment_middle_C,668,1801,4.123105625617661,378.70439314966495,56.035714285714285
experiment_middle_C,669,1801,6.082762530298219,379.0766939687268,56.035714285714285
experiment_middle_C,670,1801,9.0,379.44899478778854,56.035714285714285
experiment_middle_C,671,1801,28.930952282978865,379.8212956068503,56.035714285714285
experiment_middle_C,664,1802,39.242833740697165,377.2151898734177,56.032467532467535
experiment_middle_C,665,1802,12.884098726725126,377.5874906924795,56.032467532467535
experiment_middle_C,666,1802,10.04987562112089,377.9597915115413,56.032467532467535
experiment_middle_C,667,1802,9.695359714832659,378.33209233060313,56.032467532467535
experiment_middle_C,668,1802,9.1104335791443,378.70439314966495,56.032467532467535
experiment_middle_C,669,1802,11.090536506409418,379.0766939687268,56.032467532467535
experiment_middle_C,670,1802,14.594519519326424,379.44899478778854,56.032467532467535
experiment_middle_C,671,1802,33.98529093593286,379.8212956068503,56.032467532467535
experiment_middle_C,664,1803,39.242833740697165,377.2151898734177,56.02922077922078
experiment_middle_C,665,1803,13.379088160259652,377.5874906924795,56.02922077922078
experiment_middle_C,666,1803,10.04987562112089,377.9597915115413,56.02922077922078
experiment_middle_C,667,1803,9.695359714832659,378.33209233060313,56.02922077922078
experiment_middle_C,668,1803,9.695359714832659,378.70439314966495,56.02922077922078
experiment_middle_C,669,1803,11.445523142259598,379.0766939687268,56.02922077922078
experiment_middle_C,670,1803,14.45683229480096,379.44899478778854,56.02922077922078
