curve,pixel_x,pixel_y,color_distance,data_x,data_y
experiment_middle_C,2597,1890,5.0990195135927845,940.2815013404826,56.3714859437751
experiment_middle_C,2598,1890,22.38302928559939,940.6166219839142,56.3714859437751
experiment_middle_C,2530,1891,15.524174696260024,917.828418230563,56.36746987951807
experiment_middle_C,2531,1891,15.652475842498529,918.1635388739946,56.36746987951807
experiment_middle_C,2532,1891,7.874007874011811,918.4986595174263,56.36746987951807
experiment_middle_C,2533,1891,4.123105625617661,918.8337801608579,56.36746987951807
experiment_middle_C,2534,1891,14.491376746189438,919.1689008042895,56.36746987951807
experiment_middle_C,2535,1891,4.123105625617661,919.5040214477212,56.36746987951807
experiment_middle_C,2536,1891,24.351591323771842,919.8391420911528,56.36746987951807
experiment_middle_C,2591,1891,36.61966684720111,938.2707774798928,56.36746987951807
experiment_middle_C,2592,1891,6.082762530298219,938.6058981233244,56.36746987951807
experiment_middle_C,2593,1891,8.94427190999916,938.9410187667561,56.36746987951807
experiment_middle_C,2594,1891,7.3484692283495345,939.2761394101876,56.36746987951807
experiment_middle_C,2595,1891,5.830951894845301,939.6112600536193,56.36746987951807
experiment_middle_C,2596,1891,8.306623862918075,939.9463806970509,56.36746987951807
experiment_middle_C,2597,1891,5.0990195135927845,940.2815013404826,56.36746987951807
experiment_middle_C,2598,1891,22.38302928559939,940.6166219839142,56.36746987951807
experiment_middle_C,2530,1892,16.0312195418814,917.828418230563,56.363453815261046
experiment_middle_C,2531,1892,12.24744871391589,918.1635388739946,56.363453815261046
experiment_middle_C,2532,1892,8.18535277187245,918.4986595174263,56.363453815261046
experiment_middle_C,2533,1892,4.0,918.8337801608579,56.363453815261046
experiment_middle_C,2534,1892,12.727922061357855,919.1689008042895,56.363453815261046
experiment_middle_C,2535,1892,4.0,919.5040214477212,56.363453815261046
experiment_middle_C,2536,1892,24.351591323771842,919.8391420911528,56.363453815261046
experiment_middle_C,2591,1892,37.64306044943742,938.2707774798928,56.363453815261046
experiment_middle_C,2592,1892,5.0990195135927845,938.6058981233244,56.363453815261046
experiment_middle_C,2593,1892,8.94427190999916,938.9410187667561,56.363453815261046
experiment_middle_C,2594,1892,7.3484692283495345,939.2761394101876,56.363453815261046
experiment_middle_C,2595,1892,5.830951894845301,939.6112600536193,56.363453815261046
experiment_middle_C,2596,1892,8.306623862918075,939.9463806970509,56.363453815261046
experiment_middle_C,2597,1892,5.0990195135927845,940.2815013404826,56.363453815261046
experiment_middle_C,2598,1892,22.38302928559939,940.6166219839142,56.363453815261046
experiment_middle_C,2530,1893,16.0312195418814,917.828418230563,56.359437751004016
experiment_middle_C,2531,1893,12.806248474865697,918.1635388739946,56.359437751004016
experiment_middle_C,2532,1893,8.18535277187245,918.4986595174263,56.359437751004016
experiment_middle_C,2533,1893,7.0,918.8337801608579,56.359437751004016
experiment_middle_C,2534,1893,15.165750888103101,919.1689008042895,56.359437751004016
experiment_middle_C,2535,1893,5.744562646538029,919.5040214477212,56.359437751004016
experiment_middle_C,2536,1893,21.633307652783937,919.8391420911528,56.359437751004016
experiment_middle_C,2591,1893,32.89376840679705,938.2707774798928,56.359437751004016
experiment_middle_C,2592,1893,5.0990195135927845,938.6058981233244,56.359437751004016
experiment_middle_C,2593,1893,8.94427190999916,938.9410187667561,56.359437751004016
experiment_middle_C,2594,1893,7.3484692283495345,939.2761394101876,56.359437751004016
experiment_middle_C,2595,1893,5.830951894845301,939.6112600536193,56.359437751004016
experiment_middle_C,2596,1893,8.306623862918075,939.9463806970509,56.359437751004016
experiment_middle_C,2597,1893,5.0990195135927845,940.2815013404826,56.359437751004016
experiment_middle_C,2598,1893,22.38302928559939,940.6166219839142,56.359437751004016
experiment_middle_C,2530,1894,14.491376746189438,917.828418230563,56.355421686746986
experiment_middle_C,2531,1894,15.652475842498529,918.1635388739946,56.355421686746986
experiment_middle_C,2532,1894,7.615773105863909,918.4986595174263,56.355421686746986
experiment_middle_C,2533,1894,7.3484692283495345,918.8337801608579,56.355421686746986
experiment_middle_C,2534,1894,16.0312195418814,919.1689008042895,56.355421686746986
experiment_middle_C,2535,1894,6.48074069840786,919.5040214477212,56.355421686746986
experiment_middle_C,2536,1894,20.149441679609886,919.8391420911528,56.355421686746986
experiment_middle_C,2591,1894,29.427877939124322,938.2707774798928,56.355421686746986
experiment_middle_C,2592,1894,3.1622776601683795,938.6058981233244,56.355421686746986
experiment_middle_C,2593,1894,8.94427190999916,938.9410187667561,56.355421686746986
experiment_middle_C,2594,1894,7.3484692283495345,939.2761394101876,56.355421686746986
experiment_middle_C,2595,1894,5.830951894845301,939.6112600536193,56.355421686746986
experiment_middle_C,2596,1894,8.306623862918075,939.9463806970509,56.355421686746986
experiment_middle_C,2597,1894,5.0990195135927845,940.2815013404826,56.355421686746986
experiment_middle_C,2598,1894,22.38302928559939,940.6166219839142,56.355421686746986
experiment_middle_C,2530,1895,10.488088481701515,917.828418230563,56.35140562248996
experiment_middle_C,2531,1895,19.72308292331602,918.1635388739946,56.35140562248996
experiment_middle_C,2532,1895,8.774964387392123,918.4986595174263,56.35140562248996
experiment_middle_C,2533,1895,10.04987562112089,918.8337801608579,56.35140562248996
experiment_middle_C,2534,1895,19.390719429665317,919.1689008042895,56.35140562248996
experiment_middle_C,2535,1895,7.874007874011811,919.5040214477212,56.35140562248996
experiment_middle_C,2536,1895,18.275666882497067,919.8391420911528,56.35140562248996
experiment_middle_C,2591,1895,36.27671429443411,938.2707774798928,56.35140562248996
experiment_middle_C,2592,1895,3.1622776601683795,938.6058981233244,56.35140562248996
experiment_middle_C,2593,1895,8.94427190999916,938.9410187667561,56.35140562248996
experiment_middle_C,2594,1895,7.3484692283495345,939.2761394101876,56.35140562248996
experiment_middle_C,2595,1895,5.830951894845301,939.6112600536193,56.35140562248996
experiment_middle_C,2596,1895,8.306623862918075,939.9463806970509,56.35140562248996
experiment_middle_C,2597,1895,5.0990195135927845,940.2815013404826,56.35140562248996
experiment_middle_C,2598,1895,22.38302928559939,940.6166219839142,56.35140562248996
experiment_middle_C,2530,1896,9.539392014169456,917.828418230563,56.34738955823293
experiment_middle_C,2531,1896,20.97617696340303,918.1635388739946,56.34738955823293
experiment_middle_C,2532,1896,13.490737563232042,918.4986595174263,56.34738955823293
experiment_middle_C,2533,1896,10.816653826391969,918.8337801608579,56.34738955823293
experiment_middle_C,2534,1896,21.2602916254693,919.1689008042895,56.34738955823293
experiment_middle_C,2535,1896,9.433981132056603,919.5040214477212,56.34738955823293
experiment_middle_C,2536,1896,15.556349186104045,919.8391420911528,56.34738955823293
experiment_middle_C,2591,1896,24.71841418861655,938.2707774798928,56.34738955823293
experiment_middle_C,2592,1896,3.0,938.6058981233244,56.34738955823293
experiment_middle_C,2593,1896,8.660254037844387,938.9410187667561,56.34738955823293
experiment_middle_C,2594,1896,7.3484692283495345,939.2761394101876,56.34738955823293
experiment_middle_C,2595,1896,5.744562646538029,939.6112600536193,56.34738955823293
experiment_middle_C,2596,1896,8.774964387392123,939.9463806970509,56.34738955823293
experiment_middle_C,2597,1896,5.0990195135927845,940.2815013404826,56.34738955823293
experiment_middle_C,2598,1896,22.38302928559939,940.6166219839142,56.34738955823293
experiment_middle_C,2529,1897,49.77951385861457,917.4932975871313,56.3433734939759
experiment_middle_C,2530,1897,5.477225575051661,917.828418230563,56.3433734939759
experiment_middle_C,2531,1897,20.615528128088304,918.1635388739946,56.3433734939759
experiment_middle_C,2532,1897,14.594519519326424,918.4986595174263,56.3433734939759
experiment_middle_C,2533,1897,10.770329614269007,918.8337801608579,56.3433734939759
experiment_middle_C,2534,1897,24.71841418861655,919.1689008042895,56.3433734939759
experiment_middle_C,2535,1897,9.273618495495704,919.5040214477212,56.3433734939759
experiment_middle_C,2536,1897,17.60681686165901,919.8391420911528,56.3433734939759
experiment_middle_C,2591,1897,23.345235059857504,938.2707774798928,56.3433734939759
experiment_middle_C,2592,1897,2.23606797749979,938.6058981233244,56.3433734939759
experiment_middle_C,2593,1897,8.660254037844387,938.9410187667561,56.3433734939759
experiment_middle_C,2594,1897,7.3484692283495345,939.2761394101876,56.3433734939759
experiment_middle_C,2595,1897,5.744562646538029,939.6112600536193,56.3433734939759
experiment_middle_C,2596,1897,8.774964387392123,939.9463806970509,56.3433734939759
experiment_middle_C,2597,1897,5.0990195135927845,940.2815013404826,56.3433734939759
experiment_middle_C,2598,1897,22.38302928559939,940.6166219839142,56.3433734939759
experiment_middle_C,2529,1898,48.47679857416329,917.4932975871313,56.33935742971887
experiment_middle_C,2530,1898,4.242640687119285,917.828418230563,56.33935742971887
experiment_middle_C,2531,1898,17.916472867168917,918.1635388739946,56.33935742971887
experiment_middle_C,2532,1898,11.224972160321824,918.4986595174263,56.33935742971887
experiment_middle_C,2533,1898,11.313708498984761,918.8337801608579,56.33935742971887
experiment_middle_C,2534,1898,15.652475842498529,919.1689008042895,56.33935742971887
experiment_middle_C,2535,1898,11.045361017187261,919.5040214477212,56.33935742971887
experiment_middle_C,2536,1898,25.337718918639855,919.8391420911528,56.33935742971887
experiment_middle_C,2591,1898,21.047565179849187,938.2707774798928,56.33935742971887
experiment_middle_C,2592,1898,2.23606797749979,938.6058981233244,56.33935742971887
experiment_middle_C,2593,1898,8.660254037844387,938.9410187667561,56.33935742971887
experiment_middle_C,2594,1898,7.3484692283495345,939.2761394101876,56.33935742971887
experiment_middle_C,2595,1898,5.744562646538029,939.6112600536193,56.33935742971887
experiment_middle_C,2596,1898,8.774964387392123,939.9463806970509,56.33935742971887
experiment_middle_C,2597,1898,5.0990195135927845,940.2815013404826,56.33935742971887
experiment_middle_C,2598,1898,22.38302928559939,940.6166219839142,56.33935742971887
experiment_middle_C,2529,1899,48.95916665957459,917.4932975871313,56.33534136546185
experiment_middle_C,2530,1899,4.58257569495584,917.828418230563,56.33534136546185
experiment_middle_C,2531,1899,13.92838827718412,918.1635388739946,56.33534136546185
experiment_middle_C,2532,1899,8.306623862918075,918.4986595174263,56.33534136546185
experiment_middle_C,2533,1899,11.74734012447073,918.8337801608579,56.33534136546185
experiment_middle_C,2534,1899,8.306623862918075,919.1689008042895,56.33534136546185
experiment_middle_C,2535,1899,17.11724276862369,919.5040214477212,56.33534136546185
experiment_middle_C,2536,1899,30.675723300355934,919.8391420911528,56.33534136546185
experiment_middle_C,2591,1899,19.4164878389476,938.2707774798928,56.33534136546185
experiment_middle_C,2592,1899,2.23606797749979,938.6058981233244,56.33534136546185
experiment_middle_C,2593,1899,8.660254037844387,938.9410187667561,56.33534136546185
experiment_middle_C,2594,1899,7.3484692283495345,939.2761394101876,56.33534136546185
experiment_middle_C,2595,1899,5.744562646538029,939.6112600536193,56.33534136546185
experiment_middle_C,2596,1899,8.774964387392123,939.9463806970509,56.33534136546185
experiment_middle_C,2597,1899,5.0990195135927845,940.2815013404826,56.33534136546185
experiment_middle_C,2598,1899,22.38302928559939,940.6166219839142,56.33534136546185
experiment_middle_C,2530,1900,7.0710678118654755,917.828418230563,56.33132530120482
experiment_middle_C,2531,1900,12.206555615733702,918.1635388739946,56.33132530120482
experiment_middle_C,2532,1900,12.36931687685298,918.4986595174263,56.33132530120482
experiment_middle_C,2533,1900,6.48074069840786,918.8337801608579,56.33132530120482
experiment_middle_C,2534,1900,16.431676725154983,919.1689008042895,56.33132530120482
experiment_middle_C,2535,1900,14.422205101855956,919.5040214477212,56.33132530120482
experiment_middle_C,2536,1900,41.6293165929973,919.8391420911528,56.33132530120482
experiment_middle_C,2591,1900,17.97220075561143,938.2707774798928,56.33132530120482
experiment_middle_C,2592,1900,3.4641016151377544,938.6058981233244,56.33132530120482
experiment_middle_C,2593,1900,8.660254037844387,938.9410187667561,56.33132530120482
experiment_middle_C,2594,1900,7.3484692283495345,939.2761394101876,56.33132530120482
experiment_middle_C,2595,1900,5.744562646538029,939.6112600536193,56.33132530120482
experiment_middle_C,2596,1900,8.774964387392123,939.9463806970509,56.33132530120482
experiment_middle_C,2597,1900,5.0990195135927845,940.2815013404826,56.33132530120482
experiment_middle_C,2598,1900,22.38302928559939,940.6166219839142,56.33132530120482
experiment_middle_C,2530,1901,9.433981132056603,917.828418230563,56.32730923694779
experiment_middle_C,2531,1901,5.196152422706632,918.1635388739946,56.32730923694779
experiment_middle_C,2532,1901,7.0710678118654755,918.4986595174263,56.32730923694779
experiment_middle_C,2533,1901,21.95449840010015,918.8337801608579,56.32730923694779
experiment_middle_C,2534,1901,12.409673645990857,919.1689008042895,56.32730923694779
experiment_middle_C,2535,1901,26.551836094703507,919.5040214477212,56.32730923694779
experiment_middle_C,2591,1901,16.09347693943108,938.2707774798928,56.32730923694779
experiment_middle_C,2592,1901,3.4641016151377544,938.6058981233244,56.32730923694779
experiment_middle_C,2593,1901,8.660254037844387,938.9410187667561,56.32730923694779
experiment_middle_C,2594,1901,7.3484692283495345,939.2761394101876,56.32730923694779
experiment_middle_C,2595,1901,5.744562646538029,939.6112600536193,56.32730923694779
experiment_middle_C,2596,1901,8.774964387392123,939.9463806970509,56.32730923694779
experiment_middle_C,2597,1901,5.0990195135927845,940.2815013404826,56.32730923694779
experiment_middle_C,2598,1901,22.38302928559939,940.6166219839142,56.32730923694779
experiment_middle_C,2530,1902,14.142135623730951,917.828418230563,56.32329317269076
experiment_middle_C,2531,1902,1.4142135623730951,918.1635388739946,56.32329317269076
experiment_middle_C,2532,1902,16.97056274847714,918.4986595174263,56.32329317269076
experiment_middle_C,2533,1902,32.37282811247729,918.8337801608579,56.32329317269076
experiment_middle_C,2534,1902,19.748417658131498,919.1689008042895,56.32329317269076
experiment_middle_C,2535,1902,31.464265445104548,919.5040214477212,56.32329317269076
experiment_middle_C,2591,1902,15.652475842498529,938.2707774798928,56.32329317269076
experiment_middle_C,2592,1902,3.4641016151377544,938.6058981233244,56.32329317269076
experiment_middle_C,2593,1902,8.660254037844387,938.9410187667561,56.32329317269076
experiment_middle_C,2594,1902,7.3484692283495345,939.2761394101876,56.32329317269076
experiment_middle_C,2595,1902,5.744562646538029,939.6112600536193,56.32329317269076
experiment_middle_C,2596,1902,8.774964387392123,939.9463806970509,56.32329317269076
experiment_middle_C,2597,1902,5.0990195135927845,940.2815013404826,56.32329317269076
experiment_middle_C,2598,1902,22.38302928559939,940.6166219839142,56.32329317269076
experiment_middle_C,2530,1903,14.142135623730951,917.828418230563,56.31927710843374
experiment_middle_C,2531,1903,3.0,918.1635388739946,56.31927710843374
experiment_middle_C,2532,1903,14.730919862656235,918.4986595174263,56.31927710843374
experiment_middle_C,2533,1903,30.083217912982647,918.8337801608579,56.31927710843374
experiment_middle_C,2591,1903,15.652475842498529,938.2707774798928,56.31927710843374
experiment_middle_C,2592,1903,3.4641016151377544,938.6058981233244,56.31927710843374
experiment_middle_C,2593,1903,8.660254037844387,938.9410187667561,56.31927710843374
experiment_middle_C,2594,1903,7.3484692283495345,939.2761394101876,56.31927710843374
experiment_middle_C,2595,1903,5.744562646538029,939.6112600536193,56.31927710843374
experiment_middle_C,2596,1903,8.48528137423857,939.9463806970509,56.31927710843374
experiment_middle_C,2597,1903,5.0990195135927845,940.2815013404826,56.31927710843374
experiment_middle_C,2598,1903,22.38302928559939,940.6166219839142,56.31927710843374
experiment_middle_C,2530,1904,14.177446878757825,917.828418230563,56.31526104417671
experiment_middle_C,2531,1904,4.242640687119285,918.1635388739946,56.31526104417671
experiment_middle_C,2532,1904,12.083045973594572,918.4986595174263,56.31526104417671
experiment_middle_C,2533,1904,46.281745861624536,918.8337801608579,56.31526104417671
experiment_middle_C,2591,1904,10.770329614269007,938.2707774798928,56.31526104417671
experiment_middle_C,2592,1904,4.123105625617661,938.6058981233244,56.31526104417671
experiment_middle_C,2593,1904,8.660254037844387,938.9410187667561,56.31526104417671
experiment_middle_C,2594,1904,7.3484692283495345,939.2761394101876,56.31526104417671
experiment_middle_C,2595,1904,5.744562646538029,939.6112600536193,56.31526104417671
