curve,data_x,data_y
experiment_middle_C,700.0,54.355421686746986
experiment_middle_C,700.3351206434317,54.36746987951807
experiment_middle_C,700.6702412868633,54.359437751004016
experiment_middle_C,701.005361930295,54.38353413654618
experiment_middle_C,701.3404825737265,54.37951807228916
experiment_middle_C,701.6756032171581,54.37550200803213
experiment_middle_C,702.0107238605898,54.407630522088354
experiment_middle_C,702.3458445040214,54.44779116465863
experiment_middle_C,702.6809651474531,54.43574297188755
experiment_middle_C,703.0160857908847,54.47024461482293
experiment_middle_C,703.3512064343164,54.504746257758306
experiment_middle_C,703.6863270777479,54.53924790069368
experiment_middle_C,704.0214477211796,54.57374954362906
experiment_middle_C,704.3565683646112,54.60825118656444
experiment_middle_C,704.6916890080429,54.64275282949982
experiment_middle_C,705.0268096514745,54.677254472435195
experiment_middle_C,705.3619302949062,54.71175611537057
experiment_middle_C,705.6970509383378,54.74625775830595
experiment_middle_C,706.0321715817695,54.780759401241326
experiment_middle_C,706.367292225201,54.81526104417671
experiment_middle_C,706.7024128686327,54.84976268711208
experiment_middle_C,707.0375335120643,54.884264330047465
experiment_middle_C,707.372654155496,54.91876597298284
experiment_middle_C,707.7077747989276,54.95326761591822
experiment_middle_C,708.0428954423593,54.9877692588536
experiment_middle_C,708.3780160857909,55.02227090178897
experiment_middle_C,708.7131367292225,55.05677254472435
experiment_middle_C,709.0482573726541,55.09127418765973
experiment_middle_C,709.3833780160858,55.12577583059511
experiment_middle_C,709.7184986595174,55.160277473530485
experiment_middle_C,710.0536193029491,55.19477911646587
experiment_middle_C,710.3887399463807,55.15461847389558
experiment_middle_C,710.7238605898124,55.15461847389558
experiment_middle_C,711.0589812332439,55.15060240963855
experiment_middle_C,711.3941018766756,55.15060240963855
experiment_middle_C,711.7292225201072,55.14658634538153
experiment_middle_C,712.0643431635389,55.15461847389558
experiment_middle_C,712.3994638069705,55.15863453815261
experiment_middle_C,712.7345844504022,55.06526104417671
experiment_middle_C,713.0697050938338,54.971887550200805
experiment_middle_C,713.4048257372655,54.8785140562249
experiment_middle_C,713.739946380697,54.785140562249
experiment_middle_C,714.0750670241287,54.691767068273094
experiment_middle_C,714.4101876675603,54.59839357429719
experiment_middle_C,714.745308310992,54.50502008032129
experiment_middle_C,715.0804289544236,54.411646586345384
experiment_middle_C,715.4155495978553,54.39558232931727
experiment_middle_C,715.7506702412869,54.37951807228916
experiment_middle_C,716.0857908847184,54.3433734939759
experiment_middle_C,716.4209115281501,54.39156626506024
experiment_middle_C,716.7560321715818,54.37951807228916
experiment_middle_C,717.0911528150134,54.26305220883534
experiment_middle_C,717.426273458445,54.21887550200803
experiment_middle_C,717.7613941018767,54.214859437751
experiment_middle_C,718.0965147453084,54.437081659973224
experiment_middle_C,718.4316353887399,54.659303882195445
experiment_middle_C,718.7667560321715,54.881526104417674
experiment_middle_C,719.1018766756032,54.8855421686747
experiment_middle_C,719.4369973190348,54.893574297188756
experiment_middle_C,719.7721179624665,54.896251673360105
experiment_middle_C,720.1072386058981,54.89892904953146
experiment_middle_C,720.4423592493298,54.90160642570281
experiment_middle_C,720.7774798927614,54.904283801874165
experiment_middle_C,721.112600536193,54.90696117804551
experiment_middle_C,721.4477211796246,54.90963855421687
experiment_middle_C,721.7828418230563,54.91231593038822
experiment_middle_C,722.1179624664879,54.91499330655957
experiment_middle_C,722.4530831099196,54.91767068273092
experiment_middle_C,722.7882037533512,54.92034805890228
experiment_middle_C,723.1233243967829,54.923025435073626
experiment_middle_C,723.4584450402144,54.92570281124498
experiment_middle_C,723.7935656836461,54.92838018741633
experiment_middle_C,724.1286863270777,54.931057563587686
experiment_middle_C,724.4638069705094,54.933734939759034
experiment_middle_C,724.798927613941,54.93641231593039
experiment_middle_C,725.1340482573727,54.93908969210174
experiment_middle_C,725.4691689008043,54.941767068273094
experiment_middle_C,725.8042895442359,54.94979919678715
experiment_middle_C,726.1394101876675,54.98995983935743
experiment_middle_C,726.4745308310992,55.02208835341366
experiment_middle_C,726.8096514745308,55.04216867469879
experiment_middle_C,727.1447721179625,55.03012048192771
experiment_middle_C,727.4798927613941,55.0140562248996
experiment_middle_C,727.8150134048258,55.066265060240966
experiment_middle_C,728.1501340482573,55.07429718875502
experiment_middle_C,728.485254691689,55.08232931726908
experiment_middle_C,728.8203753351206,54.89156626506024
experiment_middle_C,729.1554959785523,54.700803212851405
experiment_middle_C,729.4906166219839,54.696787148594375
experiment_middle_C,729.8257372654156,54.69277108433735
experiment_middle_C,730.1608579088472,54.69277108433735
experiment_middle_C,730.4959785522789,54.696787148594375
experiment_middle_C,730.8310991957104,54.70244614822928
experiment_middle_C,731.1662198391421,54.70810514786419
experiment_middle_C,731.5013404825737,54.713764147499084
experiment_middle_C,731.8364611260054,54.71942314713399
experiment_middle_C,732.171581769437,54.72508214676889
experiment_middle_C,732.5067024128687,54.730741146403794
experiment_middle_C,732.8418230563003,54.736400146038704
experiment_middle_C,733.1769436997319,54.74205914567361
experiment_middle_C,733.5120643431635,54.747718145308504
experiment_middle_C,733.8471849865952,54.75337714494341
experiment_middle_C,734.1823056300268,54.75903614457831
