curve,pixel_x,pixel_y_raw,matched_pixel_count,minimum_color_distance,pixel_y_clean,rejected_as_isolated,observed_before_interpolation,data_x,data_y_raw
experiment_middle_C,1027,570.0,8,7.681145747868608,570.0,False,True,16.091954022988507,55.42497831743278
experiment_middle_C,1028,567.0,21,4.0,567.0,False,True,16.85823754789272,55.47701647875108
experiment_middle_C,1029,558.0,32,3.0,558.0,False,True,17.624521072796934,55.633130962705984
experiment_middle_C,1030,553.0,35,3.3166247903554,553.0,False,True,18.39080459770115,55.719861231569816
experiment_middle_C,1031,551.0,36,3.4641016151377544,551.0,False,True,19.157088122605366,55.75455333911535
experiment_middle_C,1032,551.0,36,2.449489742783178,551.0,False,True,19.92337164750958,55.75455333911535
experiment_middle_C,1033,552.0,36,2.449489742783178,552.0,False,True,20.689655172413794,55.737207285342585
experiment_middle_C,1034,557.0,38,3.605551275463989,557.0,False,True,21.455938697318008,55.65047701647875
experiment_middle_C,1035,562.0,39,1.4142135623730951,562.0,False,True,22.22222222222222,55.563746747614914
experiment_middle_C,1036,560.0,41,1.4142135623730951,560.0,False,True,22.988505747126435,55.59843885516045
experiment_middle_C,1037,556.0,42,2.0,556.0,False,True,23.754789272030653,55.667823070251515
experiment_middle_C,1038,554.0,42,2.0,554.0,False,True,24.521072796934867,55.70251517779705
experiment_middle_C,1039,555.0,42,2.8284271247461903,555.0,False,True,25.28735632183908,55.685169124024284
experiment_middle_C,1040,565.0,38,4.0,565.0,False,True,26.053639846743295,55.51170858629662
experiment_middle_C,1041,567.0,27,4.0,567.0,False,True,26.81992337164751,55.47701647875108
experiment_middle_C,1042,568.0,24,4.242640687119285,568.0,False,True,27.586206896551722,55.45967042497831
experiment_middle_C,1043,564.0,22,6.4031242374328485,564.0,False,True,28.35249042145594,55.52905464006938
experiment_middle_C,1044,563.0,21,4.69041575982343,563.0,False,True,29.118773946360154,55.54640069384215
experiment_middle_C,1045,564.0,20,5.0990195135927845,564.0,False,True,29.885057471264368,55.52905464006938
experiment_middle_C,1046,568.0,17,4.242640687119285,568.0,False,True,30.65134099616858,55.45967042497831
experiment_middle_C,1047,570.0,10,5.0,570.0,False,True,31.417624521072796,55.42497831743278
experiment_middle_C,1048,569.0,10,8.18535277187245,569.0,False,True,32.18390804597701,55.44232437120555
experiment_middle_C,1049,570.0,11,2.449489742783178,570.0,False,True,32.95019157088122,55.42497831743278
experiment_middle_C,1050,569.0,11,1.7320508075688772,569.0,False,True,33.71647509578544,55.44232437120555
experiment_middle_C,1051,568.0,11,2.8284271247461903,568.0,False,True,34.48275862068966,55.45967042497831
experiment_middle_C,1052,568.0,14,3.0,568.0,False,True,35.24904214559387,55.45967042497831
experiment_middle_C,1053,567.0,14,3.0,567.0,False,True,36.015325670498086,55.47701647875108
experiment_middle_C,1054,568.0,16,6.48074069840786,568.0,False,True,36.7816091954023,55.45967042497831
experiment_middle_C,1055,,18,6.4031242374328485,566.5,True,False,37.547892720306514,
experiment_middle_C,1056,565.0,21,1.7320508075688772,565.0,False,True,38.31417624521073,55.51170858629662
experiment_middle_C,1057,562.0,39,1.7320508075688772,562.0,False,True,39.08045977011494,55.563746747614914
experiment_middle_C,1058,557.0,39,3.1622776601683795,557.0,False,True,39.84674329501916,55.65047701647875
experiment_middle_C,1059,561.0,39,4.69041575982343,561.0,False,True,40.61302681992337,55.58109280138768
experiment_middle_C,1060,561.0,40,1.4142135623730951,561.0,False,True,41.37931034482759,55.58109280138768
experiment_middle_C,1061,556.0,39,5.830951894845301,556.0,False,True,42.1455938697318,55.667823070251515
experiment_middle_C,1062,552.0,37,2.8284271247461903,552.0,False,True,42.911877394636015,55.737207285342585
experiment_middle_C,1063,554.0,26,5.744562646538029,554.0,False,True,43.67816091954023,55.70251517779705
experiment_middle_C,1064,560.0,14,1.7320508075688772,560.0,False,True,44.44444444444444,55.59843885516045
experiment_middle_C,1065,558.0,12,6.324555320336759,558.0,False,True,45.21072796934866,55.633130962705984
experiment_middle_C,1066,560.0,12,7.874007874011811,560.0,False,True,45.97701149425287,55.59843885516045
experiment_middle_C,1067,573.0,11,5.830951894845301,573.0,False,True,46.74329501915709,55.37294015611448
experiment_middle_C,1068,572.0,12,3.3166247903554,572.0,False,True,47.509578544061306,55.39028620988725
experiment_middle_C,1069,571.0,18,4.358898943540674,571.0,False,True,48.275862068965516,55.40763226366002
experiment_middle_C,1070,571.0,19,3.0,571.0,False,True,49.04214559386973,55.40763226366002
experiment_middle_C,1071,571.0,21,3.0,571.0,False,True,49.808429118773944,55.40763226366002
experiment_middle_C,1072,554.0,20,2.449489742783178,554.0,False,True,50.57471264367816,55.70251517779705
experiment_middle_C,1073,552.0,22,3.1622776601683795,552.0,False,True,51.34099616858238,55.737207285342585
experiment_middle_C,1074,548.0,16,3.3166247903554,548.0,False,True,52.10727969348659,55.806591500433655
experiment_middle_C,1075,547.0,15,3.605551275463989,547.0,False,True,52.87356321839081,55.82393755420642
experiment_middle_C,1076,547.0,14,4.123105625617661,547.0,False,True,53.63984674329502,55.82393755420642
experiment_middle_C,1077,547.0,14,4.898979485566356,547.0,False,True,54.406130268199234,55.82393755420642
experiment_middle_C,1078,547.0,13,6.0,547.0,False,True,55.172413793103445,55.82393755420642
experiment_middle_C,1079,548.0,13,6.324555320336759,548.0,False,True,55.93869731800766,55.806591500433655
experiment_middle_C,1080,548.0,13,5.744562646538029,548.0,False,True,56.70498084291188,55.806591500433655
experiment_middle_C,1081,547.0,13,6.782329983125268,547.0,False,True,57.47126436781609,55.82393755420642
experiment_middle_C,1082,548.0,13,4.123105625617661,548.0,False,True,58.23754789272031,55.806591500433655
experiment_middle_C,1083,546.0,14,8.12403840463596,546.0,False,True,59.00383141762452,55.841283607979186
experiment_middle_C,1084,548.0,15,1.0,548.0,False,True,59.770114942528735,55.806591500433655
experiment_middle_C,1085,547.0,14,1.7320508075688772,547.0,False,True,60.53639846743295,55.82393755420642
experiment_middle_C,1086,543.0,14,2.23606797749979,543.0,False,True,61.30268199233716,55.893321769297486
experiment_middle_C,1087,544.0,11,1.4142135623730951,544.0,False,True,62.06896551724138,55.87597571552472
experiment_middle_C,1088,542.0,8,3.7416573867739413,542.0,False,True,62.83524904214559,55.910667823070256
experiment_middle_C,1089,541.0,9,3.7416573867739413,541.0,False,True,63.60153256704981,55.92801387684302
experiment_middle_C,1090,542.0,10,2.8284271247461903,542.0,False,True,64.36781609195403,55.910667823070256
experiment_middle_C,1091,541.0,12,2.8284271247461903,541.0,False,True,65.13409961685824,55.92801387684302
experiment_middle_C,1092,537.0,28,5.196152422706632,537.0,False,True,65.90038314176245,55.99739809193409
experiment_middle_C,1093,536.0,33,5.0,536.0,False,True,66.66666666666667,56.01474414570685
experiment_middle_C,1094,535.0,34,1.0,535.0,False,True,67.43295019157088,56.03209019947962
experiment_middle_C,1095,537.0,34,1.4142135623730951,537.0,False,True,68.19923371647509,55.99739809193409
experiment_middle_C,1096,539.0,34,3.605551275463989,539.0,False,True,68.96551724137932,55.96270598438855
experiment_middle_C,1097,541.0,33,5.0990195135927845,541.0,False,True,69.73180076628353,55.92801387684302
experiment_middle_C,1098,548.0,28,5.830951894845301,548.0,False,True,70.49808429118774,55.806591500433655
experiment_middle_C,1099,563.0,11,3.0,563.0,False,True,71.26436781609195,55.54640069384215
experiment_middle_C,1100,564.0,7,7.874007874011811,564.0,False,True,72.03065134099617,55.52905464006938
experiment_middle_C,1101,564.0,8,6.48074069840786,564.0,False,True,72.79693486590038,55.52905464006938
experiment_middle_C,1102,563.0,9,3.0,563.0,False,True,73.5632183908046,55.54640069384215
experiment_middle_C,1103,562.0,21,8.54400374531753,562.0,False,True,74.32950191570882,55.563746747614914
experiment_middle_C,1104,545.0,36,3.1622776601683795,545.0,False,True,75.09578544061303,55.85862966175195
experiment_middle_C,1105,535.0,36,3.1622776601683795,535.0,False,True,75.86206896551724,56.03209019947962
experiment_middle_C,1106,535.0,35,2.0,535.0,False,True,76.62835249042146,56.03209019947962
experiment_middle_C,1107,543.0,31,3.1622776601683795,543.0,False,True,77.39463601532567,55.893321769297486
experiment_middle_C,1108,545.0,19,4.242640687119285,545.0,False,True,78.16091954022988,55.85862966175195
experiment_middle_C,1109,546.0,17,3.4641016151377544,546.0,False,True,78.9272030651341,55.841283607979186
experiment_middle_C,1110,546.0,17,4.58257569495584,546.0,False,True,79.69348659003832,55.841283607979186
experiment_middle_C,1111,549.0,17,2.0,549.0,False,True,80.45977011494253,55.789245446660885
experiment_middle_C,1112,548.0,26,3.3166247903554,548.0,False,True,81.22605363984674,55.806591500433655
experiment_middle_C,1113,553.0,28,1.7320508075688772,553.0,False,True,81.99233716475096,55.719861231569816
experiment_middle_C,1114,553.0,27,2.449489742783178,553.0,False,True,82.75862068965517,55.719861231569816
experiment_middle_C,1115,553.0,25,3.3166247903554,553.0,False,True,83.52490421455938,55.719861231569816
experiment_middle_C,1116,555.0,25,3.0,555.0,False,True,84.2911877394636,55.685169124024284
experiment_middle_C,1117,553.0,25,5.477225575051661,553.0,False,True,85.05747126436782,55.719861231569816
experiment_middle_C,1118,551.0,22,3.7416573867739413,551.0,False,True,85.82375478927203,55.75455333911535
experiment_middle_C,1119,550.0,14,4.358898943540674,550.0,False,True,86.59003831417624,55.771899392888116
experiment_middle_C,1120,551.0,13,3.3166247903554,551.0,False,True,87.35632183908046,55.75455333911535
experiment_middle_C,1121,552.0,12,7.0,552.0,False,True,88.12260536398468,55.737207285342585
experiment_middle_C,1122,553.0,10,5.477225575051661,553.0,False,True,88.88888888888889,55.719861231569816
experiment_middle_C,1123,555.0,7,8.94427190999916,555.0,False,True,89.65517241379311,55.685169124024284
experiment_middle_C,1124,555.0,6,8.306623862918075,555.0,False,True,90.42145593869732,55.685169124024284
experiment_middle_C,1125,554.0,6,7.14142842854285,554.0,False,True,91.18773946360153,55.70251517779705
experiment_middle_C,1126,553.0,6,1.0,553.0,False,True,91.95402298850574,55.719861231569816
experiment_middle_C,1127,555.0,6,6.782329983125268,555.0,False,True,92.72030651340997,55.685169124024284
experiment_middle_C,1128,555.0,6,10.04987562112089,555.0,False,True,93.48659003831418,55.685169124024284
experiment_middle_C,1129,556.0,3,25.67099530598687,556.0,False,True,94.25287356321839,55.667823070251515
experiment_middle_C,1130,,0,,554.7272727272727,False,False,95.01915708812261,
experiment_middle_C,1131,,0,,553.4545454545455,False,False,95.78544061302682,
experiment_middle_C,1132,,0,,552.1818181818181,False,False,96.55172413793103,
experiment_middle_C,1133,,0,,550.9090909090909,False,False,97.31800766283524,
experiment_middle_C,1134,,0,,549.6363636363636,False,False,98.08429118773947,
experiment_middle_C,1135,,0,,548.3636363636364,False,False,98.85057471264368,
experiment_middle_C,1136,,0,,547.0909090909091,False,False,99.61685823754789,
experiment_middle_C,1137,,0,,545.8181818181819,False,False,100.38314176245211,
experiment_middle_C,1138,,0,,544.5454545454545,False,False,101.14942528735632,
experiment_middle_C,1139,,0,,543.2727272727273,False,False,101.91570881226053,
experiment_middle_C,1140,542.0,3,34.49637662132068,542.0,False,True,102.68199233716476,55.910667823070256
experiment_middle_C,1141,541.0,7,10.295630140987,541.0,False,True,103.44827586206897,55.92801387684302
experiment_middle_C,1142,541.0,8,7.3484692283495345,541.0,False,True,104.21455938697318,55.92801387684302
experiment_middle_C,1143,541.0,8,7.681145747868608,541.0,False,True,104.98084291187739,55.92801387684302
experiment_middle_C,1144,541.0,8,5.385164807134504,541.0,False,True,105.74712643678161,55.92801387684302
experiment_middle_C,1145,542.0,8,1.7320508075688772,542.0,False,True,106.51340996168582,55.910667823070256
experiment_middle_C,1146,541.0,8,8.06225774829855,541.0,False,True,107.27969348659003,55.92801387684302
experiment_middle_C,1147,541.0,6,25.826343140289914,541.0,False,True,108.04597701149426,55.92801387684302
experiment_middle_C,1148,,0,,551.0,False,False,108.81226053639847,
experiment_middle_C,1149,,0,,561.0,False,False,109.57854406130268,
experiment_middle_C,1150,,0,,571.0,False,False,110.34482758620689,
experiment_middle_C,1151,,0,,581.0,False,False,111.11111111111111,
experiment_middle_C,1152,,0,,591.0,False,False,111.87739463601532,
experiment_middle_C,1153,601.0,3,35.832945734337834,601.0,False,True,112.64367816091954,54.887250650477014
experiment_middle_C,1154,601.0,3,21.633307652783937,601.0,False,True,113.40996168582376,54.887250650477014
experiment_middle_C,1155,601.0,3,17.05872210923198,601.0,False,True,114.17624521072797,54.887250650477014
experiment_middle_C,1156,601.0,3,22.64950330581225,601.0,False,True,114.94252873563218,54.887250650477014
experiment_middle_C,1157,601.0,2,39.03844259188627,601.0,False,True,115.7088122605364,54.887250650477014
experiment_middle_C,1158,,0,,601.8181818181819,False,False,116.47509578544062,
experiment_middle_C,1159,,0,,602.6363636363636,False,False,117.24137931034483,
experiment_middle_C,1160,,0,,603.4545454545455,False,False,118.00766283524904,
experiment_middle_C,1161,,0,,604.2727272727273,False,False,118.77394636015326,
experiment_middle_C,1162,,0,,605.0909090909091,False,False,119.54022988505747,
experiment_middle_C,1163,,0,,605.9090909090909,False,False,120.30651340996168,
experiment_middle_C,1164,,0,,606.7272727272727,False,False,121.0727969348659,
experiment_middle_C,1165,,0,,607.5454545454545,False,False,121.83908045977012,
experiment_middle_C,1166,,0,,608.3636363636364,False,False,122.60536398467433,
experiment_middle_C,1167,,0,,609.1818181818181,False,False,123.37164750957854,
experiment_middle_C,1168,,0,,610.0,False,False,124.13793103448276,
experiment_middle_C,1169,,0,,610.8181818181819,False,False,124.90421455938697,
experiment_middle_C,1170,,0,,611.6363636363636,False,False,125.67049808429118,
experiment_middle_C,1171,,0,,612.4545454545455,False,False,126.4367816091954,
experiment_middle_C,1172,,0,,613.2727272727273,False,False,127.20306513409962,
experiment_middle_C,1173,,0,,614.0909090909091,False,False,127.96934865900383,
experiment_middle_C,1174,,0,,614.9090909090909,False,False,128.73563218390805,
experiment_middle_C,1175,,0,,615.7272727272727,False,False,129.50191570881225,
experiment_middle_C,1176,,0,,616.5454545454545,False,False,130.26819923371647,
experiment_middle_C,1177,,0,,617.3636363636364,False,False,131.0344827586207,
experiment_middle_C,1178,,0,,618.1818181818181,False,False,131.8007662835249,
experiment_middle_C,1179,619.0,2,31.160872901765767,619.0,False,True,132.56704980842912,54.57502168256722
experiment_middle_C,1180,619.0,1,46.9041575982343,619.0,False,True,133.33333333333334,54.57502168256722
experiment_middle_C,1181,,0,,616.3333333333334,False,False,134.09961685823754,
experiment_middle_C,1182,,0,,613.6666666666666,False,False,134.86590038314176,
experiment_middle_C,1183,,0,,611.0,False,False,135.632183908046,
experiment_middle_C,1184,,0,,608.3333333333334,False,False,136.39846743295018,
experiment_middle_C,1185,,0,,605.6666666666666,False,False,137.1647509578544,
experiment_middle_C,1186,,0,,603.0,False,False,137.93103448275863,
experiment_middle_C,1187,,0,,600.3333333333334,False,False,138.69731800766283,
experiment_middle_C,1188,,0,,597.6666666666666,False,False,139.46360153256705,
experiment_middle_C,1189,,0,,595.0,False,False,140.22988505747125,
experiment_middle_C,1190,,0,,592.3333333333334,False,False,140.99616858237547,
experiment_middle_C,1191,,0,,589.6666666666666,False,False,141.7624521072797,
experiment_middle_C,1192,,0,,587.0,False,False,142.5287356321839,
experiment_middle_C,1193,,0,,584.3333333333334,False,False,143.29501915708812,
experiment_middle_C,1194,,0,,581.6666666666666,False,False,144.06130268199234,
experiment_middle_C,1195,579.0,7,29.899832775452108,579.0,False,True,144.82758620689654,55.26886383347788
experiment_middle_C,1196,579.0,8,6.557438524302,579.0,False,True,145.59386973180077,55.26886383347788
experiment_middle_C,1197,579.0,8,8.0,579.0,False,True,146.360153256705,55.26886383347788
experiment_middle_C,1198,578.0,8,2.23606797749979,578.0,False,True,147.1264367816092,55.28620988725065
experiment_middle_C,1199,579.0,8,3.1622776601683795,579.0,False,True,147.8927203065134,55.26886383347788
experiment_middle_C,1200,581.0,9,5.196152422706632,581.0,False,True,148.65900383141764,55.23417172593235
experiment_middle_C,1201,580.0,10,8.48528137423857,580.0,False,True,149.42528735632183,55.25151777970512
experiment_middle_C,1202,581.0,9,29.68164415931166,581.0,False,True,150.19157088122606,55.23417172593235
experiment_middle_C,1203,,0,,581.25,False,False,150.95785440613028,
experiment_middle_C,1204,,0,,581.5,False,False,151.72413793103448,
experiment_middle_C,1205,,0,,581.75,False,False,152.4904214559387,
experiment_middle_C,1206,582.0,16,5.0990195135927845,582.0,False,True,153.25670498084293,55.21682567215959
experiment_middle_C,1207,577.0,20,3.0,577.0,False,True,154.02298850574712,55.30355594102342
experiment_middle_C,1208,576.0,20,2.449489742783178,576.0,False,True,154.78927203065135,55.32090199479619
experiment_middle_C,1209,575.0,20,2.8284271247461903,575.0,False,True,155.55555555555554,55.33824804856895
experiment_middle_C,1210,579.0,20,4.69041575982343,579.0,False,True,156.32183908045977,55.26886383347788
experiment_middle_C,1211,579.0,20,3.605551275463989,579.0,False,True,157.088122605364,55.26886383347788
experiment_middle_C,1212,577.0,19,3.0,577.0,False,True,157.8544061302682,55.30355594102342
experiment_middle_C,1213,579.0,18,13.490737563232042,579.0,False,True,158.6206896551724,55.26886383347788
experiment_middle_C,1214,585.0,3,10.816653826391969,585.0,False,True,159.38697318007664,55.164787510841286
experiment_middle_C,1215,585.0,3,11.224972160321824,585.0,False,True,160.15325670498083,55.164787510841286
experiment_middle_C,1216,585.0,2,25.238858928247925,585.0,False,True,160.91954022988506,55.164787510841286
experiment_middle_C,1217,586.0,3,23.874672772626646,586.0,False,True,161.68582375478928,55.14744145706852
experiment_middle_C,1218,586.0,3,9.899494936611665,586.0,False,True,162.45210727969348,55.14744145706852
experiment_middle_C,1219,583.0,11,11.445523142259598,583.0,False,True,163.2183908045977,55.19947961838682
experiment_middle_C,1220,583.0,13,4.58257569495584,583.0,False,True,163.98467432950193,55.19947961838682
experiment_middle_C,1221,581.0,13,3.7416573867739413,581.0,False,True,164.75095785440612,55.23417172593235
experiment_middle_C,1222,580.0,13,3.0,580.0,False,True,165.51724137931035,55.25151777970512
experiment_middle_C,1223,580.0,13,1.4142135623730951,580.0,False,True,166.28352490421457,55.25151777970512
experiment_middle_C,1224,581.0,13,4.0,581.0,False,True,167.04980842911877,55.23417172593235
experiment_middle_C,1225,581.0,13,7.483314773547883,581.0,False,True,167.816091954023,55.23417172593235
experiment_middle_C,1226,586.0,1,49.26459174701441,586.0,False,True,168.5823754789272,55.14744145706852
experiment_middle_C,1227,638.0,2,20.54263858417414,638.0,False,True,169.34865900383141,54.24544666088465
experiment_middle_C,1228,638.0,2,32.55764119219941,638.0,False,True,170.11494252873564,54.24544666088465
experiment_middle_C,1229,639.0,2,30.28200785945344,639.0,False,True,170.88122605363984,54.228100607111884
experiment_middle_C,1230,642.0,10,6.48074069840786,642.0,False,True,171.64750957854406,54.17606244579358
experiment_middle_C,1231,643.0,11,4.0,643.0,False,True,172.41379310344828,54.158716392020814
experiment_middle_C,1232,643.0,12,2.449489742783178,643.0,False,True,173.18007662835248,54.158716392020814
experiment_middle_C,1233,642.0,12,3.605551275463989,642.0,False,True,173.9463601532567,54.17606244579358
experiment_middle_C,1234,643.0,13,4.123105625617661,643.0,False,True,174.71264367816093,54.158716392020814
experiment_middle_C,1235,642.0,16,5.0,642.0,False,True,175.47892720306513,54.17606244579358
experiment_middle_C,1236,640.0,15,12.328828005937952,640.0,False,True,176.24521072796935,54.210754553339115
experiment_middle_C,1237,593.0,3,21.656407827707714,593.0,False,True,177.01149425287358,55.026019080659154
experiment_middle_C,1238,593.0,2,39.57271787481876,593.0,False,True,177.77777777777777,55.026019080659154
experiment_middle_C,1239,,0,,594.3333333333334,False,False,178.544061302682,
experiment_middle_C,1240,,0,,595.6666666666666,False,False,179.31034482758622,
experiment_middle_C,1241,,0,,597.0,False,False,180.07662835249042,
experiment_middle_C,1242,,0,,598.3333333333334,False,False,180.84291187739464,
experiment_middle_C,1243,,0,,599.6666666666666,False,False,181.60919540229884,
experiment_middle_C,1244,601.0,2,37.282703764614496,601.0,False,True,182.37547892720306,54.887250650477014
experiment_middle_C,1245,602.0,4,20.518284528683193,602.0,False,True,183.1417624521073,54.86990459670425
experiment_middle_C,1246,602.0,4,32.71085446759225,602.0,False,True,183.90804597701148,54.86990459670425
experiment_middle_C,1247,,0,,604.7692307692307,False,False,184.6743295019157,
experiment_middle_C,1248,,0,,607.5384615384615,False,False,185.44061302681993,
experiment_middle_C,1249,,0,,610.3076923076923,False,False,186.20689655172413,
experiment_middle_C,1250,,0,,613.0769230769231,False,False,186.97318007662835,
experiment_middle_C,1251,,0,,615.8461538461538,False,False,187.73946360153258,
experiment_middle_C,1252,,0,,618.6153846153846,False,False,188.50574712643677,
experiment_middle_C,1253,,0,,621.3846153846154,False,False,189.272030651341,
experiment_middle_C,1254,,0,,624.1538461538462,False,False,190.03831417624522,
experiment_middle_C,1255,,0,,626.9230769230769,False,False,190.80459770114942,
experiment_middle_C,1256,,0,,629.6923076923077,False,False,191.57088122605364,
experiment_middle_C,1257,,0,,632.4615384615385,False,False,192.33716475095787,
experiment_middle_C,1258,,0,,635.2307692307693,False,False,193.10344827586206,
experiment_middle_C,1259,638.0,6,25.15949125081825,638.0,False,True,193.8697318007663,54.24544666088465
experiment_middle_C,1260,639.0,7,7.0710678118654755,639.0,False,True,194.63601532567048,54.228100607111884
experiment_middle_C,1261,639.0,7,5.0990195135927845,639.0,False,True,195.4022988505747,54.228100607111884
experiment_middle_C,1262,639.0,7,4.123105625617661,639.0,False,True,196.16858237547893,54.228100607111884
experiment_middle_C,1263,639.0,7,9.0,639.0,False,True,196.93486590038313,54.228100607111884
experiment_middle_C,1264,639.0,7,11.045361017187261,639.0,False,True,197.70114942528735,54.228100607111884
experiment_middle_C,1265,639.0,5,9.0,639.0,False,True,198.46743295019158,54.228100607111884
experiment_middle_C,1266,640.0,3,40.82891132518721,640.0,False,True,199.23371647509578,54.210754553339115
experiment_middle_C,1267,,0,,637.2631578947369,False,False,200.0,
experiment_middle_C,1268,,0,,634.5263157894736,False,False,200.76628352490422,
experiment_middle_C,1269,,0,,631.7894736842105,False,False,201.53256704980842,
experiment_middle_C,1270,,0,,629.0526315789474,False,False,202.29885057471265,
experiment_middle_C,1271,,0,,626.3157894736842,False,False,203.06513409961687,
experiment_middle_C,1272,,0,,623.578947368421,False,False,203.83141762452107,
experiment_middle_C,1273,,0,,620.8421052631579,False,False,204.5977011494253,
experiment_middle_C,1274,,0,,618.1052631578947,False,False,205.36398467432952,
experiment_middle_C,1275,,0,,615.3684210526316,False,False,206.1302681992337,
experiment_middle_C,1276,,0,,612.6315789473684,False,False,206.89655172413794,
experiment_middle_C,1277,,0,,609.8947368421053,False,False,207.66283524904213,
experiment_middle_C,1278,,0,,607.1578947368421,False,False,208.42911877394636,
experiment_middle_C,1279,,0,,604.421052631579,False,False,209.19540229885058,
experiment_middle_C,1280,,0,,601.6842105263158,False,False,209.96168582375478,
experiment_middle_C,1281,,0,,598.9473684210526,False,False,210.727969348659,
experiment_middle_C,1282,,0,,596.2105263157895,False,False,211.49425287356323,
experiment_middle_C,1283,,0,,593.4736842105264,False,False,212.26053639846742,
experiment_middle_C,1284,,0,,590.7368421052631,False,False,213.02681992337165,
experiment_middle_C,1285,588.0,1,48.373546489791295,588.0,False,True,213.79310344827587,55.112749349522986
experiment_middle_C,1286,587.0,2,30.430248109405877,587.0,False,True,214.55938697318007,55.13009540329575
experiment_middle_C,1287,588.0,2,29.223278392404914,588.0,False,True,215.3256704980843,55.112749349522986
experiment_middle_C,1288,588.0,1,37.389838191679836,588.0,False,True,216.09195402298852,55.112749349522986
experiment_middle_C,1289,588.0,1,48.590122453025366,588.0,False,True,216.8582375478927,55.112749349522986
experiment_middle_C,1290,,0,,587.9285714285714,False,False,217.62452107279694,
experiment_middle_C,1291,,0,,587.8571428571429,False,False,218.39080459770116,
experiment_middle_C,1292,,0,,587.7857142857143,False,False,219.15708812260536,
experiment_middle_C,1293,,0,,587.7142857142857,False,False,219.92337164750958,
experiment_middle_C,1294,,0,,587.6428571428571,False,False,220.68965517241378,
experiment_middle_C,1295,,0,,587.5714285714286,False,False,221.455938697318,
experiment_middle_C,1296,,0,,587.5,False,False,222.22222222222223,
experiment_middle_C,1297,,0,,587.4285714285714,False,False,222.98850574712642,
experiment_middle_C,1298,,0,,587.3571428571429,False,False,223.75478927203065,
experiment_middle_C,1299,,0,,587.2857142857143,False,False,224.52107279693487,
experiment_middle_C,1300,,0,,587.2142857142857,False,False,225.28735632183907,
experiment_middle_C,1301,,0,,587.1428571428571,False,False,226.0536398467433,
experiment_middle_C,1302,,0,,587.0714285714286,False,False,226.81992337164752,
experiment_middle_C,1303,,0,,587.0,False,False,227.58620689655172,
experiment_middle_C,1304,,0,,586.9285714285714,False,False,228.35249042145594,
experiment_middle_C,1305,,0,,586.8571428571429,False,False,229.11877394636016,
experiment_middle_C,1306,,0,,586.7857142857143,False,False,229.88505747126436,
experiment_middle_C,1307,,0,,586.7142857142857,False,False,230.65134099616859,
experiment_middle_C,1308,,0,,586.6428571428571,False,False,231.4176245210728,
experiment_middle_C,1309,,0,,586.5714285714286,False,False,232.183908045977,
experiment_middle_C,1310,,0,,586.5,False,False,232.95019157088123,
experiment_middle_C,1311,,0,,586.4285714285714,False,False,233.71647509578543,
experiment_middle_C,1312,,0,,586.3571428571429,False,False,234.48275862068965,
experiment_middle_C,1313,,0,,586.2857142857143,False,False,235.24904214559388,
experiment_middle_C,1314,,0,,586.2142857142857,False,False,236.01532567049807,
experiment_middle_C,1315,,0,,586.1428571428571,False,False,236.7816091954023,
